Name,Ticker,28042013,29042013,30042013,01052013,02052013,03052013,04052013,05052013,06052013,07052013,08052013,09052013,10052013,11052013,12052013,13052013,14052013,15052013,16052013,17052013,18052013,19052013,20052013,21052013,22052013,23052013,24052013,25052013,26052013,27052013,28052013,29052013,30052013,31052013,01062013,02062013,03062013,04062013,05062013,06062013,07062013,08062013,09062013,10062013,11062013,12062013,13062013,14062013,15062013,16062013,17062013,18062013,19062013,20062013,21062013,22062013,23062013,24062013,25062013,26062013,27062013,28062013,29062013,30062013,01072013,02072013,03072013,04072013,05072013,06072013,07072013,08072013,09072013,10072013,11072013,12072013,13072013,14072013,15072013,16072013,17072013,18072013,19072013,20072013,21072013,22072013,23072013,24072013,25072013,26072013,27072013,28072013,29072013,30072013,31072013,01082013,02082013,03082013,04082013,05082013,06082013,07082013,08082013,09082013,10082013,11082013,12082013,13082013,14082013,15082013,16082013,17082013,18082013,19082013,20082013,21082013,22082013,23082013,24082013,25082013,26082013,27082013,28082013,29082013,30082013,31082013,01092013,02092013,03092013,04092013,05092013,06092013,07092013,08092013,09092013,10092013,11092013,12092013,13092013,14092013,15092013,16092013,17092013,18092013,19092013,20092013,21092013,22092013,23092013,24092013,25092013,26092013,27092013,28092013,29092013,30092013,01102013,02102013,03102013,04102013,05102013,06102013,07102013,08102013,09102013,10102013,11102013,12102013,13102013,14102013,15102013,16102013,17102013,18102013,19102013,20102013,21102013,22102013,23102013,24102013,25102013,26102013,27102013,28102013,29102013,30102013,31102013,01112013,02112013,03112013,04112013,05112013,06112013,07112013,08112013,09112013,10112013,11112013,12112013,13112013,14112013,15112013,16112013,17112013,18112013,19112013,20112013,21112013,22112013,23112013,24112013,25112013,26112013,27112013,28112013,29112013,30112013,01122013,02122013,03122013,04122013,05122013,06122013,07122013,08122013,09122013,10122013,11122013,12122013,13122013,14122013,15122013,16122013,17122013,18122013,19122013,20122013,21122013,22122013,23122013,24122013,25122013,26122013,27122013,28122013,29122013,30122013,31122013,01012014,02012014,03012014,04012014,05012014,06012014,07012014,08012014,09012014,10012014,11012014,12012014,13012014,14012014,15012014,16012014,17012014,18012014,19012014,20012014,21012014,22012014,23012014,24012014,25012014,26012014,27012014,28012014,29012014,30012014,31012014,01022014,02022014,03022014,04022014,05022014,06022014,07022014,08022014,09022014,10022014,11022014,12022014,13022014,14022014,15022014,16022014,17022014,18022014,19022014,20022014,21022014,22022014,23022014,24022014,25022014,26022014,27022014,28022014,01032014,02032014,03032014,04032014,05032014,06032014,07032014,08032014,09032014,10032014,11032014,12032014,13032014,14032014,15032014,16032014,17032014,18032014,19032014,20032014,21032014,22032014,23032014,24032014,25032014,26032014,27032014,28032014,29032014,30032014,31032014,01042014,02042014,03042014,04042014,05042014,06042014,07042014,08042014,09042014,10042014,11042014,12042014,13042014,14042014,15042014,16042014,17042014,18042014,19042014,20042014,21042014,22042014,23042014,24042014,25042014,26042014,27042014,28042014,29042014,30042014,01052014,02052014,03052014,04052014,05052014,06052014,07052014,08052014,09052014,10052014,11052014,12052014,13052014,14052014,15052014,16052014,17052014,18052014,19052014,20052014,21052014,22052014,23052014,24052014,25052014,26052014,27052014,28052014,29052014,30052014,31052014,01062014,02062014,03062014,04062014,05062014,06062014,07062014,08062014,09062014,10062014,11062014,12062014,13062014,14062014,15062014,16062014,17062014,18062014,19062014,20062014,21062014,22062014,23062014,24062014,25062014,26062014,27062014,28062014,29062014,30062014,01072014,02072014,03072014,04072014,05072014,06072014,07072014,08072014,09072014,10072014,11072014,12072014,13072014,14072014,15072014,16072014,17072014,18072014,19072014,20072014,21072014,22072014,23072014,24072014,25072014,26072014,27072014,28072014,29072014,30072014,31072014,01082014,02082014,03082014,04082014,05082014,06082014,07082014,08082014,09082014,10082014,11082014,12082014,13082014,14082014,15082014,16082014,17082014,18082014,19082014,20082014,21082014,22082014,23082014,24082014,25082014,26082014,27082014,28082014,29082014,30082014,31082014,01092014,02092014,03092014,04092014,05092014,06092014,07092014,08092014,09092014,10092014,11092014,12092014,13092014,14092014,15092014,16092014,17092014,18092014,19092014,20092014,21092014,22092014,23092014,24092014,25092014,26092014,27092014,28092014,29092014,30092014,01102014,02102014,03102014,04102014,05102014,06102014,07102014,08102014,09102014,10102014,11102014,12102014,13102014,14102014,15102014,16102014,17102014,18102014,19102014,20102014,21102014,22102014,23102014,24102014,25102014,26102014,27102014,28102014,29102014,30102014,31102014,01112014,02112014,03112014,04112014,05112014,06112014,07112014,08112014,09112014,10112014,11112014,12112014,13112014,14112014,15112014,16112014,17112014,18112014,19112014,20112014,21112014,22112014,23112014,24112014,25112014,26112014,27112014,28112014,29112014,30112014,01122014,02122014,03122014,04122014,05122014,06122014,07122014,08122014,09122014,10122014,11122014,12122014,13122014,14122014,15122014,16122014,17122014,18122014,19122014,20122014,21122014,22122014,23122014,24122014,25122014,26122014,27122014,28122014,29122014,30122014,31122014,01012015,02012015,03012015,04012015,05012015,06012015,07012015,08012015,09012015,10012015,11012015,12012015,13012015,14012015,15012015,16012015,17012015,18012015,19012015,20012015,21012015,22012015,23012015,24012015,25012015,26012015,27012015,28012015,29012015,30012015,31012015,01022015,02022015,03022015,04022015,05022015,06022015,07022015,08022015,09022015,10022015,11022015,12022015,13022015,14022015,15022015,16022015,17022015,18022015,19022015,20022015,21022015,22022015,23022015,24022015,25022015,26022015,27022015,28022015,01032015,02032015,03032015,04032015,05032015,06032015,07032015,08032015,09032015,10032015,11032015,12032015,13032015,14032015,15032015,16032015,17032015,18032015,19032015,20032015,21032015,22032015,23032015,24032015,25032015,26032015,27032015,28032015,29032015,30032015,31032015,01042015,02042015,03042015,04042015,05042015,06042015,07042015,08042015,09042015,10042015,11042015,12042015,13042015,14042015,15042015,16042015,17042015,18042015,19042015,20042015,21042015,22042015,23042015,24042015,25042015,26042015,27042015,28042015,29042015,30042015,01052015,02052015,03052015,04052015,05052015,06052015,07052015,08052015,09052015,10052015,11052015,12052015,13052015,14052015,15052015,16052015,17052015,18052015,19052015,20052015,21052015,22052015,23052015,24052015,25052015,26052015,27052015,28052015,29052015,30052015,31052015,01062015,02062015,03062015,04062015,05062015,06062015,07062015,08062015,09062015,10062015,11062015,12062015,13062015,14062015,15062015,16062015,17062015,18062015,19062015,20062015,21062015,22062015,23062015,24062015,25062015,26062015,27062015,28062015,29062015,30062015,01072015,02072015,03072015,04072015,05072015,06072015,07072015,08072015,09072015,10072015,11072015,12072015,13072015,14072015,15072015,16072015,17072015,18072015,19072015,20072015,21072015,22072015,23072015,24072015,25072015,26072015,27072015,28072015,29072015,30072015,31072015,01082015,02082015,03082015,04082015,05082015,06082015,07082015,08082015,09082015,10082015,11082015,12082015,13082015,14082015,15082015,16082015,17082015,18082015,19082015,20082015,21082015,22082015,23082015,24082015,25082015,26082015,27082015,28082015,29082015,30082015,31082015,01092015,02092015,03092015,04092015,05092015,06092015,07092015,08092015,09092015,10092015,11092015,12092015,13092015,14092015,15092015,16092015,17092015,18092015,19092015,20092015,21092015,22092015,23092015,24092015,25092015,26092015,27092015,28092015,29092015,30092015,01102015,02102015,03102015,04102015,05102015,06102015,07102015,08102015,09102015,10102015,11102015,12102015,13102015,14102015,15102015,16102015,17102015,18102015,19102015,20102015,21102015,22102015,23102015,24102015,25102015,26102015,27102015,28102015,29102015,30102015,31102015,01112015,02112015,03112015,04112015,05112015,06112015,07112015,08112015,09112015,10112015,11112015,12112015,13112015,14112015,15112015,16112015,17112015,18112015,19112015,20112015,21112015,22112015,23112015,24112015,25112015,26112015,27112015,28112015,29112015,30112015,01122015,02122015,03122015,04122015,05122015,06122015,07122015,08122015,09122015,10122015,11122015,12122015,13122015,14122015,15122015,16122015,17122015,18122015,19122015,20122015,21122015,22122015,23122015,24122015,25122015,26122015,27122015,28122015,29122015,30122015,31122015,01012016,02012016,03012016,04012016,05012016,06012016,07012016,08012016,09012016,10012016,11012016,12012016,13012016,14012016,15012016,16012016,17012016,18012016,19012016,20012016,21012016,22012016,23012016,24012016,25012016,26012016,27012016,28012016,29012016,30012016,31012016,01022016,02022016,03022016,04022016,05022016,06022016,07022016,08022016,09022016,10022016,11022016,12022016,13022016,14022016,15022016,16022016,17022016,18022016,19022016,20022016,21022016,22022016,23022016,24022016,25022016,26022016,27022016,28022016,29022016,01032016,02032016,03032016,04032016,05032016,06032016,07032016,08032016,09032016,10032016,11032016,12032016,13032016,14032016,15032016,16032016,17032016,18032016,19032016,20032016,21032016,22032016,23032016,24032016,25032016,26032016,27032016,28032016,29032016,30032016,31032016,01042016,02042016,03042016,04042016,05042016,06042016,07042016,08042016,09042016,10042016,11042016,12042016,13042016,14042016,15042016,16042016,17042016,18042016,19042016,20042016,21042016,22042016,23042016,24042016,25042016,26042016,27042016,28042016,29042016,30042016,01052016,02052016,03052016,04052016,05052016,06052016,07052016,08052016,09052016,10052016,11052016,12052016,13052016,14052016,15052016,16052016,17052016,18052016,19052016,20052016,21052016,22052016,23052016,24052016,25052016,26052016,27052016,28052016,29052016,30052016,31052016,01062016,02062016,03062016,04062016,05062016,06062016,07062016,08062016,09062016,10062016,11062016,12062016,13062016,14062016,15062016,16062016,17062016,18062016,19062016,20062016,21062016,22062016,23062016,24062016,25062016,26062016,27062016,28062016,29062016,30062016,01072016,02072016,03072016,04072016,05072016,06072016,07072016,08072016,09072016,10072016,11072016,12072016,13072016,14072016,15072016,16072016,17072016,18072016,19072016,20072016,21072016,22072016,23072016,24072016,25072016,26072016,27072016,28072016,29072016,30072016,31072016,01082016,02082016,03082016,04082016,05082016,06082016,07082016,08082016,09082016,10082016,11082016,12082016,13082016,14082016,15082016,16082016,17082016,18082016,19082016,20082016,21082016,22082016,23082016,24082016,25082016,26082016,27082016,28082016,29082016,30082016,31082016,01092016,02092016,03092016,04092016,05092016,06092016,07092016,08092016,09092016,10092016,11092016,12092016,13092016,14092016,15092016,16092016,17092016,18092016,19092016,20092016,21092016,22092016,23092016,24092016,25092016,26092016,27092016,28092016,29092016,30092016,01102016,02102016,03102016,04102016,05102016,06102016,07102016,08102016,09102016,10102016,11102016,12102016,13102016,14102016,15102016,16102016,17102016,18102016,19102016,20102016,21102016,22102016,23102016,24102016,25102016,26102016,27102016,28102016,29102016,30102016,31102016,01112016,02112016,03112016,04112016,05112016,06112016,07112016,08112016,09112016,10112016,11112016,12112016,13112016,14112016,15112016,16112016,17112016,18112016,19112016,20112016,21112016,22112016,23112016,24112016,25112016,26112016,27112016,28112016,29112016,30112016,01122016,02122016,03122016,04122016,05122016,06122016,07122016,08122016,09122016,10122016,11122016,12122016,13122016,14122016,15122016,16122016,17122016,18122016,19122016,20122016,21122016,22122016,23122016,24122016,25122016,26122016,27122016,28122016,29122016,30122016,31122016,01012017,02012017,03012017,04012017,05012017,06012017,07012017,08012017,09012017,10012017,11012017,12012017,13012017,14012017,15012017,16012017,17012017,18012017,19012017,20012017,21012017,22012017,23012017,24012017,25012017,26012017,27012017,28012017,29012017,30012017,31012017,01022017,02022017,03022017,04022017,05022017,06022017,07022017,08022017,09022017,10022017,11022017,12022017,13022017,14022017,15022017,16022017,17022017,18022017,19022017,20022017,21022017,22022017,23022017,24022017,25022017,26022017,27022017,28022017,01032017,02032017,03032017,04032017,05032017,06032017,07032017,08032017,09032017,10032017,11032017,12032017,13032017,14032017,15032017,16032017,17032017,18032017,19032017,20032017,21032017,22032017,23032017,24032017,25032017,26032017,27032017,28032017,29032017,30032017,31032017,01042017,02042017,03042017,04042017,05042017,06042017,07042017,08042017,09042017,10042017,11042017,12042017,13042017,14042017,15042017,16042017,17042017,18042017,19042017,20042017,21042017,22042017,23042017,24042017,25042017,26042017,27042017,28042017,29042017,30042017,01052017,02052017,03052017,04052017,05052017,06052017,07052017,08052017,09052017,10052017,11052017,12052017,13052017,14052017,15052017,16052017,17052017,18052017,19052017,20052017,21052017,22052017,23052017,24052017,25052017,26052017,27052017,28052017,29052017,30052017,31052017,01062017,02062017,03062017,04062017,05062017,06062017,07062017,08062017,09062017,10062017,11062017,12062017,13062017,14062017,15062017,16062017,17062017,18062017,19062017,20062017,21062017,22062017,23062017,24062017,25062017,26062017,27062017,28062017,29062017,30062017,01072017,02072017,03072017,04072017,05072017,06072017,07072017,08072017,09072017,10072017,11072017,12072017,13072017,14072017,15072017,16072017,17072017,18072017,19072017,20072017,21072017,22072017,23072017,24072017,25072017,26072017,27072017,28072017,29072017,30072017,31072017,01082017,02082017,03082017,04082017,05082017,06082017,07082017,08082017,09082017,10082017,11082017,12082017,13082017,14082017,15082017,16082017,17082017,18082017,19082017,20082017,21082017,22082017,23082017,24082017,25082017,26082017,27082017,28082017,29082017,30082017,31082017,01092017,02092017,03092017,04092017,05092017,06092017,07092017,08092017,09092017,10092017,11092017,12092017,13092017,14092017,15092017,16092017,17092017,18092017,19092017,20092017,21092017,22092017,23092017,24092017,25092017,26092017,27092017,28092017,29092017,30092017,01102017,02102017,03102017,04102017,05102017,06102017,07102017,08102017,09102017,10102017,11102017,12102017,13102017,14102017,15102017,16102017,17102017,18102017,19102017,20102017,21102017,22102017,23102017,24102017,25102017,26102017,27102017,28102017,29102017,30102017,31102017,01112017,02112017,03112017,04112017,05112017,06112017,07112017,08112017,09112017,10112017,11112017,12112017,13112017,14112017,15112017,16112017,17112017,18112017,19112017,20112017,21112017,22112017,23112017,24112017,25112017,26112017,27112017,28112017,29112017,30112017,01122017,02122017,03122017,04122017,05122017,06122017,07122017,08122017,09122017,10122017,11122017,12122017,13122017,14122017,15122017,16122017,17122017,18122017,19122017,20122017,21122017,22122017,23122017,24122017,25122017,26122017,27122017,28122017,29122017,30122017,31122017,01012018,02012018,03012018,04012018,05012018,06012018,07012018,08012018,09012018,10012018,11012018,12012018,13012018,14012018,15012018,16012018,17012018,18012018,19012018,20012018,21012018,22012018,23012018,24012018,25012018,26012018,27012018,28012018,29012018,30012018,31012018,01022018,02022018,03022018,04022018,05022018,06022018,07022018,08022018,09022018,10022018,11022018,12022018,13022018,14022018,15022018,16022018,17022018,18022018,19022018,20022018,21022018,22022018,23022018,24022018,25022018,26022018,27022018,28022018,01032018,02032018,03032018,04032018,05032018,06032018,07032018,08032018,09032018,10032018,11032018,12032018,13032018,14032018,15032018,16032018,17032018,18032018,19032018,20032018,21032018,22032018,23032018,24032018,25032018,26032018,27032018,28032018,29032018,30032018,31032018,01042018,02042018,03042018,04042018,05042018,06042018,07042018,08042018,09042018,10042018,11042018,12042018,13042018,14042018,15042018,16042018,17042018,18042018,19042018,20042018,21042018,22042018,23042018,24042018,25042018,26042018,27042018,28042018,29042018,30042018,01052018,02052018,03052018,04052018,05052018,06052018,07052018,08052018,09052018,10052018,11052018,12052018,13052018,14052018,15052018,16052018,17052018,18052018,19052018,20052018,21052018,22052018,23052018,24052018,25052018,26052018,27052018,28052018,29052018,30052018,31052018,01062018,02062018,03062018,04062018,05062018,06062018,07062018,08062018,09062018,10062018,11062018,12062018,13062018,14062018,15062018,16062018,17062018,18062018,19062018,20062018,21062018,22062018,23062018,24062018,25062018,26062018,27062018,28062018,29062018,30062018,01072018,02072018,03072018,04072018,05072018,06072018,07072018,08072018,09072018,10072018,11072018,12072018,13072018,14072018,15072018,16072018,17072018,18072018,19072018,20072018,21072018,22072018,23072018,24072018,25072018,26072018,27072018,28072018,29072018,30072018,31072018,01082018,02082018,03082018,04082018,05082018,06082018,07082018,08082018,09082018,10082018,11082018,12082018,13082018,14082018,15082018,16082018,17082018,18082018,19082018,20082018,21082018,22082018,23082018,24082018,25082018,26082018,27082018,28082018,29082018,30082018,31082018,01092018,02092018,03092018,04092018,05092018,06092018,07092018,08092018,09092018,10092018,11092018,12092018,13092018,14092018,15092018,16092018,17092018,18092018,19092018,20092018,21092018,22092018,23092018,24092018,25092018,26092018,27092018,28092018,29092018,30092018,01102018,02102018,03102018,04102018,05102018,06102018,07102018,08102018,09102018,10102018,11102018,12102018,13102018,14102018,15102018,16102018,17102018,18102018,19102018,20102018,21102018,22102018,23102018,24102018,25102018,26102018,27102018,28102018,29102018,30102018,31102018,01112018,02112018,03112018,04112018,05112018,06112018,07112018,08112018,09112018,10112018,11112018,12112018,13112018,14112018,15112018,16112018,17112018,18112018,19112018,20112018,21112018,22112018,23112018,24112018,25112018,26112018,27112018,28112018,29112018,30112018,01122018,02122018,03122018,04122018,05122018,06122018,07122018,08122018,09122018,10122018,11122018,12122018,13122018,14122018,15122018,
