cat1,cat2,name,raised,desc,ticker,start,end,www
Platform,,jura,,"At the core of our technology is the FUSUS data structure: an individual account-based DAG-lattice that prioritizes sending and receiving transactions differently, where each sending transaction leads to the rehashing of prior receiving transactions into a single new genesis block. This allows us to vastly improve on data lookup speeds and storage space by periodically pruning the transaction history. Coupled with our PoVRT anti-spamming module, the FUSUS allows us to have the perfect balance between efficiency, speed, and spam detection.",JURA,29th Apr 2019,30th Apr 2019,https://www.jura.network/?utm_source=ico.tokens-economy.com,null,
Platform,,iotw,0.75,"IOTW, a Big Data unifying system built on a native blockchain using Proof of Assignment (PoA) protocol, makes accessing data from a cross-section of IoT devices and applications simple and efficient. Its IoT Blockchain infrastructure using PoA connects all IoT devices globally, creates passive income in the form of micro-mining, and allows for the development of decentralized applications on IoT devices. Its testnet has been launched on 12th December 2018. IOTW mission is to establish a data ecosystem for IoT devices based on blockchain, enabling the direct exchange of big data between consumers and manufacturers to ultimately improve people’s lives.",IOTW,28th Apr 2019,29th Apr 2019,https://iotw.io/?utm_source=ico.tokens-economy.com,Hong Kong,
Cryptocurrency,,duo network,0.9411,"To help market participants navigate such volatile market conditions, we present a decentralized platform named DUO Network, which enables issuance, trading, and settlement of tokenized crypto derivatives. It mainly consists of Collateralized Autonomous Tokens (CAT), Price Oracle, CAT Exchange, and DUO Network Token. The platform aims to reduce risks and barriers in traditional derivative transactions, through collateralized smart contracts and distributed price feeds, thereby creating a transparent and autonomous derivative marketplace. DUO Network is a Singapore-based blockchain project initiated by FinBook Pte Ltd in the fall of 2017. The team came from diverse backgrounds with extensive experience in trading, consulting, blockchain, information technology, and entrepreneurship.",DUO,27th Apr 2019,27th Apr 2019,https://duo.network?utm_source=ico.tokens-economy.com,Singapore,
Artificial Intelligence,,mpcx,,"MPCX is a Digital Crypto Wealth Management blockchain driven financial services platform for innovative crypto investors. The MPCX's unique products are tailored to our clients including Investable Crypto Indices and the Digital Smart Investment Mandate. At MPCX we apply a holistic approach. We will aggregate all crypto services into one place, will create in house blockchain solutions for digital wealth management, cryptocurrency exchange and trading, digital banking and then expand our expertise to traditional asset classless. We have decided to begin with Digital Crypto Wealth Management Platform to manage portfolios of crypto assets of innovative investors.",XDMC,26th Apr 2019,27th Apr 2019,http://mpcx.co?utm_source=ico.tokens-economy.com,UK,
Artificial Intelligence,,yanu,1.1305,"YANU serves beverages, handles payments, identifies and communicates with clients. Yes, you can pay for your beverage with our token. We're doing an ICO to raise funds for building Yanu units and make it possible to place them to all major transportation hubs, entertainment and sports venues. With a ready prototype and a strong team behind it, we're confident that Yanu will be the first of its kind.",YANU,26th Apr 2019,26th May 2019,https://yanu.ai/ico/?utm_source=ico.tokens-economy.com,Estonia,
Platform,,dexon,3.0,"DEXON is the premier blockchain platform for developing DApps. DEXON’s Turing-complete programming language allows developers to create and deploy DApps with ease, and facilitates mass adoption through its permissionless distributed ledger technology that is infinitely scalable. Learn more about DEXON here.",DXN,25th Apr 2019,26th Apr 2019,https://cobinhood.com/token-offering/project/1f575501-4a02-48ce-8d25-ffe6e943704e?utm_source=ico.tokens-economy.com,Taiwan,
Other,,matic,5.0,"Matic Network provides scalable, secure and instant Ethereum transactions. It is built on an implementation of the PLASMA framework and functions as an off chain scaling solution. Matic Network offers scalability solutions along with other tools to the developer ecosystem, which enable Matic to seamlessly integrate with dApps while helping developers create an enhanced user experience.",MATIC,24th Apr 2019,26th Apr 2019,https://matic.network?utm_source=ico.tokens-economy.com,India,
Cryptocurrency,,aivia,1.0,"Unique Proposition: We are bringing professional financial instruments for Institutional Investors to engage the cryptocurrency market and allowing retail investors to participate in institutional level portfolios. Problem: • High entry barriers for retails Investors • Insufficient custodial services to protect parties against fraudulent activities • Lack of professional grade tools for Institutional trading activity in crypto market • Limited scalability due to lack of liquidity and slippage risks Solution: • Trading Terminal, Fix Protocol Services, Algo Trading • Investor’s Intuitive interface for portfolio acquisition • Custodian Layer Why is blockchain part of the solution? What unique primitive does Blockchain enable? Blockchain enables to fractionalize and transfer ownership of portfolio",AIV,20th Apr 2019,10th May 2019,https://aivia.io/?utm_source=ico.tokens-economy.com,UK,
Banking,,izichain,2.0,"IZIChain is a Public Hybrid Blockchain hyperlink platform providing blockchain custom solutions for financial markets with social and real-life applications. IZIChain allows users to interact with smart contracts, participate in smart contract completion via AI and Big Data mechanism, and operate blockchain-powered financial applications such as asset digitization, digital asset trading, and loan offer and transaction.Both individuals and entities may develop and provide standalone financial applications on IZIChain’s blockchain platform. IZIChain’s application: IZIChain completely change the way financial markets work by financial asset and real asset digitization on IZIChain’s blockchain platform.",IZI,20th Apr 2019,25th Apr 2019,https://www.izichain.network/?utm_source=ico.tokens-economy.com,Vietnam,
Communication,,nuvo,,"Nuvo is a blockchain network on which decentralized, regionally-focused social media communities can be built. It is defined by two core features of (i) an unbiased, uncensorable news feed, and (ii) automatic payment in Nuvo tokens for participation on social networks; with participation including posting content, sharing content, and voting or commenting on content. Through a chain-based voting process, communities built on Nuvo automatically filter out low-quality content, fake news, and postings that are irrelevant or in poor taste. With a model that pays users for engagement, community members are incentivized to post and share high-quality, high-integrity content, as well as to vote/comment corresponding to what they feel about postings that they see, so that what shows up in a user’s news feed reflects the opinions of the community’s actual members; uninfluenced by any advertising algorithm or political agenda.",NUVO,19th Apr 2019,19th May 2019,https://jamaa.com?utm_source=ico.tokens-economy.com,UK,
Internet,,ioex,27.2,"The vision of distributing is the worldwide delivery of business value based on information security in a decentralized carrier network architecture of distributed smart-device-nodes. IoeX helps users convert their existing unused storage space into cloud storage with the Personal Cloud feature, and can distribute parts of the storage space to implement distributed cloud backup, thus providing businesses and owners of content assets with backup and temporary storage services. Business operation and authorization and tracking of content assets can be achieved through the use of its content-addressable functionality and the implementation of blockchain-based smart contracts.",IOEX,18th Apr 2019,18th Apr 2019,https://www.ioex.co/?utm_source=ico.tokens-economy.com,null,
Business services,,pantheonx,0.018822,"PANTHEON X is a 4th generation financial platform that applies components of the blockchain system which provides transparency and reliability. It provides encyclopedic crypto financial services that can generate, trade, circulate and mediate security tokens based on stocks, bonds, and assets along with utility tokens. Based on the performance recorded on the blockchain, anyone can be an accredited crypto financial expert on PANTHEON X and investors can trade crypto financial products easily, safely, and quickly.",XPN,18th Apr 2019,28th Apr 2019,https://pantheonx.io/?utm_source=ico.tokens-economy.com,Singapore,
Big Data,,redfox labs,5.65,"RedFOX Labs is a blockchain based tech company that identifies and builds proven unicorn business models for the emerging markets of Southeast Asia. We create innovative and scalable solutions to unlock the true market potential on Komodo Platform, as we aim to create market leading companies in the e-commerce, e-media, e-travel and ride hailing sectors.",RFOX,17th Apr 2019,19th Apr 2019,https://redfoxlabs.io/?utm_source=ico.tokens-economy.com,Vietnam,
Charity,,newton,1.107,"Technology is reshaping the world’s economies – and not always for the better. Newton provides blockchain infrastructure that focuses on a freer, fairer, and more open economy by providing the means for governance, collaboration, and motivation. Our technology stack, protocols and applications enable a community economy that fights for the public good, supported by a non-profit foundation with the vision that everyone should benefit from economic growth. This new kind of economy cuts out middlemen and puts more money in the pockets of both consumers and retailers. We’ve designed a complete economic model for tokens and business, made up of both human and machine nodes. Each node will receive NEW tokens based on their contribution to the economy, ensuring that all participants can benefit from Newton. Our first commercial application, NewMall, will launch at the end of 2018.",NEW,16th Apr 2019,16th Apr 2019,https://www.newtonproject.org?utm_source=ico.tokens-economy.com,Singapore,
Cryptocurrency,,aliencloud,0.631331,"AliensCoin - utility coin for AlienCloud platform. AlienCloud is not a startup. We build comfortable united platform for miners, traders and investors. Aliencloud now has functionality: cryptoexchange, cloud mining, IEO, contests for traders, mobile applications (beta, download from main page), payments from bank cards, cryptoindexes (beta). We build in future: 1) Alien Chain - own blockchain. 2) PAMM - accounts and trust management. 3) Own social network for traders and investors 4) DEX. 5) Masternodes plaftorm. 6) One account for Stocks&ETF, Currencies, Metals, Futures, Options, Funds, Bonds - buy all from crypto! 7) Shorts and margin orders. We plan to add bonuses for ALS holders: 1) discount for cloud mining. 2) the discount on the commission for exchange. 3) bonuses in the mining pool.",ALS,16th Apr 2019,17th Apr 2019,https://aliencloud.xyz?utm_source=ico.tokens-economy.com,Russia,
Platform,,tron game global,,"TRON GAME GLOBAL PAY is a project that is currently laying the groundwork for Internet decentralization. The TRON GAME GLOBAL protocol is one of the world's largest block-based decentralized operating system.",GTP,16th Apr 2019,31st May 2019,https://trongameglobal.network/?utm_source=ico.tokens-economy.com,null,
Business services,,fr8 network,,"The $700B US trucking industry is the backbone of American commerce with 80% of all cargo transported overland by trucks, yet it is plagued with inefficiency and ultimately controlled by a bloated intermediary brokerage system whose incentives are not aligned with the true stakeholders. Imagine forming a blockchain platform bringing together shippers, carriers, truckers and brokers where they can place and track orders, assess performance records, compare pricing and extend credit. Add in a set of decentralized applications (DApps) linking up these stakeholders--and a new digital token speeding their transactions--and you could cut billions of dollars in inefficiencies from the $700 billion-dollar-a-year trucking industry. That is the vision of Fr8 Network, a newly formed upstart that aims to take the pain out of shipping by targeting, in particular, the $66 billion a year in fees exacted by some 16,000 middleman brokerages. Some key points: · Potential savings are huge. Trucks travel an astounding 29.6 billion miles every year only partially loaded or entirely empty--a waste of capacity even as businesses struggle with a shortage of drivers. · Cut that unused capacity in half, and we could save $30 billion a year in fuel costs and reduce carbon emissions from trucks by 100 million tons per year, 20% of their total carbon output. · By matching customers to and carriers online, the industry could sidestep broker fees that pose up to 20% of the cost of shipping goods; cut fees in half and the industry saves some $30 billion.",FR8,16th Apr 2019,22nd May 2019,https://fr8.network/?utm_source=ico.tokens-economy.com,USA,
Investment,,adab solutions,7.2511,"ADAB Solutions is developing the FICE – First Islamic Crypto Exchange, based on the norms of Shariah. As a result, the implementation of the ADAB Solutions project will create a global infrastructure, that operates on the principles of Islamic finance, and the community that regulates the development of Islamic crypto-economics. ADAB Solutions will solve the problem of halal cryptocurrency transactions, providing access to the cryptocurrency market for the Muslim Ummah , which accounts for 22% of the world's population and manages Islamic financial assets with a projected volume of 3.8 trillion USD.",ADAB,16th Apr 2019,24th May 2019,http://adabsolutions.com?utm_source=ico.tokens-economy.com,United Arab Emirates,
Platform,,meca coin,,"MECA Casino is currently servicing casino games in Oculus mobile VR and all the games will be based on HTML5 to support multiple devices. All the contents are developed in 3D by high quality 3D online game experts. Players can freely explore virtual Casino City. Players can also communicate with other players or enjoy casino games together. MECA Casino is developed and examined by experienced experts in casino game development and services. With the clear target of Casino as entertainment, the service has highest level of contents and quality along with blockchain technology that is fair and transparent.",MCA,15th Apr 2019,31st May 2019,https://mecacoin.io?utm_source=ico.tokens-economy.com,null,
Investment,,membrana,0.6,"The Membrana platform is intended to bring investors and traders together for concluding mutually beneficial blockchain-protected contracts for the trust management of cryptocurrency assets. Membrana provides investors and traders with a transparent, decentralized and secure system, which controls the process of concluding and executing a contract up to the point of revenue gained by both parties. Membrana provides investors and traders with a transparent, decentralized and secure system, which controls the process of concluding and executing a contract up to the point of revenue gained by both parties. Membrana believes in community wisdom and sees their investors as important contributors to the platform’s development and improvement. Membrana is creating trust, a transparent financial world to bring financial freedom to everyone, regardless of their social status.",MBN,15th Apr 2019,22nd Apr 2019,https://membrana.io?utm_source=ico.tokens-economy.com,Cayman Islands,
Cryptocurrency,,gtex gaming platform,,"GTEX PoA Network is blockchain designed specifically for gaming. By using Proof of Authority technology to validate transactions, GTEX PoA Network will have the fastest transaction speed and make our chain home of decentralized gaming. GTEX Token will provide a wide variety of benefits to its holders. Lower transaction fees, access to newest games and exclusive game token airdrops are going to be just some of the benefits for GTEX Token holders. IMPORTANT NOTE: GTEX is conducting token pre-sale through IEO. GTEX will not do the ICO. In order to join our pre-sale, go to Coineal exchange and find us on their Launchpad (https://h5.coineal.com/ieo-10026.html#en_US).",GTEX,12th Apr 2019,23rd Apr 2019,https://gtexgame.io/?utm_source=ico.tokens-economy.com,USA,
Platform,,dos network,1.7,"DOS Network - A Decentralized Oracle Service supporting multiple heterogeneous blockchains. DOS Network brings real word data, event and computation power to smart contract in a secure, reliable, efficient and scalable way.",DOS,11th Apr 2019,11th Apr 2019,https://dos.network/?utm_source=ico.tokens-economy.com,USA,
Retail,,oath protocol,,"Traditional decision-makers are being replaced by smart contracts. Code, however, is limited by itself and cannot execute when the parties involved face a conflict. Oath Protocol gives back power to general users who become jurors and then decide what should be done. In fact, any regular user can participate and give his/her opinion while our categorized random algorithm & built-in credit level system prevent collusion and increase accuracy of the verdict. Being a layer two chain-agnostic solution, Oath Protocol connects to public chains or dApps. The current partner network includes world-class chains such as NEM, Qtum, HPB, MOAC and many more. In addition, Oath Protocol can be implemented to replace centralized customer services on traditional internet platforms in e-commerce, rentals or data analysis.",OATH,11th Apr 2019,11th Apr 2019,https://oaths.io/?utm_source=ico.tokens-economy.com,USA,
