cat1,cat2,name,raised,desc,ticker,start,end,www
Cayman-Islands,,verasity,4.0,"Verasity is a disruptive video sharing platform designed to pivot the online video ecosystem by enabling a direct and transparent relationship between viewers, content creators and advertisers. Our experienced team has a wealth of experience spanning across the Media and Technology sectors, with previous leadership roles at companies including Eurosport, Sky, Joost, AOL, Turner and Guardian. Powered by existing cutting-edge video player technology, Verasity provides a high-quality viewing experience. Verasity’s proprietary Blockchain technology (PoV™) creates a transparent economy powered by a new cryptocurrency called VERA. Our goal is to liberate creators and online publishers whilst improving the viewer experience for video. Verasity's protocols will be used across the web integrating video delivery and instant micropayments using VERA all backed with trusted and transparent Proof of View™ Blockchain technology.",VRA,1st Mar 2019,6th Mar 2019,https://verasity.io,Cayman Islands,https://verasity.io/documents/verasity_whitepaper_eng.pdf
germany,,coin analyst,,"CoinAnalyst is an information and analysis platform for all cryptocurrencies and ICOs worldwide. Purchase and sale decisions can be made on the basis of valid data and intelligent analyses. This enables the user to identify opportunities and risks and react promptly and proactively to price fluctuations. The application thus creates a high degree of transparency when it comes to operating in this new and volatile market.",COY,7th Jul 2018,31st Mar 2019,https://www.coinanalyst.tech,Germany,https://www.coinanalyst.tech/whitepaper
singapore,,celer network,3.880597,"Celer Network is a coherent technology and economic architecture that brings Internet scale to existing and future blockchains through off-chain scaling techniques. It can scale out to billions of trust-free, secure, and private off-chain transactions per second. Celer Network is on a mission to fully unleash the power of blockchain and revolutionize how decentralized applications are built and used.",CELR,19th Mar 2019,24th Mar 2019,https://www.celer.network,Singapore,https://www.celer.network/doc/CelerNetwork-Whitepaper.pdf
singapore,,chars,30.0,"CharS Charging Chain Project is a fully independent charging service + information disclosure platform. It is a new social/economic network with user participation, revolutionizing the existing CharS Smart Charging service structure to create a cryptocurrency-based platform (CharS Smart Charging Chain). Unlike other projects which focus only on fundraising, our driving forces are practical execution and commercialization with participation/rewards/sharing through actual IoT charging devices.",CHARS,20th Mar 2019,31st Mar 2019,http://www.charsproject.com,Singapore,https://drive.google.com/file/d/1V4pw7x1h_svLWr9mU8HxuIwSaOoWruCK/view
singapore,,zerobank,3.87,"With the innovation of blockchain and smart contract technologies, along with the sharing economy model, ZeroBank will disrupt the outdated transfer and exchange models centralized around “too-big-to-fail” banking and MTO systems by bringing out a “money barter” model fit right in the current position of world money market.",ZB,31st Mar 2019,31st Mar 2019,https://zerobank.cash,Singapore,https://drive.google.com/file/d/1VyyV2WksKE5xbmmwp_QjeK4Vf6YKEVfZ/view
switzerland,,kronn,,"Transfers usually take time and money, especially overseas transfers. It happens because of all the extra steps involved in banks like the confirmation process, Identity verification and many more. This results in many additional fees also. KRONN allows digital currency for the transfers of money across different individuals. The KRONN eXchange system allows for the real-time transfers of cryptocurrency between different individuals.",KREX,22nd Mar 2019,25th Mar 2019,https://kronn.net,Switzerland,https://kronn.net/file/Whitepaper%20v2.0.pdf
