cat1,cat2,name,raised,desc,ticker,start,end,www
Cayman-Islands,,iown token,1.5,"iOWN is a Blockchain-based Investment Platform launched to bridge the gaps between Investors and Businesses seeking funding. iOWN Platform is a marketplace where users can choose from the various investment options listed on the platform. The users will be able to use the iOWN Tokens to access the aforementioned service offering of the iOWN Platform and benefit from other services. The iOWN Platform shall provide its users information and details about the various investment opportunities including business location, domain, and expected ROI.",iOWN,27th Jun 2019,30th Sep 2019,https://www.iowntoken.com,Cayman Islands,https://s3.amazonaws.com/iowngroup-public/material/iOWN-whitepaper-v1.6.1.pdf
Cayman-Islands,,viaz,,"The utility of VIAZ is to provide a decentralized funding platform, connecting its users and acting as a conduit between the cryptosphere and fiat currency.",VIAZ,7th Aug 2019,2nd Sep 2019,https://viaz.io,Cayman Islands,https://viaz.io/documents/Viaz-Whitepaper_EN.pdf
estonia,,volum,,"VOLUM maximizes investment value and stability through its holding company structure. VOLUM invests in portfolio companies that currently possess, or have the ability to easily create, long-term asset value. This offers VOLUM investors diversification across multiple companies and industries. This platform is completely revolutionary and gives companies greater organizational and oversight capabilities than they have ever had before. With the VOLUM blockchain platform, companies can Track, Route, Identify, and Source, all the data activity that happens on their supply chains. All of the data will be locked into the PLATFORM which can be trusted and verified at any point during operations. The end result of using the VOLUM platform is that companies will have the power to scale from local to global markets much faster, and they will have much greater control of their supply chains. This is good for everyone. Our blockchain platform operates as the one central location for your business supply chain operation. Companies who use this platform will be able to carry out a wide range of blockchain transactions including: Payments Rewards Purchase Orders Legal Contracts Regulatory Compliance Taxation Shipment Management Letters of Origin Customs Documents Inputs/Outputs and Inventory Ordering Delivery/Parcel Tracking IoT Monitoring and Reporting Big Data Analytics Inputs and End-Product Tracking/Traceability",VLM,4th May 2019,22nd Sep 2019,https://volum.io,Estonia,https://volum.io/wp-content/themes/volum/images/volum-whitepaper.pdf
malta,,artpro,,"The Art of blockchain ArtPro makes it easy for anyone to buy and sell art over the web. A user-friendly platform harnesses the many benefits of blockchain technology, enabling ArtPro to restore the trust that has long been missing from the art industry. Instead of relying on third party authenticators, ArtPro favours a consensus mechanism that delivers a secure, decentralized system. ArtPro is creating the go-to marketplace for private dealers and contemporary artists, with a strong focus on emerging talent. The ArtPro platform will open the art world to the masses, making it possible for anyone to discover and purchase fine art online without the excessive fees, intermediaries, and steep learning curve that have traditionally made art available to only to the privileged and the well-connected. Certificates of provenance, stored on the blockchain, attest to the authenticity of each artwork on the ArtPro platform, but that is only the beginning.",APT,25th Jul 2019,3rd Sep 2019,https://www.art-pro.io,Malta,https://www.art-pro.io/files/artPro_white_paper.pdf
singapore,,faireum,,"A Fair Gambling Blockchain Network for All Faireum is a public blockchain which focuses on the problems of the online gambling industry and resolves them with a set of protocols that provides a decentralized, low-cost, transparent and secure gambling experience. To achieve this, Faireum uses its token and game contract to guarantee users a premium betting experience and superb services across lottery, horse-betting, sports-betting, casino games, digital games and countless more.",FAIRC,25th Apr 2019,23rd Sep 2019,https://faireum.io,Singapore,https://faireum.io/assets/files/Faireum_whitepaper2.0_En.pdf
singapore,,mas coin,0.5,"Black G Limited (“Black G”) is a company incorporated in the United Kingdom that is the issuer of the MAS Coin. Its sister company, Davinco Singapore Investment Pte Ltd (“Davinco”) has the exclusive marketing rights for the coal and gold deposits. Black G is looking to raise US$ 20 million via an Initial Exchange Offering (IEO). The US$ 20 million equals MAS Coin issued at US $0.01 each. The proposed issuance of MAS Coin is to finance the on-going development of the Coking Coal Project in Kalimantan, Indonesia and the gold exploration projects in Indonesia and Zimbabwe. Black G goal is to create a new economic system for the mining industry that allows entrepreneurs and private individuals to participate in the creation of a new technological economy with a view to producing a profit for both groups. A Demand driven Business Model provides a constant demand for the MAS Coin. By integrating fiat payment gateways, MAS Coin aims to become a legitimate gateway of fiat into crypto, enhancing the entire ecosystem and accelerating mainstream adoption. The MAS Coin is an ERC20-based token is backed by some US$ 800 million worth of coal to be marketed. The token could be traded with Ether, LA and fiat currency such as United States Dollars. The offer will be opened from 8 July 2019 to 30 August 2019. For more information on MAS Coin and the IEO visit our website www.mascoin.co",MAS,23rd Jun 2019,24th Sep 2019,https://mascoin.co,Malaysia,https://mascoin.co/download/emas-coin-white-paper/
UK,,band protocol,10.0,"Band Protocol is a secure and scalable decentralized oracle, serving as a layer-2 protocol on public blockchains. It allows dApps to leverage existing data on the internet without trusted intermediaries, bridging the use cases between Web 2.0 and 3.0. Band’s unique multi-token model and staking mechanism ensure that data is free from manipulation. By making data readily available and reusable on-chain, Band Protocol offers a cheaper and faster solution compared with alternatives, all without compromising security. Developers using Band Protocol will be able to build a wider range of dApps with integration to off-chain financial data, reputation scores, identity management systems, and much more, bringing blockchain closer to mass adoption.",BAND,16th Sep 2019,29th Sep 2019,https://bandprotocol.com,UK,https://bandprotocol.com/whitepaper-3.0.1.pdf
UK,,coinxes,0.193899,"Coinxes is an ICO/STO trading tool that features a dedicated ICO tokens counter. Investors can now buy ongoing ICO/STO tokens listed on Coinxes platform using their local currency(fiat) or any form of payment listed on Coinxes platform including CXG and other cryptocurrencies. The platform allows trade in over 50+ languages and most importantly investors can buy ICO without any geographical restriction (this is subject to local law). Coinxes is a decentralized P2P cryptocurrency exchange that allows individuals to buy and sell cryptocurrencies peer to peer in a safe environment. The platform connects buyers and sellers through an escrow system that is safe and sells cryptocurrency fast.",CXG,1st Apr 2019,30th Sep 2019,https://www.coinxes.io,UK,
UK,,dayta,,"The Dayta vision is to solve multiple data protection, consent and privacy issues all at once. The team has designed a roadmap to build a secure, easy-to-use and robust personal information Dapp and exchange mechanism within an integrated, digital ecosystem. Our aim to ensure all participants from companies to users protect and profit from a unified personal information blockchain which will ensure efficient data audit and transparent smart contracts and agreements.",DAYTA,21st Jun 2019,28th Sep 2019,https://www.mydayta.io,UK,https://www.mydayta.io/uploads/white_paper/Whitepaper.pdf
UK,,mpcx,0.24339,"MPCX is a Digital Crypto Wealth Management blockchain driven financial services platform for innovative crypto investors. The MPCX's unique products are tailored to our clients including Investable Crypto Indices and the Digital Smart Investment Mandate. At MPCX we apply a holistic approach. We will aggregate all crypto services into one place, will create in house blockchain solutions for digital wealth management, cryptocurrency exchange and trading, digital banking and then expand our expertise to traditional asset classless. We have decided to begin with Digital Crypto Wealth Management Platform to manage portfolios of crypto assets of innovative investors.",XDMC,28th Jun 2019,30th Sep 2019,http://mpcx.co,UK,https://bit.ly/2UTZox4
