cat1,cat2,name,raised,desc,ticker,start,end,www
estonia,,bit agro,2.841,"AGROCOIN is a crypto coin that will become the means and guarantor of payment between users. This is a token that will become a tool for the agro-industrial market, and with the help of which users of the agro-exchange platform will be able to conduct their transactions on the purchase and sale of goods in the agricultural sector. Token AGROCOIN supports smart contract technology and was created to develop trust and positive reputation of a credit platform on the Ethereum ecosystem. AGROCOIN aims to conduct the fastest, most transparent and secure transactions.",AGRO,5th Apr 2019,5th Jul 2019,https://bitagro.io,Estonia,https://bitagro.io/wp-content/uploads/2019/03/Agro-Exchange-WP1.2.pdf
estonia,,bolttcoin,1.2235,"2 years of development with a great team, already market leader with thousands of users, business customers and a strong partner ecosystem. Join us as we are set to revolutionise the way communities interact with each other, with the world’s first ever “Digital Health Currency” i.e, The Boltt Coin. We have launched a unique blockchain based online gamification platform which enables players to earn Boltt Coins for personal health, We call it the “WalkChain” that uses “Proof of Steps” to mine BOLTT COINS as you walk! Boltt Platform will also host fun tournaments & interactive peer to peer league matches/games, sponsored by brands, corporates & celebrities to reward participants with exciting prizes & BolttCoins. Bolttcoin holders will not only be able to use them to pay for tons of products , services & deals from the deceltraized marketplace ecosystem, but will also see their Bolttcoin value increase as a result of increased user base, demand and adoption of the token & its locked limited supply.",BOLTT,19th Jun 2019,3rd Jul 2019,https://bolttcoin.io,Estonia,https://bolttcoin.io/BolttCoinWhitePaper-V1.0.pdf
estonia,,earthbi,1.5,"EarthBi combines the virtual world - through the creation of a special token utility for the "green" sector called "ERA" - with the production of polymers with characteristics of high biodegradability and quality and wide use. The project, in essence, is aimed at the diffusion of innovative biopolymers, generated thanks to proprietary industrial property rights (patents and know-how). The ERA token utility will allow buyers to obtain bigger quantity of raw materials (30%) or discounts (equal to 30% of the average market price of BVW) on the finished products made of bioplastic. ERA can be purchased and exchanged through special portals. The EarthBi project will also have use of the full traceability of the production chain thanks to the use of blockchain technology in order to guarantee customers and consumers the qualities and characteristics declared. The availability of EarthBi piopolymers at full capacity will be approximately 60,000 tons for year.",ERA,9th Apr 2019,26th Jul 2019,https://earthbi.io/en,Estonia,https://earthbi.io/en/whitepaper-2/
estonia,,geco.one,1.25,"Geco.one is a platform that enables you to safely invest in the cryptocurrency market using skills and knowledge of experienced traders. Our flagship service, called PAMM account, allows you to invest in cryptocurrency pairs by entrusting your resources to experienced traders as well as providing you with all the tools necessary to become a crypto-trader yourself.",GEC,1st Jul 2019,14th Jul 2019,https://geco.one,Estonia,https://geco.one/static/files/whitepaper.pdf
germany,,marketc,,"MarketC is a revolutionary digital platform that applies Blockchain with an open platform to be able to develop applications that serve multiple purposes in many areas. At the beginning, the development team focused on developing application platform: Market Pay - billing software that uses crypto based on the blockchain platform. Everything you need is in Market Pay: payment, transfer, currency exchange, instant loans. Our goal with Market Pay is to provide our customers with the most convenient banking experience in the world, using blockchain technology and non-contact wireless payment technologies. Market Pay will also become the development platform for all applications.",CMK,24th Jun 2019,24th Jul 2019,https://marketc.net,Germany,https://marketc.net/media/MARKETCWHITEPAPER.pdf
malta,,elrond network,1.9,"Elrond is a novel architecture which goes beyond state-of-the-art by introducing a genuine State Sharding scheme for practical scalability, eliminating energy and computational waste while ensuring distributed fairness through a Secure Proof of Stake (SPoS) consensus mechanism. Having a strong focus on security, Elrond’s network is built to ensure resistance to known security problems like Sybil attack, Rogue-key attack, Nothing at Stake attack and others. In an ecosystem that strives for interconnectivity, Elrond’s solution for smart contracts offers an EVM compliant engine to ensure interoperability by design.",ERD,22nd Jun 2019,1st Jul 2019,https://elrond.com,Malta,https://elrond.com/files/Elrond_Whitepaper_EN.pdf
russia,,viarium,1.32,"VIARIUM is a tool that will completely replace physical space. VIARIUM consists of a single virtual space that includes VR worlds and VR architecture of shopping centers, separate buildings, showrooms and other VR models created by the VIARIUM platform. The platform is intended for the widest audience. Participants and users of the project have a unique opportunity to create and develop their own sales outlets and entire virtual worlds. In addition to boosting sales, they get the opportunity for securing additional income.",VRX,15th Jul 2019,16th Jul 2019,https://en.viarium.io,Russia,https://en.viarium.io/en/files/VR_WP_ENG.pdf
switzerland,,stonecoin,2.0,"THE STONE COIN is committed to creating an ecologically sustainable and democratic world. Besides commercial point of acceptance and ATMs, THE STONE COIN supports the crypto donations portal realworldinspire.org, which his open for any environmental or aid organization. Because of the 90 day period in which projects run, and because of the permanently increasing number of projects, an excess demand of THE STONE COIN tokens results, which has to be covered by the 4 exchanges (LaToken 22 Juy 2019, Bitinka 1 August 2019, a Asian and a European exchange). To stabilize THE STONE COIN, the net funds raised by the emission of the token will be invested in the development of a substantial mainly European real estate portfolio. From August 2019 onwards, an own wallet app will be available.",STO,21st Jun 2019,31st Jul 2019,https://www.thestonecoin.com,Switzerland,https://www.thestonecoin.com/whitepaper-english.pdf
UK,,airsave travel,,"Most people dream of being able to experience the world from a different viewpoint, but while it is one thing to dream, it is quite another thing to put together the finances to make it possible. Now, by the means of Bitcoin and our partnership with Smart Trip Platform (a decentralised ecosystem which connects travellers and travel service providers), you can combine the power of blockchain technology with your social network, and use AirsaveTravel Coin (ASTC) to save and earn money toward your travel goals. Airsave Travel is currently a centralised app available on the App Store with its decentralised application (DApp), being built in 2019. It is the one click technology which requires no sign in, login or install. Airsave Travel utilizes blockchain technology to seamlessly attract, authenticate and reward all users within its ecosystem who want to save and earn money for their travels - together.",ASTC,1st May 2019,31st Jul 2019,http://www.airsavetravel.com,UK,https://www.airsavetravel.com/doc/Whitepaper_ASTC_Buy.pdf
UK,,zeux,2.6712,"Zeux is a blockchain based financial ecosystem company, building the world's first crypto mobile payment app that uses the world’s first integrated crypto & fiat investment platform. By partnering with a long list of financial institutions in both the fiat and crypto worlds, we are merging these different financial services combining mobile payment, banking, and investment services into one application. To participate the token sale: https://latoken.com/ico/ETH-ZUC",ZUC,7th Jun 2019,5th Jul 2019,https://www.zeux.tech,UK,https://www.zeux.tech/assets/PDF/ZEUX-White-paper-Eng.pdf
