cat1,cat2,name,raised,desc,ticker,start,end,www
Banking,,kronn,,"Transfers usually take time and money, especially overseas transfers. It happens because of all the extra steps involved in banks like the confirmation process, Identity verification and many more. This results in many additional fees also. KRONN allows digital currency for the transfers of money across different individuals. The KRONN eXchange system allows for the real-time transfers of cryptocurrency between different individuals.",KREX,22nd Mar 2019,25th Mar 2019,https://kronn.net,Switzerland,https://kronn.net/file/Whitepaper%20v2.0.pdf
Business services,,auditchain,2.5,"Auditchain is the world's first Decentralized Continuous Audit & Financial Reporting Protocol Ecosystem for digital asset assurance and disclosure. The DCARPE Assurance and Disclosure Framework is a network of CPAs and Chartered Accountants who externally validate functional compliance of internal system and control environments as well as real time financial statement reporting. The DCARPE Explorer provides real time financial statement and audit analytics data to institutions and individuals. The DCARPE Explorer will offer subscriptions to audit analytics and financial detail, as well as tools that allow users to build dynamically updating actionable research reports that ultimately have the potential to mechanize the foresight of oncoming risk and transform sell-side and buy-side research.",AUDT,9th Feb 2019,9th Aug 2019,https://auditchain.com,Switzerland,https://auditchain.com/Auditchain-Whitepaper.pdf
Charity,,iskra,,"First (educational): ISKRA allows you to access the database of training programs! Second (profitable): ISKRA can always be exchanged for diamonds according to the Rapaport price list + GIA + at least 10% discount! Third (available): ISKRA is added to any exchanges, it allows you to trade / exchange ISKRA for other cryptocurrencies. Fourth (bright): ISKRA opens for you a vote in the Lucem Fund: where and how to help children. Fifth (limited): limited quantity. A limited volume of ISKRA will not allow to seize power over a decentralized children’s fund!",CCOH,26th Jul 2019,22nd Aug 2019,https://iskra-coin.io,Switzerland,https://res2.weblium.site/res/5b2bd5200735b20028821564/5d21ad84e04df60023de05ee
Charity,,stonecoin,2.0,"THE STONE COIN is committed to creating an ecologically sustainable and democratic world. Besides commercial point of acceptance and ATMs, THE STONE COIN supports the crypto donations portal realworldinspire.org, which his open for any environmental or aid organization. Because of the 90 day period in which projects run, and because of the permanently increasing number of projects, an excess demand of THE STONE COIN tokens results, which has to be covered by the 4 exchanges (LaToken 22 Juy 2019, Bitinka 1 August 2019, a Asian and a European exchange). To stabilize THE STONE COIN, the net funds raised by the emission of the token will be invested in the development of a substantial mainly European real estate portfolio. From August 2019 onwards, an own wallet app will be available.",STO,21st Jun 2019,31st Jul 2019,https://www.thestonecoin.com,Switzerland,https://www.thestonecoin.com/whitepaper-english.pdf
Cryptocurrency,,bread,32.0,"Bread tokens will unlock a long list of perks for users of the Bread platform. Token holders will enjoy discounts, sequential tiers of complementary or exclusive access to premium features, and full white glove service for our most elite customers. Tokens can be earned through various promotions, such as giveaways, opt-in surveys, or even automatic airdrops for frequent users. Bread tokens exist on the Ethereum network as a standard ERC-20 token, which means access to these perks can be freely bought, sold, or transferred independent of the Bread platform.",BRD,16th Dec 2017,24th Dec 2017,https://token.breadapp.com/en,Switzerland,https://d2n2g5n187q8lu.cloudfront.net/static/docs/BRD-whitepaper-EN.pdf
Health,,digipharm,1.521804,"Digipharm bypasses infrastructural limitations to enable the implementation of flexible value-based pricing agreements using smart contracts, the development of unprecedented evidence platforms and the ability to reward patients for contributing their data. We aim to utilize innovative blockchain technology to overcome barriers to patient access and innovative pricing, reduce costs for all stakeholders, and bypass infrastructural limitations to drive value improvement, incentivize innovation and expedite the transformation to personalized healthcare. Our solutions aim to accelerate the much needed restructuring of healthcare delivery systems to a value-based approach.",DPH,18th Jun 2019,25th Jun 2019,https://digipharm.io,Switzerland,https://digipharm.ch/docs/DigipharmWP.pdf
Investment,,sonocoin,1.206377,"SonoCoin is Swiss blockchain project offering data-over-sound solutions to enterprises based on its native blockchain protocol. The coin's .WAV file format gives anyone the power to transmit value and information using simple methods of delivery such as sound (similar to Shazam), messenger, QR and Bluetooth. SonoCoin’s blockchain platform is a “b-to-b-to-c” (b2b2c) model, where SonoCoin opens its blockchain platform to companies allowing the further development of its underlying technology to accommodate the needs of their customer base. SonoCoin’s value will be directly linked to the demand for ‘gas’ needed to process operations on the blockchain. As activity increases on the SonoCoin blockchain, the demand for SonoCoins to process transactions will rise.",SONO,1st Aug 2019,30th Nov 2019,https://sonocoin.io,Switzerland,https://sonocoin.io/dl/whitepaper.pdf
Manufacturing,,goldenugget,,"GoldeNugget is an existing reality, with over 3,000,000.00 Euro’s already invested in West Africa for earth moving machines for the gold industry. Where you can really feel the dust, the noise, and the smell of business. Where people really have an objective, where people really see actual results in their hands at the end of the day. Call it “Old Economy”, however this business was once the actual value of money, the same money that still today allows you to purchase bread. So why not unite an old dirty but real business with new innovative industry such as Crypto in Switzerland where purchaser can rely on a predictable legal framework. GoldeNugget is the combination of decentralized blockchain technology and the most antique, reliable, value increasing and stable asset: GOLD! GoldeNugget is the first Crypto platform that allows it's ERC-20 Token (GNTO) holders to purchase or Dutch Auction it's Mined Gold. Goldenugget is the first Crypto platform that allows its Token (GNTO) holders to purchase or Dutch Auction its Mined Gold.",GNTO,1st Oct 2019,31st Oct 2019,https://www.goldenugget.ch,Switzerland,https://www.goldenugget.ch/wp-content/uploads/2019/09/whitepaper-goldenugget-1.3-en.pdf
Platform,,rapidz,,"RapidzPay is a decentralized payment gateway designed to make payments simple, fast, and hassle-free. It represents the next generation of payment service with unrivalled security and efficiency: Manage your cryptocurrencies in one place securely; Send and Receive supported cryptocurrencies; Pay for your purchases without worrying about transaction fees.",RPZX,14th May 2019,13th Jun 2019,https://www.rapidz.io,Switzerland,https://www.rapidz.io/wp-content/themes/rapidz/WP-en.pdf
