cat1,cat2,name,raised,desc,ticker,start,end,www
,,azuma games,,"Azuma Games has developed a new online game Azuma - "Unification". We have combined incredible graphics, challenging game play, and a robust crypto reward system. The native token in the game is AZUM. Included In our platform is the scoring system SDK which will be available to developers that are interested in creating new games integrating AZUM in their game economy. AZUM can be traded inside the game for weapons, shields and many other unique game objects.Our tokens may also be purchased and traded on participating exchanges. The problem with the existing games on the blockchain, is just that, they are slow and thus players lose interest quickly. Our platform enables the player to enjoy the speed of AAA games with the added bonus of crypto rewards sent right to their wallet. The future of gaming is here, and Azuma Games is positioned to be a leader in this space.",AZUM,20th Sep 2019,21st Dec 2019,https://www.azumacoin.io,null,https://www.azumacoin.io/static/Azuma_WP_Sep17-2b944767e8ac9abe89bd3ae0fdf6cfa1.pdf
Cryptocurrency,,wish chain,,"We value and measure the experience of ecosystem participants and reward them with tokens. The experience can be linked to another purchasing experience through tokens that can be used for buying products/services. The accumulated experience is kept in a transparent and secured blockchain.",WISH token,27th Aug 2019,30th Aug 2019,https://wishchain.io,Singapore,https://s3.ap-northeast-2.amazonaws.com/wishchain/WhitePaper_en_v0.72.pdf
Cryptocurrency,,xcrypt,,"xCrypt is the first crypto ecosystem with a high added value in its Exchange Platform ready for Digital Assets and FIAT, Securities, STO and ERC721. We created this end to end system which includes a Debit Card and a Social Media Trading system which is an advanced investment solution, which enables trading on one account managed by a skill full and experienced trader using his own funds and joint funds invested by other traders in his SMT account. This ecosystem is made to be at the same level as the world’s big players, and even surpass them, for we are already suitable in this field’s future. . We believe that, in the near future, many changes in the cryptocurrencies field will occur, as well as in the trading field and in how this world is conceived. This is the reason why, after carefully developing its concept, since its host country allows it, xCrypt decided that its priorities are those of listing security tokens, having an appropriate and strategic marketplace for the ERC721",XCT,24th May 2019,30th Jun 2019,https://www.xcrypt.club,Malta,https://www.xcrypt.club/xCrypt-Whitepaper.pdf
Education,,codemy,,"Beginning with the idea of a system that allows anyone young to old to study anywhere in the world beyond their family, social and cultural backgrounds, Codemy project was created as a result of efforts to capture solutions while doing many researches, having various experiences, and identifying social phenomena. It is the vision of Codemy that creates a platform for educational contents for which learners, teachers, and educational institutions collaborate all together. This includes functions such as curriculum management, relevant courses, and certification on course completion including all the education related contents as well as online software education mentioned before. environments and providing a new environment, it can achieve improvement in quantity and quality of education levels.",CDM,29th May 2019,5th Jun 2019,http://www.codemyedu.com/#,Singapore,https://codemyedu.com/pdf/CodemyEdu_White_paper_v2.0.pdf
Education,,futurepia,,"Futurepia.io is a blockchain protocol (mainnet) powered by the cryptocurrency PIA (PIA). Futurepia mainnet uses a patented breakthrough consensus algorithm called the Dual Delegated Proof of Stake (DDPoS) algorithm which improves network speed without compromising security. The platform can handle up to 300,000 transactions per second (certified and tested by KOLAS) which is far faster than platforms such as EOS (3,800 TPS) and Ethereum (20 TPS). Futurepia makes developing on the blockchain easy in both Linux and Windows operating systems and provides over 100 APIs for easier decentralized application (DApp) development. The aim of the platform is to become a global operating system for DApps with its own application marketplace, comparable to what IOS is to the mobile market (Apple Appstore). In April 2019, Futurepia launched its first DApp called SNAC (SNAC), a blockchain social network platform.",PIA,20th May 2019,21st May 2019,https://futurepia.io,Northern Mariana Islands,https://futurepia.io/assets/img/FUTUREPIA_WhitePaper_EN.pdf
Education,,loltoken by eiu.ac,3.0,"The team behind the LOL project already owns and runs international kindergartens, primary and second schools (www.wells.ac.th) , a business school (www.bsm.ac.th) for the past 20+ years, as well as a French Government recognized and internationally accredited university (www.eiu.ac) to their fascinating portfolio. LOLTOKEN has successfully completed its private sale with $ 3 Million in total funds raised so far from private investors LOL ecosystem will empower everyone to gain world class education using blockchain technology with our immense experience & launch of MOOC++ with its Decentralized DIGITAL LEARNING MATERIALS marketplace for testing & certifications from European International University integrated with Digital Fingerprint Personality Testing. The certifications on our blockchain ecosystem will be provided by European International University www.eiu.ac Our MVP can be viewed at www.learnonline.ac",LOL,16th Sep 2019,15th Dec 2019,https://loleiu.io,France,https://loleiu.io/docs/LOL_STO_WP.pdf
Education,,yellowbetter,,"YellowBetter will be a social portal that gives you the opportunity to get closer to the living culture and language of the country that interests users through direct contact with the real representative of the country. The idea for the portal was created as a result of many years of observation of training and education services in the field of foreign language teaching, as well as the demand for such services. YellowBetter does not impose any rules of learning, it inspires and encourages openness in new ways of learning. The "Global village", which the world has become in the age of the Internet, gives the opportunity to establish a relationship with someone from the other side of the world in a quick way. Such a meeting of two strangers who want to learn from each other, present their culture, interests - simply sharing themselves, gives results in the form of a vivid contact with language. It is not just a lesson, eg English, but a virtual journey through the country thanks to conversation with our representative.",YBT,8th Apr 2019,9th Apr 2019,https://yellowbetter.com,Poland,https://yellowbetter.com/Whitepaper_EN.pdf
Electronics,,bitwings,,"BitWings token, a native currency of Wings Mobile ecosystem, has 100% guaranteed issuing value and is the only means to pre-order the first (40 000) ultra-secure blockchain smartphones in the world able to generate up to 2 ETH a month without any power consumption, powered with neural technology. Safe Core OS™, a secure operating system based on neural technology built within commercial Android systems powered with an AI. Neural Face ID™ gives the ability to recognize the difference between users and strangers, allowing access to users’ menus and applications accordingly. Wings Guardian 2.0™ verifies and warns the user, even in sleep mode. Proof-of-Data algorithm that is able to generate up to 2 ETH in a month. Super Natural Speech system “Angel". WingsPay triple authentication protocol (FaceID, fingerprint, and PIN) allows secure access to an e-wallet equipped with a payment system, based on blockchain technology.",BWN,2nd Sep 2019,30th Nov 2019,https://bitwings.org,Malta,https://bitwings.org/white-paper-en.pdf
Energy,,carbon offset initiative,,"Carbon Offset Initiative is a green solution for waste and data traceability in different industrial spheres, using innovative blockchain technology to enhance productivity in collecting, tracking and recycling waste from different sources. Our mission is to help organisations and enterprises save energy, reduce costs and build broader commercial value while addressing environmental and social issues.",COI token,null,null,http://co-initiative.io,Slovenia,https://co-initiative.io/wp-content/uploads/2019/09/WhitePaper_COI-compressed.pdf
Energy,,green funding coin,,"Green Funding Platforms (GFP) is a new crowdfunding platform for ESG Investment with a visible flow of funds by Green Funding Coin (GFC). ESG Investment refers incorporating Environmental, Social and Governance factors into investment decisions. ESG investments already operate with a market cap of over 25 Trillion USD. By utilizing Blockchain Technology, GFP can make the flow of investment 100% traceable, transparent, and unalterable. GFC is the key currency used to invest and pay out on GFP. When coin holders use GFP, they send GFC to the entity they wish to invest in. The entity will return the yield of rate to investors in GFC. The investors can take the return with them or reinvest in other entities. GFC is designed to have a low volatility because the price of GFC is fixed from pre-sale period until listing on exchanges to avoid a crash right after listing due to high sell pressure. Thanks to its design and the above eco-system, investors will enjoy an increase of the value of GFC steadily and sustainably as well as investment itself. Those currently investing in GFC are more wealthy, sophisticated investors. This is because they are aware that ESG related investments are more sustainable in the long run. https://www.youtube.com/channel/UCNTPTS1hhfTkHEKzz8WpAEg https://www.tokendesk.io/ico/green-funding-coin/",GFC,2nd Apr 2019,31st May 2019,https://gfp-coin.com,Japan,https://gfp-coin.com/pdf/whitepaper_en.pdf
Energy,,percival,35.0,"The intent of Percival is to overturn the common knowledge for existing mining market, and to build infrastructure and system for server provision that is not existed so far, and to issue token that is accepted into crypto currency market and daily living.",XPV,5th Mar 2019,26th Mar 2019,https://percivaltoken.com,Hong Kong,https://percivaltoken.com/wp-content/uploads/2018/08/Percival_Whitepaper.pdf
Energy,,rebglo,0.69435,"The Rebglo project seeks to address and improve on current cryptocurrency mining inefficiencies with a combination of software and hardware solutions. The Rebglo project is driven by the Rebglo token, an ERC-20 Token nestled on the Ethereum Block Chain. A total supply of 10 billion Rebglo tokens will be issued. Rebglo’s HETTARER is currently in production and will be ready to be delivered for global sales. The HETTARER technology improves battery life by 300 per cent and reduces charging times by 50 per cent. The integration of HETTARER technology into the L2 system is currently underway and should be ready for launch, together with the L2 system, in the coming months. Currently, REBGLO’s software mining enhancement solutions are already completed and poised to be rolled out for implementation on the mining farms. Mining efficiency has been benchmarked to improve by 17.2 per cent with the introduction of Data Transmission Technology. REBGLO’s L2 Optimized Mining solutions are currently under development and will be available exclusively to REBGLO mining farms in the near future. Current beta system tests have also proven that the L2 system will improve the mining hash rate efficiency by 160 per cent.",REB,26th Mar 2019,15th May 2019,https://rebglo.io,Singapore,
Energy,,redi,,"A blockchain-based integrative data marketplace for the global renewable energy industry. The REDi Infranet will empower various renewable energy producers, consumers, and industry experts to consolidate, verify, and distribute data in the search for improved productivity and efficiency towards true sustainability.",REDi,null,null,https://redi.io,Singapore,https://redi.io/whitepaper
Energy,,syn ledger,,"Syn Ledger Is a Blockchain Based Platform Where Private EV Charge Station Owners And Ev Drivers Can Mutually Benefit By Sharing The Charging Grid. Our Platform Leverages The Potential Of Blockchain And Smart Contracts To Create A P2P Marketplace For Sharing Charging Infrastructure Between Ev Drivers And Charging Station Owners. Syn Ledger Opens The Energy Market To Transparent And Efficient P2P Renewable Energy Trade To Promote Energy Independence And A Sustainable Future. A Digital Currency powering EV charging and Energy industry towards a sustainable future. Syn Ledger ushers a Tokenized EV charging and Renewable energies economy creating a more inclusive, democratic and efficient marketplace.",SYN token,3rd Jan 2020,13th Jan 2020,https://synledger.com/index.html,null,https://synledger.com/Whitepaper.pdf
Energy,,terragreen,6.724,"TerraGreen is all about bringing reform in the existing energy supply structure and transition to a new energy system through the use of the blockchain technology, that can fundamentally reduce GHG emissions and mitigate waste pollution. TerraGreen is an ecosystem, where renewable energies are tokenized and can be used by the community in exchange for fiat currency or payment for energy consumed. But we are not stopping there, we want to use the blockchain technology in a way that users can monitor how the energy is produced and what it is used for. We are developing Blockchain Platform based on SHA-384 and Introduced Platform Coin namely TerraGreen Coin to fund TerraGreen Platform which will be connected to every transaction between the participants (TERRAGREEN COIN ITSELF IS NOT BASED ON ANY OTHER EXISTING BLOCKCHAIN LIKE ETHEREUM OR ANY OTHER ). This TerraGreen Coin will stabilise and secure the system and provide benefits to the coin holders and investors.",TGN,21st Jan 2019,30th May 2019,https://www.terragreen.io,Malaysia,https://www.terragreen.io/greenpaper.pdf
Entertainment,,brave sound token,1.92,"The Brave Sound Platform by Sound Blockchain Technology (SBT) is a software development and management company focused on creating blockchain based technology, smart contract design, and digital tokenized applications. Brave Sound Platform primary mission is to solve creators rights and royalty transparency issues of the entertainment industry. In addition, the establishment of our Brave Sound Token (BRST) products to enable ecosystems the ability to incentivize all the stakeholders in the creation, discovery, and sharing and using of entertainment including creators and curators. We envision a network effect caused from the creation of a fully incentivized ecosystem that rewards all the participants.",BRST,2nd Jul 2019,4th Jul 2019,https://www.bravesound.io,null,https://www.bravesound.io/brave-wp.pdf
Entertainment,,evedo,0.413829,"Evedo is a blockchain based platform that unifies all businesses and participants involved in organizing events. Our aim is to build a marketplace and a true ecosystem that will help the $850+ Billion event industry grow by connecting all parties without middlemen.",EVED,5th May 2019,7th May 2019,https://www.evedo.co,Bulgaria,https://drive.google.com/file/d/1qfPzbm3kN_Nywgn6pZFqUL5JMR-JTzIP/view?usp=sharing
Entertainment,,gifto,30.0,"Gifto Protocol - The Universal Gifting Protocol is envisioned to be a self-governing and self-sustaining ecosystem for virtual gifts to be created, curated, tracked, bought, sent and exchanged across any content platform such as YouTube, Instagram, Facebook, and Uplive. Asia Innovations Group (AIG) is the company behind GIFTO and the main product is the Uplive App : the fastest growing live streaming app. AIG is a Series B company with solid investor and advisors. Currently on track for 100 M USD (Revenue 2017), currently has 20 mil users, 60k content creators.",GTO,14th Dec 2017,14th Dec 2017,https://gifto.io,Hong Kong,https://gifto.io/GIFTO_Whitepaper_V1.3_20171122.pdf
Entertainment,,tunetrade,,"TuneTrade is a platform that empowers personal brands. Whether you’re a musician, a vlogger, or a streamer, we make it easy for any influencer to provide a unique connection to their core audience through the creation of a community coin. Our vision is to utilize smart contracts and distributed ledgers to provide fans with a new medium for engaging with their favorite brands.",TXT,29th Apr 2019,1st May 2019,https://tunetrade.io,Saint Kitts and Nevis,https://tunetrade.io/wp-content/uploads/2019/04/TuneTrade-White-Paper-2019.pdf
Entertainment,,ubecoin,,"Ubecoin (‘UBE’) is an ERC20 standard token based on the Ethereum technology and blockchain. UBE is a medium of exchange used within our ecosystem and allows for a secure, private and decentralized method of confirming and conducting transactions within the network. Ubecoin is a hybrid cryptocurrency that can be utilized as a medium of exchange between business merchants, consumers and speculators in a new blockchain globally. UBE’s mission is to give power back to the merchants by disrupting the traditional barter model globally and transforming it into a community based, decentralized subscription model. UBE is also on-boarding the gaming and entertainment sector into the Ubecoin ecosystem which instantly creates uplift in consumer to business transactions via FreeTradeBarter by providing multiple avenues for gamers to spend their wallet. This will also create further opportunity for the Merchant network to gain access to a wider range of consumers that would not currently be available to them. This will truly complete the sales cycle where Ubecoin will be used as a medium of exchange for B2B, B2C and C2B.",UBE,12th Apr 2018,18th Dec 2019,https://ubecoin.com,Gibraltar,https://ubecoin.com/get-whitepaper/
Health,,alphacon,,"Alphacon has the meaning of ' Health care Unicorn ' that opens the Alpha age. It is a platform to distribute healthcare data and provide personalized solutions with a banner of "Big Data Revolution in Healthcare" to solve problems where individuals are completely alienated from existing health care big data and platform industry. The name of cryptocurrency in circulation within the platform is ‘ALP’.",ALP,4th Jun 2019,25th Jun 2019,https://alphacon.io,Singapore,https://s3.ap-northeast-2.amazonaws.com/alphacon.io/whitepaper/alphaconWhitePaperEngVer12.pdf
Health,,clinicall,,"Empower everyone with easy access to healthcare-related services, improve communications between patients and medical professionals, provide optimized practitioner matching, simplify payments. This way, we’ll contribute to everyone’s good health – all over the world. The ClinicAll IEO which will be live on LAToken until the 31st of July.",CHT,null,null,https://clinicall.io,Gibraltar,https://clinicall.io/docs/whitepaper/Clinicall%20Whitepaper.pdf
Health,,digipharm,1.521804,"Digipharm bypasses infrastructural limitations to enable the implementation of flexible value-based pricing agreements using smart contracts, the development of unprecedented evidence platforms and the ability to reward patients for contributing their data. We aim to utilize innovative blockchain technology to overcome barriers to patient access and innovative pricing, reduce costs for all stakeholders, and bypass infrastructural limitations to drive value improvement, incentivize innovation and expedite the transformation to personalized healthcare. Our solutions aim to accelerate the much needed restructuring of healthcare delivery systems to a value-based approach.",DPH,18th Jun 2019,25th Jun 2019,https://digipharm.io,Switzerland,https://digipharm.ch/docs/DigipharmWP.pdf
Health,,farm2kitchen,,"Farm2Kitchen® is building a decentralized Food Traceability platform on the Blockchain for the Food Distribution industry. The Blockchain is a distributed digital ledger to track the food at every stage of the supply chain from the farm all the way to the kitchen. We are providing secure Application Programming Interfaces (APIs) for Software Developers to build apps to access the platform. To protect people from unsafe food, you have to be fast and you have to be right – and Farm2Kitchen® Blockchain technology offers a chance to improve speed, accuracy and trust levels as never before. Farm2Kithen® founders have already successfully delivered Food Traceability solutions to farmer producer organizations in India. In sustainable agriculture space since last 5 years, Farm2Kitchen® is also a pioneer of organic food retailing in India.",F2K,22nd Apr 2019,5th Aug 2019,https://www.farm2kitchen.io,Estonia,https://www.farm2kitchen.io/downloads/f2kwhitepaper.pdf
Health,,monetorb,,"WHAT’S MONET? A blockchain project, disrupting & evolving healthcare Millions of people die every year, due to misdiagnosis or missed-diagnosis of medical conditions, globally. At MONET, we are building a decentralised platform connecting patients seeking 2nd opinion on their initial diagnosis with consultative healthcare practitioners. The platform called MONET DAPP will be powered by blockchain & AI technologies, and fulled by ORB tokens.",ORB,null,null,https://www.monetorb.com,null,https://3349fdc5-c439-4ed7-8e79-0c4c767fb2f0.filesusr.com/ugd/8436a0_13918c444e584b60a6b8a6e149719bce.pdf
Infrastructure,,agrolifecoin,0.22481,"Agrolifecoin is a social network of agriculture, hunting, forestry and fishing, where everyone can have their own stores to sell or buy products, both farmers and companies dedicated to the sale of agricultural products and tools. But this time in cryptocurrencies.",AGLC,4th Nov 2019,30th Dec 2019,https://agrolifecoin.com/ico,Spain,https://www.agrolifecoin.com/downloads/WhitePaper-EN.pdf
Infrastructure,,akropolis,12.6,"Akropolis is building a domain-specific financial protocol dedicated to the needs of the informal economy. It is designed to: 1) enable anybody regardless of geography to quickly set up, operate and grow informal autonomous financial organisations (AFOs), e.g. digital co-ops, guilds, mutuals 2) enable a previously impossible interoperable scalable network between them and external third parties, whereby value can be exchanged freely in a trust-minimised way (e.g. co-invest, lend/borrow, trade). 3) reduce instances of fraud and misuse of funds.",AKT,16th Jul 2019,16th Jul 2019,https://akropolis.io,Gibraltar,https://view.attach.io/HJQ3yvpcM
Infrastructure,,astrcoin,,"Asteroid, Ltd. is building a decentralized database whereby private individuals, corporations and nation states can register claims on mining rights to over 600,000 identified asteroids in our near celestial orbit using a smart contract and proprietary BlockClaim® mechanisms. The system will be modelled after ICANN, a system familiar to us all, whereby individuals who desire to “claim” a website address apply for a specific website and register their domain.",ASTR,27th Sep 2019,20th Dec 2019,https://www.astrcoin.io,Hong Kong,https://www.astrcoin.io/documents/AsteroidWhitePaper.pdf
Infrastructure,,jobchain,,"The Jobchain® Mission is to create a platform that can facilitate the process of connecting diverse service providers and users, including but not limited to hiring and being hired anytime, anywhere, and getting compensated instantly in cryptocurrency while being able to preserve the rights as an employer and/or employee within the protected and verified environment. Any user registered in the app will be able to hire and be hired instantly, anytime, anywhere by other members of the Jobchain® Ecosystem. A wide range of job profiles, such as babysitters, locksmiths, teachers, carpenters, engineers, etc. will be available within the platform and customers will be able to sort them by availability, location, salary and rating. Customers will be able to hire and pay per service provided based on the contract. The Jobchain® Platform consists of a Wallet App for iOS and Android that allows users to earn, buy, sell, transfer and store different set of digital assets.",JOB,28th May 2019,31st Dec 2019,https://www.jobchain.com,Austria,https://www.jobchain.com/Whitepaper.pdf
Infrastructure,,neutro,4.74,"The Neutro Protocol solves the trilemma of scalability, security and decentralization, allows for anonymous transactions and eradicates the need for centralized oracles. Neutro users can create a decentralized version of almost any real-world market that exists now only in a centralized system that we all use currently. Scalability, Security, Decentralization Neutro uses sharding to increase network capacity along with a novel protocol that merges proof of work with validation tokens to ensure security and decentralization in an energy-efficient way. The protocol is designed to ensure that the incentive to preserve overall health of the network is aligned with the needs of all network participants, giving the first blockchain to scale without nominating central nodes. This backbone is the first step in making Neutro a technology for mass adoption. Anonymity Anonymous transactions are part of every banking system, so they should be part of any economy, including cryptoeconomy. Neutro uses part encryption of the message to ensure that transactions are anonymous but can still be visible on the blockchain and validated. Security measures are also taken to protect transactors and ensure only honest actors prevail in validating and securing the privacy of the transactions. Decentralized Oracles Oracles centralize blockchains, but without them, the blockchain is introspective only. Neutro uses Schelling Point Schemes to bring external data into the blockchain. Any value can be arrived at using the schemes, so "stable" coins and "risk" coins can be created, assets can be invested in without the need to own them, and almost any aspect of the real world economy can be replicated and put onto Neutro's scalable, anonymous blockchain.",NTO,27th Jul 2019,31st Jul 2019,https://neutro.io,Saint Kitts and Nevis,https://drive.google.com/file/d/1GmClJGwUizR6h134u1b_r1shcvCa7okN/edit
Infrastructure,,squeezer,9.0,"Squeezer is a platform that helps software developers build apps easily without tackling the entire blockchain infrastructure. It is also a powerful tool for providing high-quality blockchain software components to large enterprise organizations. Squeezer uses world-class microservices platforms, such as AWS Lambda, Google Functions, and Azure Functions.",SQR,10th Jun 2019,20th Jun 2019,https://squeezer.io,Belize,https://squeezer.io/docs/Squeezer_White_Paper.pdf
Infrastructure,,swapzilla,,"SwapZilla — is a unique infrastructure solution that revolutionizes crypto trading. SwapZilla, brings together all exchanges, all tokens, all news streams and all tools. Our platform is suitable for any player on the market: a crypto exchange, a trader, a news channel or a company that develops trading algorithms — SwapZilla will give them an opportunity to effectively interact and exchange information and data. Through our platform users will be able to: get convenient access to the widest possible range of crypto assets; crypto exchanges will be able to multiply their client base and get additional sources of income.",SWZL,15th Jul 2019,1st Jan 2020,https://www.swapzilla.co,Hong Kong,https://www.swapzilla.co/WhitePaper-eng2.pdf
Infrastructure,,uncloak,,"Introducing Uncloak: The future of cyber threat detection. Advanced artificial intelligence to check public & hidden internet data for “Zero Hour” cyber threats. Next generation vulnerability cyber security scanning. EOS Blockchain powered, allowing verified IT security experts worldwide to collaborate in resolving cyber threat vulnerabilities and be rewarded through a fully automated system.",UNC,4th Jun 2019,7th Jun 2019,https://uncloak.io,Estonia,https://whitepaper.uncloak.io/
Internet,,ioex,27.2,"The vision of distributing is the worldwide delivery of business value based on information security in a decentralized carrier network architecture of distributed smart-device-nodes. IoeX helps users convert their existing unused storage space into cloud storage with the Personal Cloud feature, and can distribute parts of the storage space to implement distributed cloud backup, thus providing businesses and owners of content assets with backup and temporary storage services. Business operation and authorization and tracking of content assets can be achieved through the use of its content-addressable functionality and the implementation of blockchain-based smart contracts.",IOEX,18th Apr 2019,18th Apr 2019,https://www.ioex.co,Taiwan,https://files.ioex.co/whitepaper/ioeX_whitepaper_en.pdf
Internet,,rachelx,,"RachelX revolutionizes the erotic market and combines the oldest business in the world with a fantastic virtual future. Be a part of it. Experience your extraordinary erotic adventure as your own avatar in the fantastic virtual RachelX world. We build the bridge between virtual and real erotic experience. RachelX offers the platform for virtual and real services. In addition, RachelX Virtual incorporates the latest virtual reality technology. Hot models, scanned centimeter by centimeter in the 3D body scanner, enjoy your RachelX model in virtual reality. RachelX Pure Scan your body in the RachelX Interactive erotic studio 3D-Body Scanner and experience your sexual fantasies as your own avatar with the dream model of your choice. With RachelX Live, you can meet your model in real life, enjoy her diverse services, smell her, kiss her, love her and have a wonderful real time with her.",RACH,15th Aug 2019,31st Oct 2019,https://www.rachelx.co.uk,UK,https://www.rachelx.co.uk/storage/2019/07/World-of-Rachel-White-Paper-V1.pdf
Internet,,vecap,4.721297,"Vecap is an ambitious and very simple project that ensures the security of a smart home network thanks to innovative blockchain technologies and smart contracts. Every action carried out on the Vecap platform will be recorded in an immutable and virtually invulnerable database – in order to crack it, the hacker would need to get administrator access to 51% of individual devices, which becomes absolutely impossible as the project spreads around the world. Vecap combines all smart homes into a single decentralized network and protects their data from intruders. The platform uses an innovative security standard that is independent from the built-in security features. Thus, thanks to Vecap, hackers will no longer be able to penetrate the smart home data network and violate their privacy as they will no longer depend on a group of disparate storage devices on a company's vulnerable server. At the same time, Vecap will be able to make your data network not only safer, but also much faster and more efficient.",VC,6th Jun 2019,7th Jun 2019,http://vecap.io,Germany,https://vecap.io/pdf/whitepaper/VeCap_Whitepaper.pdf
Investment,,adab solutions,7.2511,"ADAB Solutions is developing the FICE – First Islamic Crypto Exchange, based on the norms of Shariah. As a result, the implementation of the ADAB Solutions project will create a global infrastructure, that operates on the principles of Islamic finance, and the community that regulates the development of Islamic crypto-economics. ADAB Solutions will solve the problem of halal cryptocurrency transactions, providing access to the cryptocurrency market for the Muslim Ummah , which accounts for 22% of the world's population and manages Islamic financial assets with a projected volume of 3.8 trillion USD.",ADAB,16th Apr 2019,24th May 2019,http://adabsolutions.com,United Arab Emirates,https://adabsolutions.com/docs/wp/en_wp.pdf
Investment,,coinshare,3.2096,"It allows buyers to receive a CashBack in Cryptocurrency for each purchase made and, by way of an addition, even for purchases within their own community. The stores, both physical and online, have an interface to increase their customer base thanks to the CoinShare community. But not just that: they accumulate and earn from purchases made by their customers in others stores of the circuit. All participants in the CoinShare community are called "Sharers". The Sharers receive extra earnings every day thanks to an algorithm which rewards the most active. CoinShare will be compatible with most major existing e-commerce systems (Magento, Shopify, WordPress, Ecwid, etc.). It will be easy to integrate and will have an API system to connect any application. CoinShare for buyers.",TCJ,18th Jun 2019,31st Jul 2019,http://coinshare.network,Isle of Man,https://drive.google.com/open?id=1Dc1xflobhYOPLCgR8CCB6fpMyPW7cQ5N
Investment,,curioinvest,,"CurioInvest is a platform that enables you to invest in rare, collectable cars by purchasing security tokens. CurioInvest aggregates individual demand through its Liechtenstein-based tokenization structure which issues tokens directly link into the underlying target collectable car",CURIO,21st Aug 2019,22nd Aug 2019,https://curioinvest.com,Liechtenstein,https://docs.google.com/document/d/16RBxiuPNhG7DkvTx9odzcQvPc9EdTKnmKaohURxrLTA/edit
Investment,,dexa coin,,"A revolutionary APP that will simplify the way we send and receive money around the globe, and at the same time allow people to communicate with each other through a built in "Social Messaging Feature." The main goal of Dexa Coin is to make the process of sending and receiving money faster, more secure with easy accessibility to anyone who can operate a smartphone device. This is done by harnessing the power of blockchain technology which will aid in facilitating remittance & money exchange like never before. By eliminating the middleman and with blockchain as its core technology, we simplify the whole process and provide a cost effective method of moving money. Other features of the APP include Instant payments where the user can pay for his coffee or dinner by using NFC & QR Code Payment Technology. The APP will also allow it users to connect to their Payment Card Eg Visa / Master Card.",DEXA,27th Sep 2019,9th Oct 2019,https://dexacoin.net,United Arab Emirates,https://dexacoin.net/wp-content/uploads/2019/09/DEXA-COIN-WHITEPAPER-ENGLISH-UPDATED-26H-SEP-2019.pdf
Investment,,emjac,,"Every year, 2 Billion waste tyres are being generated worldwide. Less than 30% is being recycled and the balance is usually sent to landfills or illegally dumped. Poor management of waste tyres poses a serious threat to our environment. EMJAC has created a solution which integrates both blockchain and green technology to manage and recycle the waste tyres efficiently and provides a global marketing platform for the renewable energy products.",EMJ,null,null,https://www.emjac.io,Malaysia,https://www.emjac.io/assets/docs/emjac_wp-english.pdf
Investment,,emx,5.0,"EMX is an exchange that revolutionizes the global derivatives markets. EMX offers derivatives that give price exposure to underlying assets as varied as crude oil, gold, stock indices, or bitcoin. Traders have access to liquid, global capital markets without ever having to convert to fiat. Using an innovative, frequent auction-based matching engine, EMX dramatically lowers the cost of trading and helps ensure an equitable market for all traders.",EMX,9th Sep 2019,10th Sep 2019,http://www.emx.com,Bermuda,https://www.emx.com/assets/whitepaper-en.pdf
Investment,,membrana,0.6,"Why invest in Membrana Product. Working product (Public Beta) with over 3000 customers. Desktop and Mobile versions are released. Already 2888 trust management contracts concluded with $1,6M trading volume. Final release in Q4 2019. Rewards. Stack MBN tokens to receive profit in MBN tokens and BTC Team. Expert development team from Russia and worldwide network of brand managers and ambassadors. Supported by top experts from JP Morgan, CME, Goldman Sachs. Listing confirmed: Listing on 3 exchanges on 17th June - ABCC, Probit, Newaxall Community. High ratings on ICO trackers and big community - 80k telegram users. 2 US venture funds have already invested into the company. (Coinbar group and Firstblock Ventures) Token usage You can read detailed tokenomics and information about stacking rewards here: https://membrana.io/static/pdf/membrana_tokenomics.pdf Unsold tokens will be burned.",MBN,17th Jun 2019,9th Jun 2019,https://membrana.io,Cayman Islands,https://membrana.io/static/pdf/membrana_whitepaper_eng.pdf
Investment,,natural eco carbon coin,,"URCC decentralizes the CER trading market and activates the campaign to reduce CER and reduce greenhouse gas emissions by a ton by one person through various means of payment, thus curbing extreme environmental damage and realizing the economic benefits of global companies.",NECC,13th Nov 2019,25th Dec 2019,http://www.urcc9.com/en/about/map.php,Singapore,https://drive.google.com/file/d/1xSdwKmSXXY30sHMduLGhRsjv_69oeyw1/view
Investment,,sonocoin,1.206377,"SonoCoin is Swiss blockchain project offering data-over-sound solutions to enterprises based on its native blockchain protocol. The coin's .WAV file format gives anyone the power to transmit value and information using simple methods of delivery such as sound (similar to Shazam), messenger, QR and Bluetooth. SonoCoin’s blockchain platform is a “b-to-b-to-c” (b2b2c) model, where SonoCoin opens its blockchain platform to companies allowing the further development of its underlying technology to accommodate the needs of their customer base. SonoCoin’s value will be directly linked to the demand for ‘gas’ needed to process operations on the blockchain. As activity increases on the SonoCoin blockchain, the demand for SonoCoins to process transactions will rise.",SONO,1st Aug 2019,30th Nov 2019,https://sonocoin.io,Switzerland,https://sonocoin.io/dl/whitepaper.pdf
