cat1,cat2,name,raised,desc,ticker,start,end,www
germany,,allchain,,"C2M Consumer Demand Data Driven Manufacturing Blockchain. The IoT platform enables consumers to connect more closely with manufacturers and enables consumers to rapidly produce products they want through Internet-based factories through consumers' editorial needs through online editing , Really change the current low manufacturing efficiency and high cost of operation. And break the trust silos through blockchain encryption and data sharing mechanisms. We have a solid understanding of the platform's solution and the tremendous value it brings, and we've provided a unique set of existing solutions . We will create the most potential market platform, expand the demand market and create more wealth for all the early participants",AIA,12th Dec 2017,9th Jan 2018,http://www.aiabtc.com,Germany,http://www.aiabtc.com/Template/en/Public/qkl/whitepaper/whitepaper_en.pdf
germany,,crycash,,"CRYCASH is the first cryptocurrency that satisfies all needs of gamers and game developers with its Ecosystem of custom-tailored services: Plink, a dedicated mobile application where players can monetize their game time, communicate and collaborate; a marketplace for in-game assets and services; Cyber Sport platform for eSports betting and events; and an Advertising Platform for game developers. CRYCASH has already confirmed integration into the world-popular bestsellers from Crytek, with more partners to come.",,12th Dec 2017,31st Jan 2018,https://crycash.io,,
germany,,loopx,,"WHAT IS LOOPX The LoopX Team was formed in September 2016 of a core group of high performance professionals to build a new kind of trading software based on our own Loop-Algorithm. After testing our algorithm thoroughly over half a year with great profits continuously every month, we can now finally bring all this advantages of our LoopX – Trading Software to the public. We are here to help you make money in the emerging market of cryptocurrencies which is projected to grow up to 10 times the size of now until the next year. The LoopX System gives you guaranteed profits every week thanks to the most advanced Trading Software out there to date! We do not make daily payments since we consider that the margins are smaller. For us the priority is the safety of your investment. It took us little bit over a year to bring you the final product so you can benefit from the most advanced technology too.",LPX,10th Jan 2018,30th Jan 2018,https://www.loopx.io,Germany,https://www.loopx.io/media/loopx_whitepaper.pdf
israel,,dopamine,,"The dopamine network is a decentralized global platform for data providers and data processors to monetize their IP. Envisioning the future data industry as a global, cooperative and decentralized industry, the dopamine network is the pipeline for rewarding the various players in such an ecosystem, gradually introducing a new type of data processing economy.",DOPA,17th Jan 2018,31st Jan 2018,http://dopamine.ai,Israel,http://dopamine.ai/wp-content/uploads/2017/09/Dopamine-Whitepaper-v1.pdf
israel,,lendoit,,"Lendoit is a decentralized P2P lending platform, connecting borrowers and lenders from all over the world in a trusted, fast and easy way, using the advantages of smart contracts and blockchain technologies.",LOAN,13th Dec 2017,13th Jan 2018,https://lendoit.com,Israel,https://lendoit.com/Lendoit-whitepaper.pdf
liechtenstein,,chainium,1,"At Chainium we have a simple mission: to disrupt the global equity market. We stand for any business that wants to raise capital to grow. We stand for any investor who wants to buy shares in businesses they believe in. That’s why we built Chainium. To connect businesses directly to investors, using blockchain. To make buying and selling shares easy. Our platform is already available as a prototype on our website. It provides solutions to the problem of raising capital for large enterprises and smaller businesses alike. We offer business owners access to the sophisticated tools and techniques of the listed markets for a fraction of the price. For investors we provide direct access to a huge range of equity offers previously only open to institutional investors, for zero fees. Raising capital through equity in the traditional way is a complicated and costly process. Running an IPO takes months of planning, multiple engagements with advisors, negotiations with banks and law firms to gain regulatory approval, and pitches to attract institutional investors. The process takes a minimum of twelve months, attracts hefty fees, and the end result is uncertain. Our back-to-basics approach to raising capital reduces bureaucracy, whilst our use of blockchain technology removes duplication and eliminates errors. We allow investors and businesses to exchange digital share certificates for fiat or crypto-currency in a transparent, tamper proof and immutable distributed ledger. No intermediary or other reconciliation steps are involved in transactions, cutting through hundreds of legacy systems and solutions from the old world.",CHX,25th Dec 2017,12th Jan 2018,https://www.chainium.io/
liechtenstein,,insurepal,18.0,"InsurePal is a next generation of peer-to-peer insurance based on social proof endorsements, fully harnessing the power of blockchain innovation. The platform will serve as a replacement for insurances as we know today and offer a completely new type of coverage for areas of life and business that began to emerge with the evolution of blockchain, starting with the insurance of blockchain business transactions. The innovative approach has been filed for patent protection in US and worldwide. Social proof is an in-built mechanism within all of us, representing people`s moral compass. InsurePal embeds social proof in form of financial commitment. The endorser who financially guarantees for someone has to use its own diligence when providing the guarantee to at the risk of losing their money. Through such endorsements, the network in whole becomes more risk aware. The platform will work as an dAPP for B2C customers and as a service for B2B partners that will resell social proof insurance by using InsurePal solution.",IPL,16th Jan 2018,16th Jan 2018,https://insurepal.io/
russia,,game machine,2.558898,"Game Machine is the global open ecosystem for a game industry constructed on the basis of the blockchain technology. Game Machine will unite all participants of this market: gamers, developers, advertisers for the sake of development of the industry and improvement of quality of game products. Game Machine creates loyal gaming audience which generates cryptocurrency Gamefuel by means of the principle of limited Proof-of-Work (Limited-Proof-of-Work).",GMIT,14th Dec 2017,31st Jan 2018,http://gamemachine.io,,
russia,,goldminecoin,,"We create a safe and stable crypto-currency secured by gold deposits in the Magadan Region of the Russian Federation, which will help you to save your fund.",GMC,15th Feb 2018,1st Jan 2018,http://goldminecoin.io,Russia,http://goldminecoin.io/wp-content/uploads/2017/11/GoldMineCoin_ENG.pdf
russia,,ibfs.world,,"Completely new approach to the provision of corporate services IBFS world – IBFS world is an online exchange of consulting, outsourcing, legal and other services that brings together professionals from all over the world.",IBFS,1st Dec 2017,28th Jan 2018,http://ico.ibfs.world/en,Russia,http://ico.ibfs.world/docs/WhitePaper-eng.pdf
