cat1,cat2,name,raised,desc,ticker,start,end,www
Cayman-Islands,,iown token,1.5,"iOWN is a Blockchain-based Investment Platform launched to bridge the gaps between Investors and Businesses seeking funding. iOWN Platform is a marketplace where users can choose from the various investment options listed on the platform. The users will be able to use the iOWN Tokens to access the aforementioned service offering of the iOWN Platform and benefit from other services. The iOWN Platform shall provide its users information and details about the various investment opportunities including business location, domain, and expected ROI.",iOWN,27th Jun 2019,30th Sep 2019,https://www.iowntoken.com,Cayman Islands,https://s3.amazonaws.com/iowngroup-public/material/iOWN-whitepaper-v1.6.1.pdf
Cayman-Islands,,kinesis,193.872,"Kinesis has introduced yield-bearing digital currencies, based 1:1 on physical, allocated, gold and silver. When you purchase Kinesis currencies, you are simultaneously allocated real gold or silver stored securely in one of several third-party vaults around the world ensuring no counterparty risk. These digital coins (KAUs represents the gold-based coin and KAGs represents silver), can easily be spent at point of sale through the Kinesis debit card, allowing users to make fast and safe transactions. Holders of Kinesis currencies can redeem the coin and take delivery of the underlying physical precious metal guaranteeing intrinsic value with this cryptocurrency. The Kinesis Velocity Token (KVT) public sale is now live, with a successful pre-sale raise of $55 million Kinesis is on track to achieve the hard cap target of $300 million. This initiative was founded by ABX, a leading online exchange platform for physical bullion, with deep expertise in the gold industry.",KVT,10th Sep 2018,7th Sep 2019,https://kinesis.money/en,Cayman Islands,https://kinesis.money/documents/whitepaper.pdf
Cayman-Islands,,viaz,,"The utility of VIAZ is to provide a decentralized funding platform, connecting its users and acting as a conduit between the cryptosphere and fiat currency.",VIAZ,7th Aug 2019,2nd Sep 2019,https://viaz.io,Cayman Islands,https://viaz.io/documents/Viaz-Whitepaper_EN.pdf
Cayman-Islands,,vid,0.494789,"Vid is a privacy focused, AI video journal app, that allows you to remember your life and monetize you're memories.",VID token,7th Jun 2019,7th Sep 2019,https://www.vid.camera,Cayman Islands,https://vidrec.azureedge.net/res/WhitePaper.pdf
cyprus,,heptapolis humanitarian energy coin,,"Heptapolis’ Green Energy Solutions mission is to commercially apply and financially exploit newly established green innovative energy patents that will secure cheap energy for the user and will offer solutions to the world’s current environmental challenges. These newly established patents are connected to the energy production without the use of fossil fuels, and to the production of high quality green energy products that offer enormous energy savings through their innovative design. Also H.G.E.S. is developing and participating in various groundbreaking projects and patents like the Heptapolis Avatar E-Learning center, a project which aims to revolutionize the education system globally, through it’s anthropocentric and humanitarian nature. The financing required for the setting up of our factory and the initial operating costs of is planned to be covered by the issue of our Cryptocurrency, the HHEC token (Heptapolis Humanitarian Energy Coin)",HHEC,20th Jun 2018,30th Sep 2019,https://www.heptapolis.io,Cyprus,https://www.heptapolis.io/main/download/Whitepaper.pdf
cyprus,,review.network,1.5,"Review.Network is a project that aims to create a unique trusted high-intelligence user-company feedback platform based on blockchain and AI technologies. Review.Network provides direct communication between companies and customers, that helps carry on efficient top-tier market research feedback without any mediator. Our model also directly rewards participants for their valuable feedback. The platform's community can gain coins by producing content and working with quality reviews on the Review.Network platform. With the smart recommendation system implemented, it is easier for members to find the best goods and services with ease. The REW is the digital currency of the Review.Network platform. Companies purchase coins to conduct market research on the platform and reward users in exchange for the feedback they leave.",REW,1st Jun 2019,30th Sep 2019,https://review.network,Cyprus,https://review.network/static/assets/whitepaper/whitepaper.pdf
estonia,,cryptowarsou,,"CryptoWars is a unique multiplayer online strategy at the junction of gaming and gambling. The game algorithm, in which the victory depends only on the actions of the players, without any random game algorithms and pay2win mechanic, sets a new level on the online gambling market.",CWT Token,14th Jul 2019,29th Sep 2019,https://cryptowars-ou.com,Estonia,https://cryptowars-ou.com/static/docs/CryptoWarsOU_WHITEPAPER.pdf
estonia,,icocoinlab,,"ICOCoinLab.io (ICO) is a sure way to a successful ICO Launch and beyond. We revolutionize ICO making process. We provide end-to-end customized and Turnkey solutions that allows your projects to take off! ICOCoinLab ICO Building Factory offers all the services you require to launch successful ICO including Design, Development, Marketing, Legal, Financial and Technical Support.",ICO,1st Aug 2019,30th Sep 2019,http://icocoinlab.io,Estonia,https://icocoinlab.io/wp-content/uploads/2019/05/ICOCoinLab-Whitepaper.pdf
estonia,,knl ecosystem,0.37,"KNL – is a platform that unites and considers the needs of farmers, traders, investors, exporters. We provide each participant with the opportunities and instruments that make up a whole chain of efficient processes for maintaining the operational activities of the agricultural industry KNL tokenization platform is the digitization of grain assets, real estate and property. KNL provides not only financing, crops storage based on its own elevators, but also fully solves any logistics issues. KNL will include infrastructure that ensures a full cycle of logistics operations, in particular, the opportunity of loading crops into our transport right from the combine and its following transportation to the elevator, as well as crops delivery to the buyer from the elevator. The whole process will be highly digitalized, which will give the farmer an opportunity to control the transport and storage peculiarities of each unit of grain crops. An integral part of the project is surely the insurance of both the future harvest and already harvested crops.",KNL,27th Aug 2019,27th Sep 2019,https://en.knl.asia,Estonia,https://en.knl.asia/doc/whitepaper_en.pdf
estonia,,maester protocol,,"Maester protocol is the first of its kind blockchain based protocol built to enable on-demand consulting. It allows users to quickly search for skilled professionals, talk to them instantly and pay automatically based on their consultation time at virtually zero cost. While it enables professionals (or ‘Maesters’) to build their reputation and lets them easily monetize their following without having to worry about payments, frauds or identity thefts, it also saves millions of man-hours of knowledge seekers who can improve their work efficiency by consulting verified Maesters, on-demand.",MAP,15th Aug 2019,30th Sep 2019,https://www.maesterprotocol.com,Estonia,https://maesterprotocol.com/MaesterProtocol_Whitepaper_V1.0.pdf
