cat1,cat2,name,raised,desc,ticker,start,end,www
australia,,betley,,"Betley is a premier blockchain powered peer-to-peer betting platform. Because we have no odds, the winning potential is limitless. Punters will never win less than what other popular bookie platforms are offering but the chance to win much bigger is possible with every bet. We are building an Ai system that scans the web and builds our betting templates allowing members to quickly create a bet between them and their mates or join the community of punters.",BETS,2nd Aug 2018,1st Sep 2018,https://betley.io,Australia,https://betley.io/betley_p2p_betting-platform_whitepaper_v1/
australia,,free market token,,"Free Market Token is a utility token that will provide powerful and unique features to Ecryptostore.com, a buy/sell platform that allows anyone to use Cryptocurrency and Fiat in a simple-to-use, safe and secure environment. Free market token solves many of the problems that users experience when trying to use cryptocurrency in the current e-commerce landscape.",FMT,5th Jul 2018,6th Sep 2018,https://freemarkettoken.io,Australia,https://freemarkettoken.io/wp-content/uploads/2018/04/ECS-and-FMT_12_4_18.pdf
australia,,invox finance,4.18811,"The Invox Finance Platform is an invoice lending platform disrupting a US$2.8 trillion industry. Lead by a stellar team with over $30 million of invoice financing behind them, Invox Finance is creating a decentralized peer-to-peer invoice lending platform that will allow sellers, buyers, investors, and other service providers to directly connect, interact, share and distribute information. Currently, the invoice financing industry is held back by: High-interest rates, Lack of contact between parties, High risks, Lack of investment divers it, Disputes, Defrauding, Insolvency. Invox Finance’s decentralized platform allows dynamic invoices to be created on a distributed ledger, benefiting all parties from an increase in trust, transparency, efficiency, and security with minimal fees. Invoice fragmentation allows investors to spread their risk across hundreds of invoices, allowing for very low-risk investments with maximum returns.",INVOX,15th Apr 2018,30th Sep 2018,https://www.invoxfinance.io,Australia,https://invoxfinance.io/docs/Invox-Whitepaper.pdf
australia,,kakushin,,"KAKUSHIN Ecosystem is the key, to unlock the doors of immense opportunities and potential by creating an ecosystem necessary for seekers, researchers, innovators, developers, and inventors. KAKUSHIN Ecosystem will prove to be the perfect environment to give birth, nurture, and flourish an idea/concept into a real and viable product, to be used by consumers.",KKN,1st Jun 2018,30th Sep 2018,https://www.kakushin.tech,Australia,https://www.kakushin.tech/V_1_7_Kakushin_Ecosystem_Whitepaper.pdf
australia,,ozex,,"The solution for fast and furious ICOs market, your ICO advisor. OZEX aims to restore the credibility of the cryptocurrency markets back while establishing a healthier and a conducive environment for credible ICO projects to foster. OZEX provides an additional screening to identify good quality ICO projects and plays an advisory role in assisting investors to invest in verified cryptocurrency projects. The OZEX platform will provide futuristic tokens to investors which are created by the OZEX development team. Traders and investors can utilise these OZEX tokens in the ICO market. This way, traders and investors can remain assured that the ICOs have been verified by the OZEX and are relatively safe projects to be invested. This helps to weed out the bad players in the market and by owning OZEX tokens, verified and credible ICOs will get distributed automatically. OZEX acts like a clearing corporation for the ICO market providing an environment to create fast and effective ICOs. The OZEX platform is developed by a team of highly qualified and experienced individuals from the crypto space that work in coordination with different companies to help them build their digital tokens. The OZEX team performs a thorough check on participation, stability and profitability of ICO tokens before suggesting it to its investors. The OZEX whitepaper clearly states that the owners of the OZEX token will be qualified to earn their tokens automatically as the OZEX platform will airdrop them using Smart Contracts. In short, OZEX is more sort of a business token where investors can swap the OZEX tokens in exchange for the digital currencies the businesses have to offer.",OZEX,20th Jun 2018,9th Sep 2018,https://ozex.io,Australia,https://github.com/ozexproject/OZEX-Whitepaper
Cayman-Islands,,metadium,8,"Metadium is a next-generation blockchain protocol designed to create a decentralized identity ecosystem with the real world introduction of Self-Sovereign Identity; the concept that individuals are owners of all aspects of their own identity in the offline and online world. Vitalizing the concept of self-sovereign identity enables individuals to exercise total control of their own identity - managing, securing, and utilizing personal data only under the owner’s consent.",META,17th Sep 2018,22nd Sep 2018,http://metadium.com,Cayman Islands,https://metadium.com/whitepaper
Cayman-Islands,,trustlogics,,"We, at TrustLogics, aim to streamline the global recruitment industry’s inefficiencies — fake resumes, faulty hiring, lack of background verification, data loss — by harnessing the immutable and secure characteristics of blockchain technology. We strongly believe that we can breathe fresh life into the hiring process for both Professionals and Independent Service Providers by utilizing Smart Contracts and certified background validators. We intend to establish a platform where: 1) Jobseekers can get their professional milestones verified, by TrustLogics ecosystem users or 3rd party certified & partnered validators 2) Recruiters can use power of Peers who can refer suitable candidates for posted jobs 3) Independent Service Providers (Blue Collar contractors) can benefit from background checks and build shareable Digital portfolios containing reviews, ratings and reputation levels, which will eliminate middlemen/service websites",TLT,1st Sep 2018,25th Sep 2018,https://www.trustlogics.io,Cayman Islands,https://trustlogics.io/whitepaper.pdf?pdf=White-Paper
Cayman-Islands,,vantage token,14.72625,"The Vantage Network is a Contribution Tracking Platform that enables donors to see exactly how the money they contribute to a fundraising campaign is spent, down to the transaction level. This level of visibility engenders donor confidence, building trust in nonprofits and ultimately yielding more money raised to help people in need. Vantage Tokens (XVT) are a key component of the Vantage Network. A small percentage of every donation made via the Vantage Network is converted into XVT, which is utilized inside the platform to track how fundraising organizations spend the donations they receive.",XVT,1st Aug 2018,15th Sep 2018,https://vantage.network,Cayman Islands,https://35.177.156.64/wp-content/uploads/2018/02/Vantage-Network-Whitepaper.pdf
cyprus,,agrotechfarm,0.58105,"AgroTechFarm is the revolutionary fully automated intelligent appliance powered by blockchain and patented technology for the industrial cultivation of popular and unique species of various types of greens, vegetables and fruit all year round and regardless of climate conditions. Our mission is to supply the world with 100% healthy food through the use of the latest technology and blockchain.",ATF,23rd Jul 2018,30th Sep 2018,https://www.agrotechfarm.io/?utm_source=Ico&utm_medium=Rating&utm_campaign=ico.tokens-economy.com-com,Cyprus,https://agrotechfarm.io/wp_atf.pdf
estonia,,axnet,,"Asset Exchange Network (AXNET) is a licensed virtual currency to fiat exchange with a licensed virtual wallet platform based out of Estonia. We service our traders worldwide by giving them the first hybrid trading platform that offers both a Centralized and Decentralized exchange that allows our traders to toggle between the two. We are listing traditional BTC, ETH, and USDT pairs with also fiat pairs like USD and EUR through our license and banking networks. Our AXNET Token (AXN) is the fuel of our ecosystem that gives the users the ability to access exclusive features and discounts on the exchange and enable our Trade Mining system.",AXN,1st Aug 2018,30th Sep 2018,https://www.ax.net,Estonia,https://ax.net/assets/AXNETWhitepaper.pdf,,,,,,
