cat1,cat2,name,raised,desc,ticker,start,end,www,,
Business services,,bitrust,,"BITRUST is a decentralized, easy to use, peer-2-peer cryptocurrency insurance platform based on Ethereum blockchain leveraging smart-contract technology. BITRUST objective is to serve retail digital currency investors with an average monthly trading volume of between $100 and $100,000.",null,2nd Apr 2018,31st May 2018,https://bitrust.co.uk,UK,https://bitrust.co.uk/files/whitepaper.pdf
Business services,,bonpay,10.0,"Bonpay is a full-fledged Blockchain service. It includes a wide range of solutions, from Bitcoin storage to plastic or virtual card, helping to make payments anywhere. Enjoy endless possibilities of controlling your payments world.",BON,31st Oct 2017,28th Nov 2017,https://bonpay.com,UK,https://bonpay.com/whitepaper
Business services,,cmc,0.443,"How will the investor benefit from our eco system: CMC blockchain as per our POC has a protocol in place which rewards all CMC holders 20% from all network fees and every company that will create their smart contracts on C-Chain, the protocol that is build in will reserve 5% of the companies total for the cmc holder. Additionally CMC will become a full STO which like any traditionally business the CMC holders and investors is entitled to revenue and voting rights. CMC will not only provide the service and support to already existing blockchain companies but also to already existing mainstream companies Being a full eco system, all services are in place, starting from token creation on our platform, then we can offer full STO support, to help collect funds for the companies as well promotional packages and once their STO’s have finished, they will list on our cryptocurrency.",CMC Token,20th Dec 2018,15th Jan 2019,https://cryptomarketcloud.com,UK,https://cryptomarketcloud.com/BusinessPlan.php
Business services,,commerceblock,6.5,"CommerceBlock is a public blockchain infrastructure company. We are building the first technology platform to bring a combination of trust minimized trade, decentralized contract execution, on-chain derivatives and asset backed token issuance to public blockchains. Technology based on BIP 175 implemented with federated side chains and payment channels. Token used to develop off chain network.",CBT,28th Nov 2017,19th Dec 2017,https://www.commerceblock.com,UK,https://www.commerceblock.com/commerceblock-whitepaper.pdf
Business services,,dadi,28.75,"DADI is a global, decentralized cloud services platform, offering compute power, database storage, content delivery and other functionality to help businesses scale and grow. Unlike existing centralized cloud services, DADI implements a fog computing structure - a decentralized pool of devices, all of which are connected to the Internet.",DADI,29th Jan 2018,29th Jan 2018,https://dadi.cloud,UK,https://dadi.cloud/public/files/dadi.white-paper.pdf
Business services,,dans,,"DAN - Decentralised Advertising Network Team is working together on a revolutionary solution that will make advertising delivery and placement effective and easy. We are focused on making advertising easy, straightforward, intuitively simple to produce and fast to delivered, as well as to increase the adverts conversion rate. Each year advertising conversions rate is decreasing due to many factors, such as, adblockers, and competitive market players, we encourage advertisers and customers using our solutions for advertising.",DANS,1st Jul 2018,30th Aug 2018,https://dan-service.com,UK,https://dan-service.com/WHITELIST-en.pdf
Business services,,drife,,"DRIFE is a decentralized ride-hailing platform powered by blockchain with the intent of empowering value creators within our ecosystem – these include the drivers, riders, and community developers. DRIFE plans to disrupt the existing business model and remove the corporate intermediaries involved in the transactions. In less than a decade, over 1600+ cryptocurrency platforms built on the premise of the blockchain technology now exist. New startup enterprises, great innovative technologies, and improved scalability features from the original blockchain have elicited awe. However, more than 90% of these projects lack practical application or utility. Most of them are created as sub-chains or sidechains leveraging the power of more efficient systems. Despite the opportunities being accorded by the blockchain enterprise, adoption for most of these platforms is still out of reach because: Our ride-hailing platform has created a new paradigm for the ride-hailing industry.",DRF,5th Oct 2019,26th Oct 2019,http://drife.one,UK,https://www.drife.one/docs/DRIFE-WhitePaper.pdf
Business services,,fern,,"Fern makes any blockchain network more decentralised and secure by connecting identified node and oracle providers through an anonymous protocol. As many blockchain networks are controlled by a single or small group of entities, this renders them exposed to a Sybil attack – the nodes, or the people controlling them, can easily influence the entire network through colluding or bribing. Sybil attack undermines the integrity of the blockchain ledger and defrauds users, which contradicts the value of blockchain being trustless and secure. Fern addresses this issue by combining enterprise compliance requirements with trustless network fundamentals.",FERN,1st Nov 2018,1st Dec 2018,https://fern.network,UK,https://s3.eu-west-1.amazonaws.com/fern-token-sale-prod-documents/public/fern-whitepaper.pdf
Business services,,freestart,,"The industry of startups and ICO projects is gaining momentum, many ICO projects attract funding for beautiful "Landings" and "empty" promises, and in most cases, the ICO project is not technically able to create the steps promised in the Roadmap, and unfortunately, the investor has already can not affect the situation in any way, and his voice will no longer be heard! Analysing this problem, before the launch of ICO, we decided to create a block network FRScoin (one of the best DPoS algorithm), FRSwallet, a mobile application with Messenger function, ICO Listing, Multiwallet and FReeStart exchange. Immediately after the end of the ICO, FRScoin tokens created on the basis of ETH will be exchanged for the basic FRScoin crypto currency created on the standalone project blockchain.",FRS,1st Sep 2018,19th Oct 2018,http://frscoin.com,UK,https://frscoin.com/downloads/White_Paper_FRS_EN.pdf
Business services,,gagapay network,1.294288,"We are building a first of its kind smart marketing platform for creating, managing and tracking: - Affiliate - Referral - Network Marketing - Loyalty - Bounty programs and campaigns all from a single membership account powered by NEO smart contracts. Gagapay Network will also host an OPEN MARKETPLACE for businesses to publish campaign offers and individuals will be able to join any open campaign and market them to their existing network. By implementing targeted offers businesses will be able to reach the right marketers faster and grow a world wide network of customers. Let's be the connectors and build a platform for shared success!",GTA,30th Apr 2018,15th Jul 2018,https://gagapay.network,UK,https://drive.google.com/file/d/1db_Wvj7Hh2wh8vRiI2n6JTCzMIsOvCLS/view
Business services,,geekzcode,,"Geekzcode.com is a website that brings Businesses or End-users that need software or Apps created, together with Developers that can create it for them. People needing software created can offer a Bounty to have that software created and keep increasing the Bounty until its accepted by a developer.",GUT,9th Mar 2018,31st Mar 2018,https://geekzcode.com,UK,https://geekzcode.com/wp-geekzcode-white-paper.pdf
Business services,,gig9,0.34,"GIG9: the future of the global services industry, reimagined on the Ethereum blockchain technology. GIG9’s revolutionary platform will be first of its kind to promoting a peer-to-peer decentralized marketplace, controlled independently by the market participants. Based on the Uber model, leveraging mobile devices and geo location, consumers can quickly find trusted and skilled service providers in their vicinity, connecting the consumer and the service provider conveniently at the tap of the smartphone. This also enables price transparency and cost efficiency for all parties, integrity of service history and contractual fulfillment via smart contracts. Users can pay or be paid for services by Cryptocurrency. GIG9 is tomorrow’s solution for the $2 trillion gig economy.",9Coin,1st Jun 2018,15th Feb 2019,https://www.gig9.io,UK,https://gig9.io/docs/Aug19_Whitepaper.pdf
Business services,,gptoken,,"GP Token is a cryptocurrency based on user’s real-life usability that enables real-time payment and realization. The GPT platform is a coin trading platform that provides a total solution for coins and ensures stable business investment regardless of the coin's price and achieves the best profitability for the best business efficiency. By purchasing GP Token, you can become a user of all these integrated solutions.",XGP,16th Feb 2019,26th Feb 2019,http://www.xgpcoin.com,UK,https://xgpcoin.com/GPCoin_eng_ver_2.0.pdf
Business services,,guarium,5.650922,"The global e-Commerce market is rapidly growing every year. In 2017, the B2C global online sales market amounted to as much as 2.3 trillion dollars and it is estimated that by 2021 it will amount to 4.5 trillion dollars which shows the worldwide trend in terms of the way people spend their money.",GUAR,16th Jul 2018,30th Apr 2019,https://ico.guarium.com,UK,https://ico.guarium.com/whitepaper
Business services,,hoqu,15.0,"HOQU is the world's first decentralized blockchain affiliate marketing platform. The goal is to create a decentralized eco-system to launch blockchain-based CPA services, from affiliate programs to affiliate networks and related products. By bringing together merchants, networks and affiliates, HOQU can drastically reduce costs of all market players and set new transparency and performance standards.",HQX,27th Nov 2017,26th Feb 2018,https://www.hoqu.io,UK,https://www.hoqu.io/hoqu-whitepaper-en.pdf
Business services,,icbcoin,,"ICBC is a platform for next-generation crypto-currency based on the blockchain technology. The project is funded by commissions for the transactions, account servicing and exchange transactions. As the project develops, the profitability and functions of the platform will grow. For the more detailed information, see the main site: icbcoin.com",ICBT,23rd Jul 2018,24th Sep 2018,https://ico.icbcoin.com,UK,https://ico.icbcoin.com/doc/WhitePaper_ICBCoin_en.pdf
Business services,,kaching,1.977728,"We are building the Most Sustainable and Most Complete Trading and Investment Ecosystem for our Coin (Kachingcoins) to be utilized. Our goal is to also create the most Utilizable coin on Blockchain. Not only will we have a Social Trading Platform (Kaching.Global) where traders can use their kachingcoins (KAC) to trade Forex, Stocks, Indices, Energy, Agriculture, Crypto and Precious Metal, but we will also have a Broker (Kachin.Market), a Crypto Currency Exchange (Kaching.Exchange), Finance and Trading Academies (Kaching.Education), R&D Labs (Kaching.Tech) and in the future, many more! Through utilizing our coin in our ecosystem in any of the components, we create a stable and constant supply and demand. Creating a strong supply and demand for a coin in a market of 5.3 Trillion US dollars, creates immense value for our coin.",KAC,1st Apr 2018,30th Apr 2018,https://kachingcoins.io,UK,https://drive.google.com/file/d/1VDImRBOHQVYeDVSvy3qkkcgrn9vaeF43/view
Business services,,koala,,"New Standards For Adult Industry Payment In The Next 10 Years. Most Trending, Security And Privacy Design based on deeply research. We've built a trusted payment solution for the adult industry. Both the offline and the online adult entertainment industry earns yearly, more than a trillion dollars. The growth of the industry laced with the usage of innovative technologies mean that Koala is ripe for the market, and will solve whatever teeming problems that may exist in Koala. The blockchain technology continuous improves daily, and this means that Koala will improve Moving with the trend. With the way the industry is looked at by many, especially when payment systems are concerned, has made us come up with a lasting solution to the problem, a decentralized payment system with Koala coin. The usage of our cryptocurrency will ensure that trust, transparency, and decentralization are added to the system.",KOA,24th Aug 2018,17th Dec 2018,https://koalatoken.io,UK,https://drive.google.com/file/d/1i9RuZuKhVi7fEuw2lnem_m7l1_PyQygM/view?usp=sharing
Business services,,limitless,,"Limitless Capital Funds is a utility token. LCF Token holders will be able to use the tokens to pay for products and services in our Hotels & Resorts. We also aim to make blockchain mainstream by creating tokens that are pegged to the value of Dollar, Euro, Pound, and Yen. We will acquire high ԛuаlitу invеѕtmеntѕ аt discounts tо rерlасеmеnt cost. Wе will then imрrоvе the properties thrоugh hаndѕ-оn mаnаgеmеnt аnd targeted vаluе-аdd initiаtivеѕ. We will obtain licences from major brands such as Armani, Versace, Porsche and Bentley to brand the hotels.",LCF,1st Jan 2019,1st Mar 2019,https://limitlesscapitalfunds.com,UK,https://limitlesscapitalfunds.com/wp-content/uploads/2018/12/LCF-WhitePaper.pdf
Business services,,livetree,0.865144,"LiveTree is a social watching platform that not only allows people with similar interests to find each other, but also to take part in the film and TV industry in a fun and engaging way. With different Communities to join and participate in, our users will find the titles they love effortlessly, curated by people who really understand their taste. At the core of platform, we use our Seed Tokens (SED) to incentivise user interactions. Seed creates a mini-economy within our platform that shapes our Communities and democratises how users interact on our platform. Throughout the entire user journey, there will be many opportunities to earn and spend Seed, from Subscription Process, Voting, Sending Gifts, Buying Content to getting Royalty Payouts.",null,31st Jan 2018,1st Apr 2018,https://www.livetree.com,UK,
Business services,,mdcn,,"We are offering like minded people the chance to change the world and to be a part of the new era in health-care. We are giving Bonuses to everyone who buys MDCN within the 30 day period. No more sales after ICO. Initial Supply of 500Million MDCN, 0.5% retained by the founders of MDCN. 20% MDCN Foundation. 50% ICO Sale. 20% Exchanges. 9.5% MDCN Rewards & Bounties. Any unsold ICO TKN will be burnt.",MDCN,1st Jan 2018,1st Mar 2018,http://cryptoheart.org,UK,https://cryptoheart.org/docs/mdcn2.pdf
Business services,,ngs (new generation security),,"NGS Coin is a platform for the future of funding that is built on top of the Ethereum blockchain. It accelerates growth of start-up companies by offering tools and services that save both time and resources. Investors can use services to divide their investments between various services like P2P loans, crowdfunding, etc. The first version of the NGS allows startups to launch and manage crowdfunding and campaigns. PROTECTING INVESTORS’ INTERESTS While we are helping start-ups to raise the funds, we care about investors whose investments’ protection we wish to guarantee to the maximum extent. The voting system gives the investors bigger control over their investment. Up to 2% NGS cashback on all transactions Exchange NGS for Bictoin, Ethreum and 100+ more Cryptocurrency WE BRING TOGETHER MARKETPLACES & FINANCE The ultimate goal of NGS is to be the all-in-one solution and offer a wide array of services from market to finance. Our clients — both corporate and private ones — will access all the services they need from a single platform. Blockchain technology gives us the chance to make your finances grow faster and give better returns.",NGS,5th Aug 2019,30th Sep 2019,https://ngscoin.co,UK,https://ngscoin.co/Whitepaper.pdf
Business services,,offerzone,,"The OfferZone platform is the world's first decentralize P2P bidding platform, based on Ethereum blockchain using smart contracts for full transparency. Its purpose is to serve as an e-commerce platform allowing users to offer products or services at a non-competitive low price. Users can buy or sell; used, open box, brand new product or services by using (OFZ) tokens as the payment. With our P2P bidding like raffle system everyone has the opportunity to get a product at over 80% discount lower than any competitor. The OfferZone token ecosystem offers a unique system infrastructure where everyone can place an offer on a product and have the opportunity to win it. This allows virtually anyone to use the OFZ tokens and create massive usability providing real value via token distribution. The main goal of the OfferZone token is to build the offer the world's first decentralized payment ecosystem for E-Commerce to increase the Blockchain adoption for regular people across the world. Allowing a neutral non-competitor market where everyone can sell and make profits easy as A,B,C. Our unique system has non-competitors simply because we are the world's first decentralized P2P bid platform. You offer by buying a ticket for a product and wait for the end result and if your ticket is not the winner you simply get a full refund of your tokens. At OfferZone everyone is a winner.",OFZ,1st Oct 2018,17th Dec 2018,https://offerzone.io,UK,https://offerzone.io/docs/offerzone_whitepaper.pdf
Business services,,organicco,0.29,"Our aim is to provide viable solutions and products that will aid in reducing degradation levels suffered by the earth at the hands of conventional agricultural practices; such as the use of inorganic fertilisers and other similar chemicals. Our technology as such is focused primarily on green technology related products that will help preserve the earth and in the same vein provide sustainability to agricultural practices across the globe.",ORC,6th Jun 2018,9th Nov 2018,https://organicco.uk,UK,https://organicco.uk/content/site/Organicco_whitepaper_R8sm.pdf
Business services,,payblok,,"PayBlok is a token aimed at solving small and medium size business cash-flow by offering an early payment function on top of the existing features within the InstaSupply platform, which already supporting the trade of over 2300 businesses, and is growing daily.",PBLK,27th Aug 2018,23rd Sep 2018,https://payblok.instasupply.com,UK,https://payblok.instasupply.com/documents.html
Business services,,pink taxi token,,"Pink Taxi’s vision is to make regular day-to-day travelling less complex and more comfortable, using high tech technology, innovative solution for driver and customer application backed by secure and reliable data base over blockchain. Existing taxi platforms are winding up users with a strong demand of driver data base and application, which in current scenario does not exist hence not only resulting in issues for the commuting passengers it also abruptly damage the reputation of the company. Over the past few years in operations Pink Taxi has provided a portable application to clients to locate an authorized driver, and drivers to deal with their business all the more effectively. Since our market has already been developed usage of blockchain backed application would not be much of a task to achieve. With payments moving from cash to crypto currencies incorporation of Pink tokens for payment mode will make transactions more swift and reliable.",PTT,1st Jul 2018,31st Dec 2018,http://www.pinktaxi.io,UK,https://pinktaxi.io/pdf/pinkpaper.pdf
Business services,,populous,10.2204,"Populous is an invoice and trade finance platform built using the latest in blockchain technology. Populous uses XBRL, Z Score formula, Smart Contracts, Stable tokens and more to create a unique trading environment for investors and invoice sellers from all around the world.",PPT,24th Jul 2017,24th Jul 2017,http://www.populous.co,UK,https://www.populous.co/populous_whitepaper.pdf
Business services,,r_block,2.862754,"R_Block’s vision is to create an ecosystem in which workers can easily own, manage and monetize their proven skills and experience data. R_Block will be a decentralised CV/Reference network, bringing references and proven skills into a CV. For the first time ever, workers can own their reference data and monetise it through CV tokens.",CVT,30th Jan 2018,20th Feb 2018,http://rblock.co,UK,https://docs.google.com/document/d/13n3Kmsw6bDAh46RTiJ_fZokanYmCSXNUz5VXCNDZaz8/edit
Business services,,saascoin,,"Saascoin believes in creating an open gateway platform that eliminates most of the prevalent challenges associated with payments, giving the freedom for people to execute their transactions seamlessly. In a world where banks and payment gateways have the upper hand on their clients’ payments, achieving a fee free immediate transaction environment via seamless platform integration is key. Saascoin further recognizes that buyers and sellers of virtual goods and services need a complimentary virtual currency that returns complete control of transactions to those transacting.",SAAS,22nd Feb 2018,22nd Apr 2018,https://www.getsaascoin.com,UK,https://www.getsaascoin.com/pdf/whitepaper.pdf
Business services,,the collective,0.2,"The Collective is a Guernsey based Fintech company. Within The Collective ecosystem exists several products. The heart of the ecosystem is a community management company dedicated exclusively to the incubation and management of Initial Token Offerings. Also featured is CDEX, a fully functioning global decentralized marketplace for Ethereumbasedtokens. Next is the TraderOne centralized exchange. TraderOne will be a robust trading platform for trading all different types of digital assets. We are also proud to bring you The CollectiveGO game. The CollectiveGO is an augmented reality experience powered by our native token, and monetized through various digital currency advertisers. Finally, we are proud to announce plans for The Collective Global Initiative. The Collective Global Initiative encompasses all of our core values while providing creative ways to unite the gig economy, establish general best practices for the entire industry, and protect our communities by providing trustworthy outlets for everyone in the crypto space to enjoy. We are offering the Community Development Exchange Token (CDEX) as part of our efforts to fund and develop the initiatives mentioned above, and our future endeavors.",CDEX,15th Feb 2019,15th Jul 2019,https://www.thecollectivegroup.org/ico/index.html,UK,https://www.thecollectivegroup.org/ico/WP_Collective.pdf
Business services,,tokendesk,15.382442,"The blockchain has become a host to a variety of digital assets, with more being created every month. Soon, thousands of assets will be tokenized and moved onto this open financial network. As the token space continues to develop, the need to have a professional infrastructure for the publishing of ICOs has become necessary. The main challenges for an ICOs infrastructure will be similar to those in IPO or venture funding – reliability, safety, comfort for the user and effectiveness for clients. These main challenges are addressed in our TokenDesk project and we truly believe that our team has all the knowledge and experience to develop TokenDesk into the best ICOs direct marketplace platform in the cryptocurrencies community.",TDS,4th Oct 2017,24th Dec 2017,https://www.tokendesk.io,UK,https://www.tokendesk.io/docs/Whitepaper.pdf
Business services,,wallchain,1.0,"The goal of our research on the Wall platform is to create a platform that is intuitive to use and that can be implemented in various ways. Examples of types of use for the WallChain platform include: implementation of a Wall-based secure cryptocurrency that is fast and inexpensive that can be used as a means of exchanging value;the creation of decentralized business ledgers to improve information security and facil-itate the storage and transmission of more efficient data; and adding cryptographic security to stock exchanges. Potential types of use and innovations built with the WallChain platform are vast and can be adapted to give potential users the flexibility to create the blockchain solution they need.",WALL,10th Jul 2018,30th Jul 2018,https://wallchain.io,UK,https://wallchain.io/whitepaper.pdf
Business services,,wtx hub,,"WTX Hub creates an entire blockchain based eco-system for the Food & Beverage industry with a purely peer to peer Food & Beverage exchange that facilitates online exchange of goods and services from one party to another without having to go through a third party. Also the crypto currency, WTXH, shall facilitate transactions, act as a quantifiable means of exchange and accurately define the criterion of the required exchange of items. A key part of the WTX Hub is our game changing blockchain distribution and retail technology and our consumer focused App. The eco-system is completed by a comprehensive social and community functionality along with tailor-made blockchain provenance authenticity and smart contract technology. Access WTX Hub and see into the window to the future of the Food & Beverage industry",WTXH,7th Jan 2019,18th Jun 2019,https://www.wtxhub.com/its,UK,https://www.wtxhub.com/its/wp-content/uploads/2018/10/October-WTX-Hub-and-WTXH-Cryptocurrency-White-Paper.pdf
Business services,,xriba,12.6,"Xriba has developed a protocol, accounting applications and various tool- sets to address the ambiguity in evaluating cryptocurrency companies from a financial perspective; Providing cryptocurrency companies and traditional companies alike a framework for remaining transparent and accountable to their investors, supporters, and the open market. Xriba has developed an open accounting protocol called the “Xriba Protocol” to record financial transaction records on a public decentralized ledger. This is revolutionary for the accounting industry and creates a decentralized method for saving archiving, and querying financial transaction records. The Xriba Protocol includes an open API that allows any third-party company to build their own accounting applications or tools on top of.",XRA Token,7th Jun 2018,7th Jul 2018,https://xriba.com,UK,https://drive.google.com/file/d/1Yz6-Ae0gY9oTvOv7hfLZD-85Q1rJl2ER/view
Business services,,zichain,3.3,"Zichain provides a suite of modules for cryptocurrency financial services. Our infrastructure solutions are tailored for managing digital assets: from retail trading to institutional wealth management. Zichain modules unleash the potential of fintech and maximize advantages of blockchain, big data, and AI. Our research and development activity in blockchain is aimed to eliminate a counterparty risk by building infrastructure for decentralized storage of assets. The fintech services are based on the best practices of the traditional financial world and offer the turnkey trading solutions to retail and institutional participants of the cryptocurrency market. Big Data & AI module becomes your digital financial advisor in the crypto world by delivering comprehensive news and market data along with suggesting proper investment decisions. Zichain was founded by a group of top-tiered professionals from IT and Finance in 2017.",ZCN,1st Dec 2018,22nd Dec 2018,https://www.zichain.io,UK,https://zichain.io/pdf/Whitepaper.pdf
Casino & Gambling,,betboxai,4.247643,"BetBox is a collective intelligence method for gambling on sports, aimed at providing precise evaluation of games outcomes probability. This method learns from the collective intelligence provided by online bookmakers in order to bet against the weakest predictor. Moreover, thanks to the Kelly criterion, it optimizes the bets distribution over multiple online bookmakers to maximize the margin of win and to minimize the risk of loss. This whitepaper is aimed at introducing BetBox by means of validation results achieved for some case studies.",BETX,5th Dec 2017,16th Jan 2018,http://betbox.ai,UK,https://betbox.ai/BetBoxBizWhitepaper.pdf
Casino & Gambling,,betking,6.5,"BetKing opened in April 2013 and by the end of 2014 quickly became the most popular crowd funded Bitcoin casino. From 2015 BetKing had the most wagered volume of all crowdfunded gambling sites, 400,000 Bitcoin, almost more than all competitors combined! With a 6000 Bitcoin crowd fundedbankroll BetKing was the most trusted dice site with the highest betting limits. All 6000 Bitcoin were returned to investors when we closed in December 2016.",null,7th Aug 2017,4th Sep 2017,https://betking.io,UK,
Casino & Gambling,,bytebet,,"ByteBet is a peer-to-peer, community-driven betting platform that allows players from anywhere in the world to create bets and play against each other. By using blockchain technology, games can’t be manipulated and fees can be significantly lowered. This leaves more money for the players.",BBET,21st Nov 2017,29th Nov 2017,https://byte.bet,UK,https://byte.bet/ByteBet-Whitepaper.pdf
Casino & Gambling,,cryptochip,,"As 60% of all global Bitcoin transactions are betting-related, CryptoChip is not just the world’s first and only platform that converts Bitcoin to land-based casino chips and vice versa (“CryptoChipping”) but is also the first ever “booking.com” for free casino trips (“Junkets”).",null,29th Sep 2017,29th Oct 2017,https://www.cryptochip.io,UK,
Casino & Gambling,,dicegame,,"DICEGAME is a decentralized platform for hosting fair P2P games with transparent and verifiable mechanics with no limitation on deposit and withdrawal. The platform is based on the Graphene technology which allows to have low fees and high transaction speed. The platform ensures a fair gaming environment with real-time interaction between users around the world. Thanks to blockchain technology we connect distant past and faraway future of the iGaming world providing the solution for the following problems: lack of trust in the system, limitations on deposits and withdrawals, centralized random number generator. We grant the opportunity to participate in the games on our platform built to meet user's needs and interests.",Dice Token,16th May 2018,16th Aug 2018,https://dicegame.io,UK,https://dicegame.io/pdf/Whitepaper.pdf
Casino & Gambling,,etheroll,0.363497,"Etheroll is an ethereum smart contract for a gambling dice game with a browser UX. The game requires no deposits or signups. At time of sale, the UX is available for demo and the game contract is available for review. Etheroll has a 1% house edge. 20% of the funds raised in the crowdsale will support additional development, and 80% will be used for the casino bank.",DICE,13th Feb 2017,27th Feb 2017,https://etheroll.com,UK,https://crowdfund.etheroll.com/etheroll-whitepaper.pdf
Casino & Gambling,,fairwin,,"FairWin is a decentralized online gambling platform that ensures fairness of winnings, as our special FairChannel guarantees the precise RTP rate. The system is based on Blockchain, which means the game process is open. The payment of winnings is automated and does not depend on the organizers. We provide interesting games with captivating graphics, which can be run on any device and in any browser, so that all players can enjoy the experience.",FWIN,1st Dec 2018,1st Jan 2019,http://fairwin.io,UK,https://fairwin.io/ico/fairwin_whitepaper.pdf
Casino & Gambling,,funfair,26.0,"FunFair is a decentralised gaming platform powered by Ethereum smart contracts. Thanks to our breakthrough technology, it is the first platform to solve the big challenges that have made other blockchain casinos unplayable.",FUN,22nd Jun 2017,22nd Jun 2018,https://funfair.io,UK,https://funfair.io/wp-content/uploads/FunFair-Commercial-White-Paper-v2-draft.pdf
Casino & Gambling,,hybrid betting,,"We invented our own betting game: no bookie, no algos, no odds: just competitors. Hybrid Betting is not just about betting is about strategy and numbers: we called that "Strategic Betting", the risk/reward management and the score calculation are proprietary nobody else offers something similar.",HYB,14th Jun 2018,15th Aug 2018,https://www.hybridbetting.com,UK,https://www.hybridbetting.com/white-paper/
Casino & Gambling,,kamari,4.0,"Kamari was created with the vision of a world of gaming and payments united without borders. By integrating existing infrastructure and licensing with a standardized currency for gaming and payments, Kamari will instantly offer a better experience to hundreds of millions of people across Africa.",KAM,25th Mar 2019,26th Mar 2019,https://kamari.io,UK,https://img1.wsimg.com/blobby/go/a3e493f2-14b2-442e-b343-d484d381b396/downloads/KamariV5-compressed.pdf
Charity,,anacoin,,"Ananas is a nonprofit foundation committed to promoting peace and fighting hate through technology. We give people from all over the world the knowledge they need to make better informed decisions about their beliefs.",ANAT,20th Nov 2017,4th Dec 2017,https://ananas.org.uk,UK,https://docsend.com/view/j6qin74
Charity,,giftcoin,,"Giftcoin is a groundbreaking new system designed to revolutionise charitable giving. With con dence in the charitable sector being seriously compromised, never has cultivating trust with donors been more important. Our vision is to create a world in which every time you give money to charity and good causes, you have total trust that your funds are going exactly where you want them to. By giving absolute trust and con dence, we believe donors will choose to give more money to the causes they care about. At a time in history of seemingly endless natural disasters, the refugee crises in the Middle East, and a greater divide between rich and poor than ever before, the need has never been greater for such a platform.",GIFT,20th Mar 2018,19th Apr 2018,https://www.giftcoin.org,UK,https://www.giftcoin.org/GiftCoin_Whitepaper.pdf
Charity,,humancoin,6.607055,"Taking into account the current bearish and highly volatile crypto market we were strongly advised by potential partners to stop the project’s tokenization and restructure it to better fit the project development demands. Project's tokenization was stopped and contributors were offered A REFUND. By 2019.01.01 more than 99% of all contributors had been fully refunded.",HUMA,15th Sep 2018,1st Nov 2018,https://www.humancoin.net,UK,https://docs.humancoin.net/HumanCoin_whitepaper_en.pdf
Charity,,vl coin,,"VL Coin asset is India’s upcoming fast growing crypto assets, a disruptive decentralized blockchain solution for transparent fund management for NGO/Foundation and Government organizations. VL Coin asset is a peer-to-peer virtual coin circulation that would facilitate instant, marginal cost payments to anyone anywhere in the world. VL Coin is an open source, comprehensive payment network that is fully decentralized without any central authorities. Mathematical algorithm enhances the network security and authorizes the individuals to organize their own finances. VL Coin asset has features like global accessibility , better transaction confirmation times, cost effectiveness and superior storage efficiency than the varying math-based algorithmic digital currencies. With substantial support from industry, trade volume and liquidity, VL Coin asset is a proven medium of commerce complementary to other digital currencies. VL Coin is digital money used for assured, smoother and quick transfer of value to anyone anywhere round the globe, with no borders or limits. All in all, there is no financial institution, government, or any administration to command.",VLC,15th Feb 2018,25th Apr 2018,https://www.virtuallakshmi.com,UK,
Charity,,wishcoin,,"Wishcoin seamlessly combines the charitable sector with the crypto world, changing lives in the process. Wishcoin addresses some of the largest challenges faced by altcoins, lack of mainstream awareness, confidence and adoption. The select few coins that achieve the aforementioned, grow exponentially in value. Wishcoin provides a compelling, logical reason for adoption, whilst also benefiting from operating within the charitable industry, one built on widespread awareness and close corporate partners.",Wishcoin,20th Feb 2018,20th Mar 2018,https://wishcoin.io,UK,https://wishcoin.io/documents/document/Whitepaper?download=true
Communication,,aamicoin,,"Aami aims to the native cryptocurrency coin/token for Aamiplus. Aamicoin will be used throughout the Aamiplus marketplace and to buy and sell goods and services. Aami will also be used within the integrated Aamiplus ad platform. Impressions and clicks will be exchanged for Aami. These ads will be displayed within the user’s newsfeed. The Aamiplus ad platform will aim to be a far more affordable advertising method than other networks.",AAMI,21st Feb 2018,25th Mar 2018,https://aamicoin.com,UK,https://www.aamicoin.com/whitepaper/AamicoinWhitepaper.pdf
Communication,,alttex,5.7408,"Alttex is an innovative system which consists of a decentralized crypto exchange, crypto messenger, and crypto safe. Our system allows people to buy cryptocurrencies from any place in the world with any bank card. Alttex is a unique platform for mobile devices, which combines all the advanced technologies of blockchain. Here, each user can trade comfortably and safely, have purchases, make transfers of various coins. Also, the crypto messenger has the possibility of transferring various data for personal and commercial purposes, exchange voice messages, create secure chat rooms, use a customizable store, in which everyone can sell and buy goods with cryptocurrencies, make outgoing calls to any phone numbers around the 4 world minimum cost. Smart safe gives each user an opportunity to store their cryptocurrencies safely, to receive push notifications to update the current balance, changes in the rate and news every day.",AltX,3rd Mar 2018,1st Jun 2018,https://alttex.io,UK,https://alttex.io/WhitePaper_En.pdf
Communication,,blockkonnect,,"Blockkonnect is the worlds first blockchain technology and social network platform connecting crypto related people and uniting them under one roof. Blockkonnect is the first ultimate solution ever which provides you with tonns of features you ever wanted on a single platform. You'll find people with similar interests as yours,such as blockchain technology and cryptocurrency. Blockkonnect provides you a golden opportunity to monetize your own posts and comments to turn your passion into money, similar to something like AdSense in YouTube. We have a strong belief that we will remain top in this sector forever, as our concept is unique. No other social platform provides you such an easy way for monetization.",XBT Token,20th Aug 2018,17th Oct 2018,https://www.blockkonnect.com,UK,https://www.blockkonnect.com/docs/whitepaper.pdf
