cat1,cat2,name,raised,desc,ticker,start,end,www,,
Communication,,thankyou,,"The world’s first currency, which can be printed and handed in. Blockchain technology is impacting the world and shaping the mankind future, so it is us who are in charge what the future is going to be like. The cryptocurrency world has recently been given birth to, but we can already face a number of coins with vulgar names charged with unclear ideas and aims. All mentioned interferes with the cryptocurrency market development, tightens the regulators policy and makes decent people stay away from it. Today we want to invite all of you and make one team not only to form a new cryptocurrency market, but also bring a bit more kindness into the world. For your pleasure we present the ThankYou (THNX) cryptobanknote. ThankYou is the first thank you, where both positive emotions and the money are implied. ThankYou is the first cryptocurrency, which is able to get printed, put in a wallet or handed in when proper.",THNX,17th Aug 2017,5th Oct 2017,http://thnx.world,Russia,https://drive.google.com/file/d/0BzOLcYLBnrHuaFNBZWpuWlVZalU/view
Communication,,the memessenger,0.15,"The Memessenger gives users ability to communicate with each other with the help of audoivisual stickers only. Stickers are based on classic and trendy memes. Bouldly? Yes. Provocative? No doubt. Has viral potential? Absolutely!",MET,26th Aug 2017,25th Oct 2017,https://themem.io,Russia,https://themem.io/assets/wp-eng.pdf
Communication,,wi-fi global,,"Wi-FI Global is the is a worldwide decentralized WiFi network in which any person can connect to the WiFi completely free of charge, just by watching the commercial, and the owners of the routers will receive revenue from displaying ads.",GFI,15th Dec 2017,15th Jan 2018,http://wi-fi.global,Russia,
Cryptocurrency,,ab-chain,2.5,Reinventing digital advertising. New way of RTB - we use blockchain and artificial intelligence to improve the quality of traffic.,RTB,19th Feb 2018,31st Mar 2018,https://tokensale.ab-chain.com/en,,
Cryptocurrency,,aliencloud,0.631331,"AliensCoin - utility coin for AlienCloud platform. AlienCloud is not a startup. We build comfortable united platform for miners, traders and investors. Aliencloud now has functionality: cryptoexchange, cloud mining, IEO, contests for traders, mobile applications (beta, download from main page), payments from bank cards, cryptoindexes (beta). We build in future: 1) Alien Chain - own blockchain. 2) PAMM - accounts and trust management. 3) Own social network for traders and investors 4) DEX. 5) Masternodes plaftorm. 6) One account for Stocks&ETF, Currencies, Metals, Futures, Options, Funds, Bonds - buy all from crypto! 7) Shorts and margin orders. We plan to add bonuses for ALS holders: 1) discount for cloud mining. 2) the discount on the commission for exchange. 3) bonuses in the mining pool.",ALS,16th Apr 2019,17th Apr 2019,https://aliencloud.xyz,Russia,https://aliencloud.xyz/docs/whitepaper_v4.pdf
Cryptocurrency,,anryze,1.6,Anryze Distributed Network is the decentralized computing power network for Speech Recognition that allows clients to get the best quality of audio transcription with fewer costs.,RYZ,12th Sep 2017,12th Oct 2017,https://tokensale.anryze.com,,
Cryptocurrency,,armacoin,,"Our Armacoin GZM coin is specially designed for advertising companies, various media, various greetings registered on the basis of blockchain. Each new message will not be overwritten by the previous one, but will be supplemented. These advertisers can be quite a lot and each of them will receive a payment for their advertising message. The cost of this one message will be 1 GZM. A specific function and variable were added in this coin. The function «Set-Messange» and the global variable «Messange» that is permanently stored in the blockchain. The «SetMessange» function adds a line to the «Messange» function and the 1 GZM is removed from the account of the one who calls this function and transfers this 1 GZM to the advertiser's account. This coin is like a prototype of a Billboard, where the owners of this token, that is, advertisers, can place a message in the contract line for only 1 GZM. The advertiser can place this message on the billboards in different cities, on websites and all visitors will see what is specified in the global parameter of the messange. This coin was created on the ERC-20 contract. The total number of issued and coins for mining does not exceeds 1 billion. The mining of this coin is also unique because it allows to generate GZM tokens with low power renewable energy. This leaves most of the green energy to use for the network, while the miner can use the opportunity to acquire new tokens. We are also developing applications for this smart contract and will give the opportunity to mine these tokens using renewable energy sources, various gadgets with installed pedometers apps, electric vehicles, fitness bracelets and much more. Everything will be done for environmentally friendly and safe mining, as well as for the stimulation of a healthy lifestyle of the people living on our planet. We will encourage everyone who cares about the purity and ecology of our planet.",GZM,2nd Feb 2019,13th Jan 2020,https://armacoin.info,Russia,https://armacoin.info/assets/files/white-paper.pdf
Cryptocurrency,,bank of memories,,Our experience and memories are priceless. Now you can easily save and send your emotions and crypto-money to your family and relatives.,BMC,20th Nov 2017,1st Jun 2018,https://bmcoin.io,,
Cryptocurrency,,bazista,1.4,Bazista is the first B2C and C2C trading platform empowering nowdays E-Commerce industry with digital assets. Bazista aiming to create an infrastructure for Bitcoin and blockchain driven community as commodity exchange was always a mainstream driver of growing economy instead of spiculative and hype investment as Bitcoin was initially created as a method of payment. Cryptocurrencies accepted on Bazista will bring high transparency of transactions and reduce financial and time costs. Intelligent users rating will help to find reliable deals and partners around the globe. Platform features will make sure that deal commitments are fulfilled and all deliveries are tracked properly but at the same time Bazista will ensure that restricted goods and services will not appear on the market.,BZS,8th Jan 2018,2nd Mar 2018,http://bazista.io,,
Cryptocurrency,,beefcoin,,"Restaurant business in Moscow is experiencing great growth, especially those with natural organic food. Therefore, it was decided to expand our working model in green business to raise additional funds. We are accomplishing this by launching a Token Sale using crypto-currency and blockchain technology. Tokens will be issued with name BeefCoin (BEEF). There will also be bonus tokens with name BeefGold.",BEEF,1st Jan 2018,31st Mar 2018,http://beefcoin.org,,
Cryptocurrency,,btcsearch,,"BTCsearch is a search engine. For each entered query or viewing ads Satoshi are accrued.",null,10th Sep 2017,10th Nov 2017,http://ww1.btcsearch.net,Russia,
Cryptocurrency,,cindicator,15,"Cindicator creates the social and technological infrastructure needed to make effective decisions under the conditions of the high uncertainty of the new economy. By combining a large number of diverse financial analysts and a set of machine-learning models into a single system, we are developing a Hybrid Intelligence infrastructure for the efficient management of investors’ capital in traditional financial and crypto-markets.",CND,12th Sep 2017,12th Oct 2017,https://cindicator.com,,
Cryptocurrency,,cryptocoin insurance,2.0,"The first option exchange with the possibility of insuring deposits against fall. CRYPTOCOIN INSURANCE allows you to insure price falls or growth risks for major cryptocurrencies.",CCIN,1st Nov 2018,27th Dec 2018,https://ccin.io,Russia,https://ccin.io/doc/Whitepapereng.pdf
Cryptocurrency,,dapcash,0.013008,"DapCash - first quantum apocalypse resistant crypto currency. It is based on DAP framework specially designed for fast and secure connections. Original high performance C based code. The protection in our crypto currency is based on the combination of OQS algorithms and the formation of a ring digital signature, in which it is impossible to determine which of the network participants signed this transaction. Multiple block, where blocks are combined into chains with different types of tokens, but they can contain transactions of each other. Calculation of the balance of the wallet will be made immediately for all the blockchains.",DAPG,7th Dec 2018,7th Mar 2019,https://dapcash.org,Russia,https://dapcash.org/files/White-Paper-EN.pdf
Cryptocurrency,,deex,10.103409,"Deex provides individuals a reliable and convenient platform to quickly trade, buy or sell cryptocurrencies with help of the most popular payment methods for the fiat currencies available in the country of his/her residence. Initially more than 10 cryptocurrencies will be available for the exchange including Bitcoin and Ethereum and many other altcoins.",DEEX,10th Jan 2018,28th Feb 2018,https://deex.exchange,,
Cryptocurrency,,dein anteil,,"Dein Anteil is the first ecosystem of the tokenized real estate and rent. For all kinds of real estate: commercial, land, standard, elite. Tokenized real estate one of the best ways of using blockchain system for its transparent, faster transactions, KYC and others. Tokenization of real estate takes place on special protocols created by our experts, the essence is that a certain amount of DAT is calculated for the value of a property, so the owner gets even more than from the traditional sale, as all commissions go to DAT and all jurisdictional issues are resolved by Dein Anteil experts.",DAT Token,21st Oct 2018,20th Jan 2019,https://deinanteil.com,Russia,https://deinanteil.com/wp-content/uploads/2018/09/white-paper-v1.1.pdf
Cryptocurrency,,digmus,0.010246,"Digmus is a decentralized anti-counterfeit platform. We propose a way to store and verify product authenticity information that is: easy to use for the buyer, low cost, easy to implement for the manufacturer, and effective in thwarting counterfeit trade. During the upcoming pre-ICO all the early investors will have an opportunity to buy the DGM tokens with a discount up to 48%. To note the start of the pre-ICO, Digmus has released an Android app to demonstrate the abilities of the system.",DGM,24th Nov 2017,24th Dec 2017,https://digmus.io,,
Cryptocurrency,,doc coin,,Doc Coin it is blockchain protocol for telehealth. DocCoin is a world service that integrates the entire online medicine industry and gives an advantage to business and the client. DocCoin opens access to doctors around the world through our smart contract. Now every user can get specialist advice 24 hours a day 7 days a week anywhere in the world in any language.,DOC,9th Feb 2018,11th Mar 2018,https://www.doc-coin.com,,
Cryptocurrency,,ekash,10.374758,"eKash is a brand new cryptocurrency with the following exciting features: (1) The account address is email. No more hex string. No more QR image. This is the first alt-coin that use email as identifier. (2)You can earn eKash reward after watch advertisement. This is the first platform that reward you after watching advertisement! The more ad you watch, the more coin you earn (3 )The wallet has rich information: portal page, social network, GPS location, .... This builds trust and business. (4) You can create store tokens in one second. No need to write contract code. The store token can buy something in your store.",EKH,1st Mar 2018,30th Apr 2018,https://kash.email,Russia,https://github.com/ekash-coin/white-paper/blob/master/eKash_WhitePaper_v1.1.pdf
Cryptocurrency,,ethercom,,EtherCom is the decentralized cryptocurrency exchange platform with the data from the exchanges all over the world uploaded to the chain to benefit its global users. EtherCom develop deep cooperation with global biggest cryptocurrency exchanges and realize cross-platform concentrated trading.,ECT,29th Mar 2018,31st May 2018,https://ethercom.io,Russia,https://ethercom.io/whitepaper.pdf
Cryptocurrency,,ethereum slot machine,,"The first mobile game in the world which simulates slot machine for Ethereum network! Considering the significant number of fraud in the ICO and gambling spheres we have designed production version of the app for Android OS before coming to ICO. The app demonstrates simple program product which functions in Ropsten testnet.",EST,2nd Apr 2018,29th May 2018,http://eslots.io,Russia,https://eslots.io/downloads/eslots_whitepaper_en.pdf
Cryptocurrency,,evitan,,"Evitan is a decentralized platform that enables anyone to operate a fully functioning virtual marketplace with zero investment in security, infrastructure, or payment processing.",EVN Token,5th Jan 2018,5th Feb 2018,https://evitan.io,Russia,https://evitan.io/WHITEPAPER_EVITAN.pdf
Cryptocurrency,,ewaiter,0.4,"eWaiter is a global decentralised service. Our goal is to automate customer service in restaurants and improve its quality. Our service will help you make customer care faster and easier. Our product is based on blockchain technology, geolocation, and QR-codes. We are developing iOS and Android applications, as well as a web application, which will be available for all browsers.",WTR,26th Dec 2017,1st Mar 2018,https://ewaiter.io/en,,
Cryptocurrency,,fund platform,4.432625,"Fund Platform will simplify the process of creating cryptofunds. The service will allow traders to create funds quickly and cost-effectively and provide a convenient tool for investment to private investors. Fund Platform acts as a platform where traders in private offices create funds in a few minutes, users invest without worrying that they will disappear at one moment - the responsibility for safety of the funds lies on the Fund Platform service. Fund Platform helps to create funds without pouring huge amounts of money into marketing and creating website. And for ordinary users F.P. provides a simple tool for investing money in cryptocurrency. Fund Platform users will exchange tokens of all project exchanges for any cryptocurrency using FUND token.",FUND,3rd Apr 2018,3rd May 2018,https://www.fundplatform.io,,
Cryptocurrency,,grow & mine,,"The Grow & Mine project is an agricultural and cryptocurrency investment simultaneously. Farming and mining are going to be our strategic processes. As you know, mining generates a huge amount of by-product thermal energy.",GNM,19th Mar 2018,30th Apr 2018,https://gmine.io,Russia,https://gmine.io/site_media/static/files/Whitepaper_en.aee8e512cb6e.pdf
Cryptocurrency,,hacken,7,"Hacken is the first custom-tailored decentralized token for cybersecurity professionals. It is based on Ethereum platform. Hacken Ecosystem is a community driven business organization created to nourish the connection between blockchain and cybersecurity communities, promote hacker ethics and encourage legitimate research of computer networks and software.",HKN,31st Oct 2017,30th Nov 2017,https://hacken.io,,
Cryptocurrency,,icos,14.6,First token which allows blockchain community to vote for the best projects to be brought to life through their own ICOs. And the first token to give token holders access to all future presales of such ICOs with an average discount of 75%.,ICOS,15th Aug 2017,15th Sep 2017,https://icobox.io,,
Cryptocurrency,,minery,,"What is Minery? Minery represents a different solution. It combines large mining compounds, low entry criteria, high quality hosting, a service center in close vicinity and one of the lowest electricity rates in the whole world. We procure the hardware, install and set it up. In case of breakdowns we repair it right on the spot. These characteristics make the Minery project highly efficient and convenient. Where? When choosing location for mining, the ideal placement will offer both low electricity rates and low average annual temperature. Russia is one of the best countries to place a mining farm. Our mining compounds are located in the cities of: Bratsk, Ust-Ilimsk, Irkutsk. Average annual temperature –2°C. These climate conditions allow us to use highly effective heat transfer and cooling system for the miners and ultimately reduce hosting expenses. Power sources Our power supplier is Bratsk Electric Grid Company, JSC (BEGC) which is among the largest in the Irkutsk region.",MNRY,1st Jul 2018,30th Sep 2018,https://mnry.io,Russia,https://mnry.io/storage/MNRY_ENG.pdf
Cryptocurrency,,mirocana,2.95897,"Artificial Intelligence for accurate financial markets predictions. Purchase tokens to get access to our predictive engine and help us accelerate our research. Mirocana is a complex predicting system based on deep-learning neural nets that collect, store and analyse huge volumes of financial data. We created three investment products based on system's predictions for stock, currency and crypto-currency markets. Access to these products is restricted by amount of tokens on customer's account.",MIRO,19th Nov 2017,19th Dec 2017,https://mirocana.com/token-sale,,
Cryptocurrency,,nimfamoney,0.152515,The world’s first 100% decentralized cryptocurrency lending platform for token purchase on exchanges and ICOs for maximizing your personal profit.,NIMFA,29th Aug 2017,30th Sep 2017,https://nimfamoney.io,,
Cryptocurrency,,planex,3.7,"PlanEx freely converts financial market assets into crypto-tokens (XPX standard) and vice versa, without any restrictions. Fast, cheap, safe and anywhere in the world.",XPX,16th Jul 2018,1st Sep 2018,https://planex.io,Russia,https://planex.io/Planex_en_1.2.25.pdf
Cryptocurrency,,rucoin,1.168995,"RUCOIN cryptocurrency and the One Global Loyalty Network are aiming to be a bridge between virtual currencies of the digital world and world-known brands’ bonuses/discounts of the real world. Features of RUCOIN. Stable Crypto-Currency with a quarterly increase in liabilities. Now consumers don’t have to combine different rewards and loyalty points, they can just use RUCOIN in the Global Loyalty Network, receiving goods and services that are necessary for them.",RUC,15th Jan 2018,15th Apr 2018,https://ico.ru-coin.com/en,,
Cryptocurrency,,rusgas,2.207397,"RusGas is a project aimed at funding and subsequent implementation of researches in natural gas production, processing, storage, and transportation. It is a project designed to transform the gas industry, to bring technologies up to a new level, to improve the environmental situation in the production regions and to enable everyone to gain income from production of resources without borders and politics.",RGS,17th Apr 2018,11th Jun 2018,https://rusgas.io/en,Russia,http://rusgas.io/wp-content/uploads/2018/03/RUSGAS-Whitepaper_en.pdf
Cryptocurrency,,russian miner coin,43.0,"The Russian Mining Coin (RMC) is a digital asset which gives the owner the right to acquire a new generation MultiClet miner based on a processor with multicellular architecture and the right to acquire a Sunrise miner at a special price. The owner of the coin also has the right to participate in the RMC Joint Mining Club.",RMC,28th Aug 2017,27th Sep 2019,https://rmc.one/en,Russia,https://blog.rmc.one/wp-content/uploads/2017/10/whitepaper_RU.pdf
Cryptocurrency,,satoshi brewery,3.060363,"We want to set up the largest regional craft brewery in the north-west of Russia. At 18 months after the launch of the project the production volume will have exceeded 8.5 million liters of beer per year while the net profit will have reached the point of 13 million US dollars. By this time our beer will have been sold not only on the territory of Russia, but also abroad: in Finland, Sweden, Norway, etc.",SBL,27th Nov 2017,27th Dec 2017,http://satoshibrewery.com,,
Cryptocurrency,,sga consulting,,"Innovative, fully automated service providing trade recommendations for opening/closing positions on the financial markets with for profit clients. Releasing your own tokens and exchanging them for Ethereum, SGA Consulting project attracts funding to advance to international market.",SGA,21st Sep 2017,20th Nov 2017,https://sgaico.com,,
Cryptocurrency,,silent notary,,"Evidence safeguarding system in your smartphone. Communications. Images. Video. Audio. Documents. E-mail. Anything, that could be digital. Evidence of existence, ownership and integrity of your data. Robust but simple to use mathematical algorithm.",SNTR,15th Mar 2018,12th Apr 2018,https://silentnotary.com,,
Cryptocurrency,,skincoin,3.292183,"SkinCoin high liquidity allows users to freely exchange skins for SkinCoin and vice versa on the SkinCoin Exchanger platform, or for Bitcoin on crypto-ex- change platforms. All transactions can be recorded in the block chain and tracked by a wallet number.",SKIN,21st Jun 2017,21st Jul 2017,https://skincoin.org,Russia,
Cryptocurrency,,startmining,,"StartMining is a project based on construction and launching of industrial mining farms in Russia and the European Union. We plan to put into operation up to 4,000 farms with a total capacity up to 680 Gh/s Ethash",STMG,18th Sep 2017,17th Oct 2017,https://startmining.com,Russia,
Cryptocurrency,,topex,,"Brand new cryptocurrency exchange with daily profit distribution between TPX token holders and compensation of losses during trading. Economic model developed by our experts and calculated to the last detail, will be able to return you almost all your losses, up to 100%. Topex.io creates the necessary conditions for transparency, convenience and simplicity with minimal risks for traders. With the Topex.io risks associated with trading are decreasing, allowing traders to save finances in case of errors.",TPX,19th Sep 2018,17th Oct 2018,https://topex.io,Russia,https://topex.io/docs/wp/topex.pdf
Cryptocurrency,,tremiss,0.001325,"BlockChain Tremiss is the first platform with authentic digital user sovereignty, transactions and phenomenal speed! The BlockChain Tremiss design team relied on many years of experience and innovation in other developers' cryptographic systems. With BlockChain Tremiss, your digital assets and messages will be completely safe! Tremiss protects privacy through an anonymous protocol and BlockChain, which stores tokens, not transactions. In addition, it quickly achieves the end result by not using traditional signature-based payment processing in favor of hash-based authentication. This is achieved through a unique consensus mechanism, with integrity guarantees provided through verifiable evidence. With the help of the unique product NodeTr mining is simple, safe, does not require connection to third-party services! BlockChain Tremiss is unique in that it can scale for the first time to provide users worldwide with a high-performance payment and messaging solution that confirms and retains their right to digital sovereignty.",STS,16th May 2019,29th May 2019,https://tremiss.org,Russia,https://tremiss.org/wp-content/uploads/2019/02/white-paper.pdf
Cryptocurrency,,wordcoin,,"Global world changes, occurring due to blockchain technologies, are irreversible. Smart contracts give the opportunity to put away half of the players in the market with unwanted agent fees, making many services 60% cheaper, and save a lot of time.",WORDCOIN,10th Oct 2017,7th Nov 2017,https://wordcoin.io,,
Cryptocurrency,,zodiaq,,"Zodiaq is a crypto-fiat platform for the implementation of settlement, guarantee and clearing operations. It includes a bank, an exchange, a hedge fund, and a payment operator (PSD2 compliant).The strong side is that our bank have a licence for operations both in fiat and crypto currencies, and a banking software that is ready and operational. The bank connected to SWIFT and have FATCA JIIN. Exchange and hedge fund software are developed and in a testing stage. On ICO we raise funds for further development and scaling.",ZOD,8th Jul 2018,7th Aug 2018,http://zodiaq.io,Russia,https://www.zodiaq.io/file/ZODIAQ_WP.pdf
Cryptocurrency,,zrcoin,7,ZrCoin is the first ever blockchain option for investing in the production of an in-demand industrial material.,ZRC,11th May 2017,9th Jun 2017,https://zrcoin.io,,
Education,,beone,,"Online education market accounts for about $165 bln. Even with a market share of 0.1%, you can make a whopping $165 mln. a year! By using raised funds, we'll be able to gain a foothold in the market, attract high-quality traffic, develop our online platform and mobile apps for iOS and Android, and attract top instructors from other platforms. At least 50% of funds will be spent on marketing. The biggest part of the money will be used to attract traffic through target ads on social media, CPA networks, and Google Adwords.",B1,7th Sep 2017,7th Oct 2017,https://be-one.co,,
Education,,evo,,"Robotics, neural networks, blockchain – these technologies create a new era. How can an ordinary person remain competitive? We combine the best tools and partners services that help a person to achieve his goals in career, personal life, interests. The user gets the gamified application that motivates him to develop, achieve new levels in his skills and get tokens - Etalons. Activity on personal development is entered in blockchain. The application of the user digital portrait on the network: - Career - Meetings - Communities - Groups and private clubs - Bloggers The EVO.Pro is the project direction on creation of the educational and recruitment platform to assess and develop professional skills and personal and business qualities (at the launch stage). In EVO.Pro segment we form a large-scale self-sufficient solution for the professional sphere and education, and also create the foundation for spreading the EVO.Live concept to all spheres of human life in the future. EVO.Live – project direction on human development in other areas of life, including leisure, sports, creativity, charity, personal development (launch in 2019).",ETALON,15th Aug 2018,15th Sep 2018,http://evo.live,Russia,https://partners.evo.live/docs/evowp-en.pdf
Education,,mccain corp,,"The main thing you need to know about our Crowdsale: The holder of the token is entitled to receive dividends according to the number of tokens belonging to it. At the same time, the payment of such dividends will be made by the company monthly from 50% of the company's profit from crediting customers through the McCoin currency system (the McCorp.Trust project) received as a result of the turnover of funds raised during the Crowdsale.",McCoin,10th May 2018,31st May 2018,https://mccaincorp.ru,Russia,https://mccaincorp.ru/crowdsale
Energy,,coal coin,,"COAL COIN – Is a derivative of the blockchain concept, at the core of which lies real products. A cryptocurrency token is offered at the ICO to attract investments and more progressive development of the project. Thanks to COAL COIN, you invest in the design and development of a strip mine in the Kemerovo region. In the hands of investors will be a really high-yield asset, which in the near future after the end of the ICO will be released on the exchange and provide a real income.",CLC,3rd Sep 2018,30th Sep 2018,https://coal-coin.io,Russia,https://coal-coin.io/static/WP_en.pdf
Energy,,synthestech2,1.004,"We develop technology that apply Cold Fusion phenomenon to obtain platinum group metals.",STT2,1st Mar 2019,1st Nov 2019,https://ico.synthestech.com,Russia,https://synthestech.com/white_paper_en
Entertainment,,crypto.tickets,1.750926,"The crypto.ticket is the next phase of the evolution of the ticket, transforming it into a secure digital asset using blockchain and organizer controlled smart contracts. Tickets are held, redeemed, and managed by the consumer within a digital ticket wallet, just like any other crypto coin, with the same degree of embedded transparency and control crypto-currency markets have come to expect.",TKT,5th Oct 2017,30th Nov 2017,https://crypto.tickets,,
Entertainment,,cube,,"Computer club and cyber arena for cultural events in the world eSports with integrated decentralized blockchain-technology and smart contracts.",CUBE,23rd Apr 2018,1st May 2018,https://Respawn.space,Russia,https://drive.google.com/file/d/1tvp5XFYOTuawtYgWL9sD3K_4h8ircTmV/view
Entertainment,,ethernal heroes,0.092921,"Ethernal Heroes is the first cross-platform CCG game that uses blockchain technology and its own cryptocurrency called MAGE. Ethernal Heroes is a unique card battler that is set in a fantasy world. Players can compete with other players around the globe and earn MAGE tokens using their strategic and gaming skills! The project is developed by a well-known gaming studio Game Garden.",null,16th Mar 2018,31st May 2018,https://ethernalheroes.com,Russia,https://ethernalheroes.com/uploads/documents/eth_whitepaper_en.pdf
Entertainment,,game machine,2.558898,"Game Machine is the global open ecosystem for a game industry constructed on the basis of the blockchain technology. Game Machine will unite all participants of this market: gamers, developers, advertisers for the sake of development of the industry and improvement of quality of game products. Game Machine creates loyal gaming audience which generates cryptocurrency Gamefuel by means of the principle of limited Proof-of-Work (Limited-Proof-of-Work).",GMIT,14th Dec 2017,31st Jan 2018,http://gamemachine.io,,
Entertainment,,live show,,"LIVESHOW is creating a webcam platform of a new generation,which is based on blockchain technology. The main goal of our project is to develop an automated system with transparent structure and a variety of individual advantages in comparison to existing projects on the market.We set out to solve a number of issues: to eliminate highcommissions, to remove payment delay, to improve security systems and to provide the complete anonymity for users, making the relationship between customer and modelfree ofmediators.Our experience in software development and blockchain technology integration, as well as our inside knowledge about the.webcam industry, allow us to create a modern platform, which is one step ahead ofthe existing analogs.",LST,10th Nov 2017,30th Dec 2017,http://www.liveshow.io,,
Entertainment,,lordmancer ii,1.204448,Lordmancer II is a mobile free-to-play massively multiplayer online RPG that allows players to mine cryptocurrency and spend it both inside and outside of the game. The game is already in open beta testing on Android.,LC,7th Nov 2017,20th Dec 2017,http://lordmancer2.io,,
Entertainment,,pcc,1.15,"We developed advanced platform for adult entertainment services, known as PCORN platform. Now two services already launched live on PCORN platform. These are porncorn.video streaming web site and PCorn Android App. Hundreds of thousands people around the world already using our services.",PPC,1st Sep 2017,20th Nov 2017,https://pccico.com,Russia,
Entertainment,,playkey,10.512361,"PLAYKEY will introduce a decentralized cloud gaming platform for miners and gamers, based on P2P and blockchain technologies. The aim is to provide gamers with a reasonably-priced opportunity to play top rated games anytime and anywhere, using any device connected to Internet, without having to purchase a high-end PC or console.",PKT,1st Nov 2017,1st Dec 2017,https://playkey.io,,
Entertainment,,prosense,,"Prosense is a global leader in the field of broadcasting sporting, cultural and business events in virtual reality. The company’s main product is a platform for broadcasting sporting and entertainment events in real time. A unique feature of Prosense is our ability to provide a full range of VR broadcasting services: custom filming equipment, innovative software for maintaining high quality content and an expanded list of distribution channels, including the Prosense application for VR devices.",VRP,16th Nov 2017,16th Dec 2017,http://prosense.tv/en,,
Entertainment,,srg,3.16429,"SRG - a decentralized loyalty program for online applications built on blockchain technology. We will provide an opportunity for game developers to develop an internal gaming community, and also to support the motivation of their players. Our main mission is to increase the target base for online applications and keep the client network through a properly built loyalty program based on an effective business model.",SRG,10th Nov 2017,15th Jan 2018,https://srg.io,,
Entertainment,,the island,0.007401,"We are making for you a game, which does not limit you in choosing the path. Your goal is to survive at any cost in the world that wants to kill you and is very inventive in realizing this desire. So who is stronger? Will you be able to bend the world.",LDM,28th Aug 2017,25th Sep 2017,https://privateers.life,Russia,https://privateers.life/docs/PrivateersWPeng.pdf
Entertainment,,vacuum,,"Vacuum is set to be the next generation gaming platform using block chain technology. It's about time gaming platforms leveraged the power of the block chain. The gaming industry is currently dominated by big corporations like Valve which own platform Steam. Our platform intends to compete directly with Steam as the next biggest game platform. Vacuum will allow users to buy, re-sell and even rent out digital games they own. We believe this will create a brand new market that currently does not exist. There are no "secondhand" digital game marketplace in existence. This is very exciting to gamers as well as game devs, as this means creating revenue sources that did not exist previously. Platforms like Steam take up from 30-50% in commissions from game developers and this means higher costs to gamers. With our platform, all of these problems will be solved and will be a win-win for everyone, from game devs to gamers.",VAC,24th Oct 2017,24th Nov 2017,https://vacc.io,Russia,https://vacc.io/whitepaper.pdf
Entertainment,,xent chain,0.001793,"XENT is the currency of XENT Chain game universe. Unlike classical cryptocurrency, XENT tokens cannot be obtained with the help of proof of work or proof of stake, but you can earn it in our games by extracting resources, completing quests and getting achievements. The currency is the same for all games and can be earned in one game and then spent in another game or sold at a crypto exchange. For XENT, you can buy game resources, items, perks, characters and much more, depending on the particular game.",XNT,1st May 2018,19th Jun 2018,https://xentchain.com,,
Health,,agrivita,,"Agrivita farm is a new view of agriculture in Russia. Taking as a basis many years of experience in agriculture, scientific knowledge and development results in the field of ecology and rational nature management, as well as European standards of eco-production, we create high-quality and ecologically clean products. Guided not only by the requirements of the standard, but also by voluntary principles of careful use of soil resources, we preserve nature and improve ecology.",AGR,16th Feb 2018,16th Mar 2018,https://agrivita.ru/index.en.html,Russia,https://agrivita.ru/pdf/whitepaper.en.pdf
Health,,arna panacea,,"ARNA Panacea is a solution which provides to all interested participants in the cancer diagnosis market with a new way of accessing and interacting with the system for collecting and storing medical research data. By using ARNA tokens, their holders will be able to access services and medical research data storage system for use in professional medical purposes, and to raise funds to begin new researches.",ARNA,15th Dec 2017,10th Feb 2018,https://token.arnagenomics.com,Russia,https://token.arnagenomics.com/ARNA_whitepaper_en.html
Health,,dentalfix,,The blockchain is becoming the new standard for trust and verification of data. We’re building towards a blockchain network for the global community of companies that take part in the continuum of healthcare. Blockchain technology addresses the trade-off between personalized care and operational costs by connecting the ecosystem to universal infrastructure. Shared infrastructure allows us to create global standards without compromising privacy and security.,DFBT,13th Aug 2017,13th Sep 2017,http://www.che-ss.com,Russia,https://drive.google.com/file/d/0B2-rqxQ4OfPEV3FkYjNON3lYX3M/view
Health,,skychain,9.815,"Skychain is an open infrastructure, based on blockchain, which provides the possibility to create, train and use high-quality medical neural networks. IBM estimates the artificial intelligence market in the healthcare sector to reach $200 billion in a few years. Skychain’s goal is to control more than 70% of that market! The way to achieve this goal is to create the best open infrastructure that will accumulate the resources of the majority of participants of this industry and surpass any closed corporate product.",SKCH,26th Feb 2018,8th Apr 2018,http://skychain.global,,
Health,,sorgin,,"Sorgin - is a unique project that creates environmentally friendly agricultural products at all stages of plant growth and attracts people all over the world through integrated IT-technologies and blockchain. The project is based on the idea of industrial production of the organic-based plant growth promoter SORGIN and its further introduction into the global agricultural market and expansion of the project using blockchain technology.",SwecCoin,30th May 2018,30th Sep 2018,https://sweccompany.com,Russia,http://swecdocs.54-webstudio.ru/lightpaperen.pdf
Health,,zenome,0.662,The Zenome project is a decentralized blockchain-driven database of genomic information. This platform supports the possibility to manage your genomic data while maintaining privacy and ability to make a profit from selling access to different parts of the genome. It will establish equal conditions for drug development and for the progress of scientic and medical technologies.,ZNA,3rd Sep 2018,17th Sep 2018,https://zenome.io,Russia,https://zenome.io/download/whitepaper.pdf
Infrastructure,,crystal clear,3.37755,Crystal Clear Services (CSS) brings a revolutionary future and the latest technologies from the online industry.,CCT,8th Sep 2017,8th Oct 2017,http://crystal-clear.io,,
Infrastructure,,gascompressorcoin,,"GasСompressorCoin - this is the first in the world Gas blockchain-option, acquiring which you not only get profit from the growth of the price of the token, but also get the opportunity to participate in the gas project for pumping out natural gas from the trunk gas pipelines of a powerful Russian company with a global worldwide name GAZPROM.",GASC,17th Apr 2018,31st May 2018,http://gas-com.group,,
