cat1,cat2,name,raised,desc,ticker,start,end,www,,
Cryptocurrency,,treeec money,20.950828,"TREEEC makes it possible to do business all over the world with countries in every stage of development. With our method of the smart Comitation Contracts we developed a convincing tool for our partners to make regional, national and international businesses without the need of bank loans and export insurances and without the danger of bad dept losses. TREEEC MONEY (TRM) is alternative value backed sovereign money on an own advanced blockchain basis. Smart Contracts can be integrated. TRM has real value and can be exchanged into value based shares or conventional money at any time.",TRM,12th Jul 2018,29th Jun 2019,https://treeec.money/en/home,Germany,https://treeec.money/TREEEC_MONEY_Whitepaper_EN_2.0.pdf
Education,,germoney,,"The prime objective of Germoney is to bring the population of Germany closer to blockchain technology and, in particular, to dealing with cryptocurrencies. People and companies should come into contact with Germoney and get a cost-effective, easy and secure access to the groundbreaking technology. The Germoney Token (GER) is of central importance. The token will find its way into the German society and initially help to simulate transactions with high-priced cryptocurrencies. This allows the wallet, ledger and blockchain technology to be made available to the general public at low cost. At the same time, knowledge and security in dealing with the technology should be disseminated. A later scenario could be that the Germoney token is used as a medium of exchange between people and companies or directly between companies. Germoney was technically designed as an ERC20 token and works on a smart contract of the popular platform Ethereum. The team around Germoney chose this platform deliberately, because the founders in Ethereum see the greatest future potential with a variety of applications.",GER,18th Mar 2018,10th Jun 2018,http://www.germoney.cc,,
Education,,pumped,,"Pumped is the first and only platform that guarantees 100% ad revenue for publishers at zero cost and pays readers for reading news! While movie and music distributors like Netflix and Spotify have established successful subscription-based revenue models, online news publishers have struggled to replicate their success and are thirsty for platforms outside the dominant duopoly of Facebook and Google to attract new traffic. Pumped connects digital news publishers and readers to monetize content seamlessly and rewards readers for their attention and consumption. The Pumped ecosystem has been designed in collaboration with major international news publishers to shape the future of news.",MTT,19th Feb 2018,4th May 2018,https://www.multra.io,Germany,https://www.multra-gmbh.com/files/Pumped-Whitepaper.pdf
Energy,,cyo,,"You will have heard about the plastic pollution problem cumulating these days - not only but very visible in our oceans. Apparently, an ecological, as well as an economical solution for better handling of compound plastics, is what is needed. In Memmingen, research and development on a solution for better reuse of compound plastics had already begun years ago. Now we got the solution ready to go 2 market - and prepared to scale. It's called the CLEAN LOOP technology and divides compound plastic films - allowing not just to recycle, but to create close to prime"" raw materials.""",CYO,1st Dec 2018,15th Jan 2019,https://cyo-token.com,Germany,https://cyo-token.com/CYO%20Token%20The%20Whitepaper%201.2%2016082018_02.pdf
Entertainment,,concertvr,2.621145,"Audiences attending concerts and festivals are reaching record highs and are expected to generate in 2017 sales above 1,1 bn USD in Germany alone. As venue capacity is limited, concerts of particularly popular artists are sold out in hours if not in minutes. Additionally, access to live concerts is limited by several further factors. Concerts are dominantly performed in selective large cities and economically sound countries leaving fans in rural areas or non popular countries behind. The music industry could generate a substantial amount of higher revenues, if a larger audience could be reached.",CVT Token,15th Apr 2018,31st Dec 2018,http://www.concertvr.io,Germany,https://www.concertvr.io/download/897/
Entertainment,,ebyte,,"In the eSports market most of the available financial growth potential is unused. With eSports and Blockchain eByte connects two of the most growing markets while including the mainstream of eSports. eByte is developing a consortium blockchain to establish the first international eSports ecosystem specifically designed for the whole eSports community. The project also includes a trustworthy contract system for leagues, teams, and players, to ensure all participants and service providers can be rewarded for their achievements in a safe and simple way. The eByte portals and platforms will give investors and sponsors a complete overview of the eSports market. In addition, the new cryptocurrency will enable fans to support their favorite teams and players with donations. Like the Ethereum blockchain, developers will be able to use the eByte blockchain as a third party development platform focussed on good usability and optimized for gaming projects as well as eSports solution.",eByte,1st Sep 2018,30th Sep 2018,https://www.ebyte.sale/en,Germany,https://www.ebyte.sale/files/Whitepaper-eByte.pdf
Entertainment,,esports,5.8,"We are creating the biggest eSports portal in the world. This high quality experience, meaningful to our gamer friends and fans, will enable them to create, curate, share and enjoy great content together, or even participate in and contribute to events.",ERT,1st Nov 2017,1st Dec 2017,https://esports.com,,
Entertainment,,reanimator,2.673249,"The CRYPTOMOVIE platform is completely transparent and has numerous advantages over the existing services of online and offline movie ticket sales. Our goal is to eliminate middlemen and make the CRYPTOMOVIE platform easily available to all business in the cinema industry. The CRYPTOMOVIE app will allow users to buy tickets for all movies and all cinemas across the world paying in RNM tokens or fiat money. CRYPTOMOVIE will allow film production companies and the general public to monitor the number of tickets sold for any film rated by country, city, and cinema chain.",RNM,5th May 2018,4th Jun 2018,https://reanimator.io,Germany,https://reanimator.io/Whitepaper%20ICO%20REANIMATOR%20ENG%20KickICO.pdf
Entertainment,,redbux,,"One token radically changes a whole generation's way of enjoying adult entertainment. Imagine, you will be able to interact with lifelike, fully animated, artificially intelligent and naturally moving avatars of erotic stars. You can talk to them, touch them and do anything you want with them. You create the content, every fetish is possible. You are the Boss in the world’s first interactive VR erotic platform for adults.",redBUX,16th Apr 2018,21st May 2018,https://ico.redbux.io,,
Health,,cryptocells,0.255284,"Cryptocells is crowdsourcing innovation through gamification to drive user engagement - with the goal of saving human lives. The tokenized, collectible, modifiable, tradeable and potentially real bio assets foster innovations in biotech and medical science. We enable our users to contribute to solutions to the biggest health challenges of our time. The challenges are either ongoing games such as protein folding or CRISPR-Cas9 gene editing, or short-term targeted crowd-driven contests by companies and organizations for their unsolved problems with a given monetary prize pool. More than 10 million people a year could die from antibiotic-resistant bacteria (“Superbugs”), warns a United Nations report. Bacteria like Acinetobacter baumannii, resistant to almost every antibiotic in the pharmacological arsenal, are on the rise. In a 2019 report called No Time to Wait, the United Nations warned that by 2050, multidrug resistant infections could kill upwards of 10 million people a year around the world. Almost all big pharma companies have stopped antibiotic research, because “they aren’t profitable enough”, and governments are widely unmotivated. So it's up to the crowd to come up with innovative solutions. To participate, users are required to own CC9 tokens, which can be differentiated into tokenized bio assets such as a Proteins, DNA, Bacteria, Viruses, or Organs. These Bio Assets can then be collected, breeded, developed into new shapes and forms, or traded on the marketplace.",CC9,3rd Oct 2019,31st Dec 2019,https://www.cryptocells.io,Germany,https://www.cryptocells.io/downloads/Cryptocells_Whitepaper.pdf
Health,,the joy,,"The Joy – is a marketplace for the consumers and providers of wellness and beauty treatments. Using the services of The Joy, one can book the arrival of the practitioner to any place (your home, your workplace or the hotel) as well as make an appointment in a beauty salon or spa. The Joy provides freelancers and salons with orders, while consumers, on the other hand, get high-quality beauty services at a time and place that is suitable for them. Advertisers can place targeted offline and online advertisements and companies can arrange promotional campaigns and get big data statistics within the platform.",JOY,20th Jan 2019,1st May 2019,https://thejoy.io,Germany,https://thejoy.io/files/wp_en.pdf
Infrastructure,,brisk pass,,"Brisk Pass is a GLOBAL transportation access pass with integrated cryptocurrency wallet called Brisk Wallet utilizing its own exclusive cryptocurrency called BriskCoin to pay for services and/or transfer funds. Billions are spent daily on public transit by commuters for commuting between one place to another. Daily commute incorporates approx. 15% of an average household expenditure and it is an important part of our daily livelihood. Even with growing prices of transportation in recent years, our methods, modes, and frequency of travel have not changed and continued in similar patterns. Most of us daily use multiple modes of public transportation such as buses, taxis, and trains to get around. In most cases, we have to use different transportation service providers for a single trip and use multiple modes of payments such as cash, prepaid cards, membership cards, etc. These methods are expensive, inefficient, outdated and carry large carbon footprint.",BSK,11th Nov 2017,11th Dec 2017,http://www.briskpass.com,,
Infrastructure,,snowdencoinsto,,"The Snowden Coin offers an annual return on investment and is a security asset token, issued by german stock-listed p2p developer TCU AG. It participates the token owner in 24% of all revenues of www.UltraUpload.io (Up/Download+integrated payment). ICO means are used to move the client databases into the blockchain and make the new censorship free file sharing infrastructure even government resistant. According to german security law, the sale is limited to 5 Mio. €/year. Only 24 Mio. coins are generated.",SNOW,23rd Nov 2018,22nd Jan 2019,https://www.snowden-coin.com,Germany,https://ultraupload.io/downloads/whitepaper_en.pdf
Internet,,casagram,,"Casagram is a social network app combined with a messenger that meets all functions of current messengers and includes additional features such as multi-videoconference or a payment function. Furthermore, the user has a news wall, which keeps him up to date of latest trends and news from any area like sports, technology, lifestyle, politics, gaming etc. The friends list looks like a street map of your neighborhood, consisting of your friends, family and contacts. Another feature is the blackboard, where the user and his friends can share articles from the trend feed or their own personal feed.",CAC,15th Nov 2017,15th Dec 2017,http://www.casagram.net,,
Internet,,get do it,,"The GetDoIt platform is the first internet portal worldwide that covers all spheres of services connected with moving. Our service is developed as an intermediate between a Customer and a Service Provider. The highlight of our Project is that GetDoIt is a blockchain-based platform, which provides both security and transparency. The GetDoIt service is completely transparent and legal.",GET Token,1st Oct 2018,25th Nov 2018,https://getdoit.io,Germany,https://getdoit.io/en/GetDoIt_Whitepaper.pdf
Internet,,skynavpro,9.0,"sky[nav]pro is an aviation solution for pilots, manned and unmanned aircraft operators. It features a light and portable box which integrates the Android or iOS devices (free Apps) into a worldwide hybrid communication network. Thus, it allows to integrate two-way communication, real time reception of weather information, live tracking and collision avoidance into a moving navigation app. sky[nav]pro™ is becoming blockchain based and employs open source interfaces for seamless integration of third-party providers.",SNP,31st Dec 2018,15th Apr 2019,https://skynavpro.io,Germany,https://skynavpro.io/wp-content/uploads/ICO_skynavpro_Whitepaper.pdf
Internet,,vecap,4.721297,"Vecap is an ambitious and very simple project that ensures the security of a smart home network thanks to innovative blockchain technologies and smart contracts. Every action carried out on the Vecap platform will be recorded in an immutable and virtually invulnerable database – in order to crack it, the hacker would need to get administrator access to 51% of individual devices, which becomes absolutely impossible as the project spreads around the world. Vecap combines all smart homes into a single decentralized network and protects their data from intruders. The platform uses an innovative security standard that is independent from the built-in security features. Thus, thanks to Vecap, hackers will no longer be able to penetrate the smart home data network and violate their privacy as they will no longer depend on a group of disparate storage devices on a company's vulnerable server. At the same time, Vecap will be able to make your data network not only safer, but also much faster and more efficient.",VC,6th Jun 2019,7th Jun 2019,http://vecap.io,Germany,https://vecap.io/pdf/whitepaper/VeCap_Whitepaper.pdf
Investment,,savedroid,4.345948,"Users profit from easy access to smart Bitcoin, Ethereum, Bitcoin Cash, Ripple, Litecoin, IOTA, Dash etc. savings plans, and superior crypto investment opportunities, such as portfolios, futures, and ICOs, without any technological adoption barriers. savedroid leverages its existing core assets of self-learning AI technology and great User Experience, based on maximum simplification and emotional gamification, to deliver this exceptional value proposition.",SVD,9th Feb 2018,9th Mar 2018,https://ico.savedroid.com,,
Legal,,drivero,,"Drivero is a car sharing platform whose objective is to provide a car when you need it, where you need it. It's a car for which you pay when you use it. when you wish to meet friends that you haven't seen in a while or just to go from point a to point b. It's a car that's shared across all Drivero users.",Drivero,10th Apr 2018,10th May 2018,http://drivero.eu,,
Manufacturing,,beercoin,,"We are the Bavarian start-up that created the first and only beer-based cryptocurrency based on Ethereum. To mine a Beercoin you will have to download our app, drink a nice cold beer and scan the bottle cap. Beercoins can be sent to friends, donated to charity, or simply used to buy more beer. The most charming part about the Beercoin is that you have beer-based money. While this being an interesting idea in it self, the beer market in the western part of the world is currently decreasing in volume, while new breweries are popping up every day. We want to offer breweries a modern solution to fight for the dwindling market share. Our token has been checked by the German Federal Financial Supervisory Authority and the token itself and the ICO has been found compliant with German law.",BCBC,18th May 2018,30th Jun 2018,https://www.beercoin.codes,Germany,https://www.beercoin.codes/whitepaper.pdf
Manufacturing,,erecoin,,"Our mission is to make the increasingly complex world safer. We want to build efficient, clear and uncomplicated transaction processes to help to establish Additive Manufacturing as a key manufacturing method in the future. Thus, the erecoin platform solves dependencies on economic and resource-rich centres and is a global and decentral accelerator of additive manufacturing. Individuals and companies, regardless of their geographical location, will be able to design, modify, buy and produce products using the erecoin platform. Data exchange and rules on the usage of data are integrated into the blockchain. The erecoin platform is a decentralized blockchain solution focused on the transfer and exchange of digital 3D data and services. These transactions are referred to as an "ensured relied environment".",ERE,18th Feb 2019,30th Apr 2019,https://erecoin.io,Germany,https://drive.google.com/file/d/1uQp0l584IOM_srqFDwRTYhWwbVntjxGc/view
Manufacturing,,seylan,,"Seylan Product established in 2015 with an aim to Manufacturing, marketing and exporting all types of edible and industrial salt that matches the international quality and standards. Salt is the basic ingredient of food, and modern salt undergoes a complete refining process. Seylan Product is one of the leading players in the salt industry. We are a distinguished manufacturer, exporter and supplier of Refined Free Flow Iodized Salt. As of January, 2018, more than 20,000 metric tonnes of Seylan Product is sold through over 4+ lakh retail outlets reaching 70 million households across the country each month. The brand has managed to achieve these robust figures by consistently delivering health-aware products. The key to the brand's success lies in the superior product quality of Seylan Product.",SYLN,10th Mar 2018,22nd Jul 2018,https://seylanproduct.com,Germany,https://seylanproduct.com/assets/files/One-Pager.pdf
Media,,fluxorin,13.142268,"FLUXORIN, a decentralized system for the publication and consumption of music, which combines a cutting-edge crypto currency and provides with a very important mission to unlock the potential of human creativity by giving millions of artistes the opportunity to live off their art and billions of fans the opportunity to enjoy and be inspired by it.",TFT,30th Jul 2018,31st Aug 2018,https://fluxorin.io,Germany,https://www.fluxorin.io/wp-content/uploads/2018/05/FLUXORIN.pdf
Media,,vanm,,"",null,1st Jan 2019,1st May 2019,https://www.vanm.io,Germany,https://www.vanm.io/fileadmin/user_upload/VANM_Whitepaper_EN.pdf
Other,,carblox,,"Carblox is an ecosystem that harnesses, stores and validates vehicle data that aims to disrupt and fix worldwide car industry. At the core it is a decentralized vehicle registry that utilizes blockchain technology, cryptography, IoT and will help to buy and sell vehicles and vehicle related services in transparent, secure and trustworthy manner.",CRX,10th Jan 2018,9th Feb 2018,https://carblox.io,Germany,https://carblox.io/doc/Carblox_Whitepaper.pdf
Other,,lovr pre-ico,,"LOVR transforms the on- and offline adult entertainment industry. With the cryptocurrency LVR, we are enabling the market to use cashless payment in an anonymous, secure and fair way. With big partners in the adult industry around Europe we are kick-starting our cryptocurrency with millions of users. COMPREHENSIVE BOOKING PLATFORM: Customers and Merchants of the adult entertainment industry have a strong demand for staying anonym when comes to payment both offline and online. While the online market includes live streams, video content and eCommerce with assiciated high fees for payments, the offline market yields hidden gem that were not discovered yet by the market. LOVR offers a low-fee payment solution and online bookings of services. SECURE PAYMENTS: LVR transferring payments are fast, reliable and error resistent due to the power of blockchain. MORE PROFIT: Less transaction fees are taken, when clients pay with LVR. ANONYMITY: LVR will enable fast anonymous payments.",LVR,1st Jul 2018,30th Aug 2018,https://lovr.network,Germany,https://lovr.network/docs/whitepaper.pdf
Platform,,allchain,,"C2M Consumer Demand Data Driven Manufacturing Blockchain. The IoT platform enables consumers to connect more closely with manufacturers and enables consumers to rapidly produce products they want through Internet-based factories through consumers' editorial needs through online editing , Really change the current low manufacturing efficiency and high cost of operation. And break the trust silos through blockchain encryption and data sharing mechanisms. We have a solid understanding of the platform's solution and the tremendous value it brings, and we've provided a unique set of existing solutions . We will create the most potential market platform, expand the demand market and create more wealth for all the early participants",AIA,12th Dec 2017,9th Jan 2018,http://www.aiabtc.com,Germany,http://www.aiabtc.com/Template/en/Public/qkl/whitepaper/whitepaper_en.pdf
Platform,,beankh,,"BeANKH is a blockchain based platform, utilizing the power of smart contract and artificial intelligence algorithms to create a person’s digital analogue by Identifying unique thinking patterns, emotional response templates in order to model future behavior of the analogue that will keep functioning after physical death of the person.",ANKH,15th Jun 2018,14th Oct 2018,http://ankhlabs.io,Germany,https://ankhlabs.io/assets/documents/BeANKH_Whitepaper.pdf
Platform,,bit-learn,,Bit-learn is your one stop solution for all Cryptocurrency needs: 1. Education platform to guide Crypto-Beginners 2. Regulated Fiat vs Crypto Exchange 3. Classic Fiat Banking,BLX,15th Jul 2018,31st Aug 2018,https://bit-learn.com,Germany,https://drive.google.com/file/d/1_zLZho6GmBHmwaXN9oz_j_ZtNR4k-KjH/view
Platform,,clickle,,"Clickle is a platform for businesses to provide a way for their customers to interact with them digitally in a way that acts like the business’ own app. Furthermore, Clickle as a platform offers additional services that would be very difficult or impossible for a business to integrate into their proprietary app. For many small and medium-sized businesses (SMB) this is their first opportunity to create appointments with their customers automatically, avoiding wait times for them (e.g. callbacks and delayed information), to give access to certain information or documents, accept orders in digital form and execute them. Every business in the world can offer a contemporary digital service directly to their customers. Clickle creates an additional benefit for the users: due to the central organization and the possibility to contact all businesses with one tool and its intelligent automatization, Clickle reduces the effort for customers enormously. Clickle becomes the ideal partner for daily life. Clickle with its core features is already usable today. A payment system for cryptocurrencies and a reward system will be developed additionally after the token sale. Clickle is a fully developed platform. Revenues from the token sales will mostly be spent on marketing affairs and additional development.",CLICK,16th Dec 2017,23rd Dec 2017,https://clickle.de,,
Platform,,cryptocopy,,"CryptoCopy is platform that allows you to track and copy investments of successful cryptocurrency traders. A lot of investors make daily investments in cryptocurrencies and they make profit from it. They are specialized and skilled investors to know which is good moment to buy and trade with cryptocurrency. Now, with Crypto Copy platform you have a possibility to earn like experienced investors. Crypto Copy allows you to copy all cryptocurrency investors that you think you can make profit from. You don’t need to have knowledge about cryptocurrencies or trading at all, on Crypto Copy you just see the most successful traders and you can copy them. It goes all automatically, you just need to choose which investor you want to copy.",COPY,11th Nov 2017,25th Dec 2017,http://www.cryptocopy.me,Germany,https://www.cryptocopy.me/whitepaper.pdf
Platform,,cverification,,"Blockchain-based Recruitment and Background Verification Platform: The future of CV, certificate, and record exchange.",CVER,29th Jul 2018,22nd Sep 2018,https://www.cverification.com,Germany,https://cverification.com/src/docs/Cverification_Whitepaper.pdf
Platform,,gnosis,12.5,"Gnosis allows you to create arbitrary events to make predictions on any information like, who becomes the next president of the United States or what will be the stock-price of Apple on date X.",GNO,24th Apr 2017,24th Apr 2017,https://gnosis.pm,,
Platform,,lemmon,,"Lemmon is the first financial network to bring together a stable Lending system, an operational trading strategy and a physical device. The Lending platform is based on our exclusively developed DNA Trading strategy and offers realistic and stable interest rates.",LMN,15th Apr 2018,15th May 2018,https://www.lemmon.io,,
Platform,,lift token,,"Lift Token is a network, based on the ethereum blockchain that connects drivers to passengers by using a smartphone app. You can register as a driver and start your own crypto business or use the app as a passenger to help integrate the new era of cryptocurrencies into everyday life. Our major focus is to incorporate cryptos in the day to day activities thereby making them stable and useful.",LIFT,25th Mar 2018,15th Jul 2018,https://lift-token.co,,
Platform,,marketc,,"MarketC is a revolutionary digital platform that applies Blockchain with an open platform to be able to develop applications that serve multiple purposes in many areas. At the beginning, the development team focused on developing application platform: Market Pay - billing software that uses crypto based on the blockchain platform. Everything you need is in Market Pay: payment, transfer, currency exchange, instant loans. Our goal with Market Pay is to provide our customers with the most convenient banking experience in the world, using blockchain technology and non-contact wireless payment technologies. Market Pay will also become the development platform for all applications.",CMK,24th Jun 2019,24th Jul 2019,https://marketc.net,Germany,https://marketc.net/media/MARKETCWHITEPAPER.pdf
Platform,,milc,,"Welt der Wunder TV is a substantial part of the German media industry for more than 20 years. As a broadcast network we feature and produce docutainment TV-Shows and Channels on German, Austrian and Swiss TV. We are planning a completely new blockchain-managed license, trading and sales platform offering high-quality video content for the international broadcasting, VOD and online video publishing sectors. The distribution platform is developed and used together with our partners Swisscom Blockchain and Swiss TXT. With decades of experience, we don’t enter a new market, but solve pain points by offering a sophisticated solution - with ongoing trading and good supply and demand. The MILC token (MIcro Licensing Coin) is a utility token and the payment medium within the platform.",MILC,1st Sep 2018,23rd Nov 2018,https://www.milc.global,Germany,https://welt-der-wunder.s3.eu-central-1.amazonaws.com/ico/pdfs/ICO_WhitePaper_WdW_EN.pdf?cache=7
Platform,,molecule,,"The MOLECULE platform is a fully functioning car service aggregator with a revolutionary approach to delivering targeted advertising through system participants. The next step is the transition of the platform to a decentralized cloud service based on the blockbuster - Ethereum, using the smart-contract system.",MLC,15th Jul 2018,15th Aug 2018,https://molecule-ico.io,Germany,https://molecule-ico.io/assets/files/en/white-paper.pdf
Platform,,neufund,15.1,Neufund opens innovation for good. Our goal is to provide creators with the tools to fund their ventures by going directly to those who believe in their success. That is why we have chosen the name of Neufund: it is the new way to fund ventures.,NEU,17th Nov 2017,17th Dec 2017,https://neufund.org,,
Platform,,neufundsto,15.1,Neufund opens innovation for good. Our goal is to provide creators with the tools to fund their ventures by going directly to those who believe in their success. That is why we have chosen the name of Neufund: it is the new way to fund ventures.,NEU,17th Nov 2017,17th Dec 2017,https://neufund.org,Germany,https://neufund.org/whitepaperdownload
Platform,,opiria,15.43,We build a decentralized platform where you can earn money with your data. Opiria-Platform enables consumers to earn money by selling their personal data. Companies can buy personal data directly from consumers to understand their needs and to design better products and services. PDATA Token is the currency for trading personal data on the blockchain.,PDATA,16th Jun 2018,30th Sep 2018,https://www.opiria.io,Germany,https://www.opiria.io/static/docs/Opiria-PDATA-Whitepaper.pdf
Platform,,pdata,0.23225,"Opiria is a decentralized marketplace that helps companies collecting and analyzing consumer data, enabling them to make better business decisions. Consumers are in full control of their data and get paid with PDATA tokens for sharing their data. PDATA Token is the currency that expresses the value of personal data and enables its trading by using smart contracts on the blockchain. Opiria is a real company since 2015 with a working product used by hundreds of customers including Fortune500 companies. Opiria is solving one of biggest problems companies worldwide are having. They need data from consumers to understand their needs and requirements in order to design better products and services and perfectly target marketing and sales activities. Today personal data is stolen from consumers by data brokers without their knowledge or consent and sold for big money. Our mission is to change that and give back control to the consumer while cutting out the middlemen!",PDATA,11th May 2019,15th Jun 2019,https://opiria.io,Germany,https://www.opiria.io/static/docs/Opiria-PDATA-Whitepaper.pdf
Platform,,talenter,,"Talenter is the unique platform that connects via block chain technology, service provider of any kind and clients. Whether on site at the service provider or as a course at a venue.",TLT,15th Feb 2018,6th Apr 2018,https://www.talenter.io,,
Platform,,tresor,,"We are the only FPGA mining operation ICO Tresor.one Eco System has an exiting scalable infrastructure. It is the first Crypto-based FPGA Mining Eco System with directly connected to Exchange & Trading Platform for Individuals, professional Traders and Financial Institutions.",TRS,1st Mar 2019,28th Mar 2019,http://fpgaminer.de,Germany,https://tresor.one/uploads/tresor-whitepaper-fin-klein.pdf
Platform,,trustedcars flex,,"TrustedCars is an Award-Winning German Company that is changing Car Ownership forever by turning dealerships into innovative mobility providers while offering customers a commitment-free, all-inclusive and affordable way to have a car without ownership responsibilities.",FLEX,17th Sep 2018,31st Oct 2018,https://ico.trustedcars.com,Germany,https://ico.trustedcars.com/source/documents/TrustedCars_Flex_Whitepaper.pdf
Platform,,tycoon,,"Tycoon serves as a secured interface between professional traders and end users. All activities of the traders are monitored via a secured API connection in real time and can be copied to a follower's portfolio automatically. Each user manages his own investments at his preferred exchange, being able to access his portfolio at any time. The followers can freely assign a part of their volume to each selected trader and set an individual stop loss. Selecting multiple traders allows for diversifying investments to optimize your portfolio management.",Tycoon Token / TYC,7th Mar 2019,29th Mar 2019,https://www.tycoon.io,Germany,https://www.tycoon.io/whitepaper.pdf
Platform,,wysker,,"We believe consumers have the right to own, control and profit from their data. Today the Internet is far removed from these aspirations. Consumers have no control, while third parties earn billions with their data. Our mission is to change this imbalance and put consumers back in control. The wysker Platform is a new digital economy where consumers, advertisers and retailers are equals and everybody benefits.",WYS,31st Jan 2018,28th Feb 2018,https://www.wystoken.org,,
Retail,,akm global,,"Quality, fast, highly profitable solution for the Fast food industry utilizing blockchain technology: Worldwide network of smart Bio food Restaurants. Dedicated professionals of AKM Global have worked out a global concept of waste-free, environmentally-friendly and clean production and food processing techniques, using minimal energy resources, free of soil and air pollutants, chemical and industrial waste.",AKM,30th Sep 2017,10th May 2018,https://akminvest.com,,
Smart Contract,,letsbet,0.833485,"LetsBet represents a new type of software platforms: is a truly decentralized application (DAPP), running on the Ethereum blockchain. This means it can be downloaded and played from anywhere in the world without having a corporation behind it to run the service! You can even run the entire platform on your own machine, just by being connected to the Ethereum Blockchain. A centralized server is no longer needed. There is no need to pay any bookmaker or trust the casino management… the games on the LetsBet platform run autonomous on a software architecture which is entirely transparent, every interested party can view the code. Should our website www.letsbet.io be down - for example because some hackers or some law enforcement agencies blocking the domain - you can keep playing on it and your funds are safe from hackers or the authorities. Your identity, your data and our platform are protected. Since there is no LetsBet database which holds information on players, there is no way to track who is doing what and we store nothing besides the data of the bets and prices. After its launch LetsBet doesn’t depend on any human involvement at all to run. It will run as planned since code is law in our smart contract powered application. In essence, LetsBet is a blockchain based, decentralized P2P betting exchange. It is a automated match-making platform, where people could challenge each other, for example to bet on the results of games, to predict the correct scores or prices of stocks, currencies or any other asset you can imagine… As the entire booking process is run by smart contracts, there are little to no maintenance and operation costs. There is no need for service personal reviewing players accounts, asking for identity, KYC or any other personal details. There is no connection to your bank account or credit card. Our virtual robots, smart contracts written in the solidity programming language on the Ethereum blockchain, processes all required tasks.",XBET,7th Jul 2018,31st Aug 2018,https://www.letsbet.io,Germany,https://www.letsbet.io/assets/files/Letsbet.io-Whitepaper-v51.pdf
Smart Contract,,letsbetsto,0.833485,"LetsBet represents a new type of software platforms: is a truly decentralized application (DAPP), running on the Ethereum blockchain. This means it can be downloaded and played from anywhere in the world without having a corporation behind it to run the service! You can even run the entire platform on your own machine, just by being connected to the Ethereum Blockchain. A centralized server is no longer needed. There is no need to pay any bookmaker or trust the casino management… the games on the LetsBet platform run autonomous on a software architecture which is entirely transparent, every interested party can view the code. Should our website www.letsbet.io be down - for example because some hackers or some law enforcement agencies blocking the domain - you can keep playing on it and your funds are safe from hackers or the authorities. Your identity, your data and our platform are protected. Since there is no LetsBet database which holds information on players, there is no way to track who is doing what and we store nothing besides the data of the bets and prices. After its launch LetsBet doesn’t depend on any human involvement at all to run. It will run as planned since code is law in our smart contract powered application. In essence, LetsBet is a blockchain based, decentralized P2P betting exchange. It is a automated match-making platform, where people could challenge each other, for example to bet on the results of games, to predict the correct scores or prices of stocks, currencies or any other asset you can imagine… As the entire booking process is run by smart contracts, there are little to no maintenance and operation costs. There is no need for service personal reviewing players accounts, asking for identity, KYC or any other personal details. There is no connection to your bank account or credit card. Our virtual robots, smart contracts written in the solidity programming language on the Ethereum blockchain, processes all required tasks.",XBET,7th Jul 2018,31st Aug 2018,https://www.letsbet.io,Germany,https://www.letsbet.io/assets/files/Letsbet.io-Whitepaper-v51.pdf
Software,,modoview,,"ModoView will offer an innovative Mixed Reality (MR) framework for companies interested in easily creating their own MR applications, training courses and enterprise level solutions that can be fully compatible with the common MR hardware (e.g. Microsoft Hololens). The blockchain solution can be implemented and integrated in the applications when requested by clients (e.g. in-app micro-transactions).",MODO,1st Oct 2017,1st Nov 2017,http://www.modoview.com,,
Sports,,beat,,"Imagine an incorruptible safeguard for your health and fitness data that seamlessly connects you with all the institutions, companies and people that can help leverage it. BEAT is exactly this: a state-of-the-art blockchain platform that safekeeps your data and allows you to share it with sports sponsors, talent scouts, doctors, insurance companies and many more to unlock the vast potential hidden in your health and fitness data - one heartbeat at a time.",BEAT,23rd Jan 2018,15th Jul 2018,https://beat.org,,
Virtual Reality,,staramba,21.794958,"The STARAMBA.Token is the digital brand currency for STARAMBA.spaces, the decentralised social VR network for stars and brands from the worlds of Sport, Music & Entertainment.",STT,20th Jun 2018,25th Jul 2018,https://www.staramba.com,Germany,https://www.staramba.com/static/download/staramba_whitepaper.pdf
