cat1,cat2,name,raised,desc,ticker,start,end,www
australia,,elisia,5.019818,"Elisia is the most exciting development in the blockchain world since Satoshi Nakamoto unleashed Bitcoin in 2008. Elisa provides lightning fast transactions with no fee. Each Elisia transaction will reach its destination in lightning speed without any fee to sender or receiver! Decentralized Applications (DAPPS) can be created with ease and deployed on the Elisia network with a click of a button without any fee for deployment.",ELSA,30th Nov 2018,19th Jan 2019,http://elisia.io,Australia,https://elisia.io/white-paper.pdf
australia,,gre8,,"The digitalized units or BEABS (blockchain enabled asset backed securities) issued by GRE8 are planned to be listed on major organized stock exchanges for added liquidity and security. The Fund aims to provide investors with income and long-term capital growth, through investment in a diversified portfolio of student accommodation properties, built-to-rent properties, serviced apartment, new age boarding houses, hotels and similar properties in Australia. The Fund primarily would invest in direct property (already operating, acquisition and development) and cash to assist in managing the Fund’s return and liquidity. The main objective of the Fund is to provide returns and growth to its investors by investing into mix of already operating, needing minor changes, completed and ready to develop properties. The Fund would aim to ensure that positive gearing is maintained and make the fund self-sustainable over a period of time. To reduce risk, diversification is achieved through investment in properties with a range of performance and risk profiles, located in different markets throughout Australia. STARIN has been investing, developing and managing real estate for over 9 years with a combined management experience of more than 200 years. The Fund benefits from this experience through the management’s deep understanding of Australian real estate markets. Refer a friend and be rewarded with bonus GRE8 Tokens equivalent to 10% of your referal's investment for the first $5M raised.",GRE8,12th Nov 2018,9th Jan 2019,https://ico.starin.com.au/#/app/home,Australia,https://ico.starin.com.au/assets/pdf/white-paper.pdf
australia,,usat,2.834,"USAT Inc. operates as an incubator for novel and ethical technologies, providing both scientific and commercial expertise to the inventor. Inventors are able to securely store their intellectual property (IP) in USAT Inc.’s blockchain-enabled IP Vault. Then, they have the option to submit their IP for scientific and commercial evaluation. If the IP passes this evaluation and is an ethical technology, the idea is patented and either purchased by USAT Inc. or is developed and commercialised on behalf of the inventor. Products are then taken to market or structured within an incorporated body and presented for acquisition. USAT Inc. is the brainchild of a consortium of scientists known at the Australian Institute of High Energetic Materials (AIHEM). During its 10 years of operation, this association of over 300 world-renowned scientists engage with each other via AIHEM conferences, symposia, publications etc., cross examining and assisting the development of breakthrough technologies.",USAT,7th Dec 2018,31st Jan 2019,https://www.usat.io,Australia,https://usat.io/media/documents/usat_whitepaper_2018.pdf
Cayman-Islands,,athero,19.957618,Athero is a powerful infrastructure for decentralized apps powered by smart contracts. Blockchain project that aims to revolutionize the way how modern internet operates.,THO,20th Sep 2018,20th Jan 2019,https://athero.io,Cayman Islands,https://athero.io/whitepaper.pdf
Cayman-Islands,,gaxcoin,2.4,"Thanks to Ethereum's blockchain and the Interplanetary File System (IPFS), the platform and the community are decentralised, allowing users to interact without intermediaries. We are building a scalable platform that does the following: Build a bridge between the world of Cryptocurrencies and the real world, allowing users to advertise their services/know-how or recruit freelancers, promote tourism accommodation or rent out hotels or houses, exchange theatre or gym subscriptions and much more: create a horizontally structured market and redistribute the exclusive Gaxcoin bonus from the intermediaries directly to the suppliers of services, the owners of goods and the members of the community; offer a new level of transparency in agreements, accessibility to information and trust among market operators; eliminate currency exchange commissions and the costs of international transactions, cutting costs; solve the problem of the taxation of the sharing economy thanks to the use of GAX tokens.",GAX,11th Aug 2018,6th Jan 2019,https://gaxcoin.com,Cayman Islands,https://drive.google.com/file/d/1dnRpZudq5JA5C3V_6pwjyZOv1Jj4gddt/view
cyprus,,crypt on,3.75045,"Crypt-ON - a multiservice p2p platform to provide safe and secure transactions based on smart contracts. Besides the escrow service, the Crypt-ON ecosystem includes a p2p lending service, a crypto freelance marketplace and a p2p local crypto-exchange. Crypt-ON is aimed at a wide range of users — from beginner crypto-enthusiasts and freelancers to marketplaces and managers of blockchain projects. Using a variety of Crypt-ON services it will be easy to buy and sell goods, apply for loans, look for work or hire professionals and to exchange cryptocurrency for fiat. All operations of the platform users are stored in smart-contracts. Users’ reputation will be determined through the trust token smart-contract mechanism. All user actions, transactions results, reviews and etc. will affect their rating. In fact, a trust token is a cryptographically secure rating of the reliability/trustworthiness of each user in the Crypt-ON system and it is stored in a smart-contract. There is another security feature to protect our users: an independent arbitrage system which is getting more and more independent with the ongoing project’s development and eventually forming a full-fledged community where DAO delegates will act as judges. Creating a DAO on the foundation of the platform is an important task for the Crypt-ON team. Thus, many of the tasks associated with developing a platform, improving functionality, increasing the user base and managing legal issues will be performed by the community itself. The mission of the Crypt-ON project is to create a global workspace for reliable and mutually beneficial cooperation of cryptousers all over the world. I-Point token (IPT) is an utility token, a universal way for settlements of any transaction on the p2p platform Crypt-ON. Also, using of IPT provides a 50% discount on fee services, insurance of trades, access to hiring through the crypto freelance marketplace and rapid growth of user rating.",IPT,31st Oct 2018,21st Jan 2019,https://crypt-on.io,Cyprus,https://drive.google.com/file/d/1ItcfVNhOnSiXhRlf-OIAjZDSnfJuIS66/view
estonia,,asobi coin,5,"The concept of ASOBI COIN is digital content trade on distributed secondary market. A new blockchain economic era for the publishers creators and users. Asobimo DApps platform will make digital content on the secondary markets a valuable asset for all parties, and provide a secured trading experience at a minimal cost and frictionless. Asobimo DApps will provide a distributed secondary content platform with “Decentralized Security System” (DSS), the blockchain will provide irrefutable proof of content ownership.",ABX,4th Jul 2018,30th Jan 2019,https://asobimo.io/en,Estonia,https://asobimo.io/pdf/white_paper_en.pdf,,,,,,
estonia,,citowise,1.24,"Citowise already provides cryptocommunity with reliable and professional cryptocurrency wallet, fighting back scammers and hackers, adopting cryptocurrencies for mass use and assuring a high quality of ICO projects. Citowise is now launching an initiative for business globalization. Buying a company in a remote jurisdiction and finding a professional assistance to run it remotely will be available at the tip of a finger. This will reside costs of maintaining business overseas and will save time for globalization oriented entrepreneurs. Citowise’s the best known product is its mobile wallet. The Citowise wallet is a multi-cryptocurrency wallet for private and business customers which empowers users to access mainstream adoption and use of cryptocurrencies globally. Citowise is one of the few wallets that is both safe and decentralized as it does not keep private user keys. This positions the Citowise wallet as a means of accessing and transacting on the blockchain.",CTW,15th Nov 2018,15th Jan 2019,https://ico.citowise.com,Estonia,https://ico.citowise.com/docs/citowise-ico-whitepaper-en.latest.pdf,,,,,,
estonia,,cointorox,1.141595,"Cointorox is a digital piggy-bank allowing users to easily jump into the world of cryptocurrencies. Whenever a user purchases the ‘Savings Packages’ on a monthly basis or as a one-off payment, their savings are automatically converted and stored as cryptocurrencies. Users can request to withdraw their savings in USD or coins (exported as wallet private keys).",OROX,15th Nov 2018,13th Jan 2019,https://cointorox.com/team,Estonia,https://cointorox.com/whitepaper/
estonia,,hussy,,"HUSSY is a distributed escorting and due diligence infrastructure. The value proposition is to create a platform and to provide incentives for sex workers around the globe for safe execution of their profession. We have identified that the root cause of most problems associated with sex work lies in a social stigma toward the participants, leading to a contradicting discrepancy between the need for privacy and trustworthiness. The solution we offer provides anonymized but verifiable KYC compliance, professional health certification and Proof of Consent stored on the Blockchain.",HUS,1st Jan 2019,31st Jan 2019,https://hussy.io,Estonia,https://hussy.io/app/assets/whitepaper.pdf,,,,,,
estonia,,innovaminex,4,"InnovaMinex is an innovative business model that uses blockchain technology to guarantee the traceability of precious metals. By applying a set of procedures, it is possible to certify the whole process, from its origin in the mines, to the refinery and the commercialization to the end consumer. This commercialization is done through our e-commerce, partner stores and our own ATMs. InnovaMinex will give buyers the opportunity to verify the origin of the metal that they acquire. Buyers will be able to obtain assurances that the extraction of metal is legal, that the environment has been protected, and that transactions can not be used for money laundering. All are registered and the whole community has access to them. Our ultimate goal is to get the best possible price for our clients and for our community, with emphasis being placed on the transparency and safety of all transactions conducted.",INХ,26th Nov 2018,26th Jan 2019,https://innovaminex.com/en/inx,Estonia,https://innovaminex.com/docs/whitepaper-en.pdf,,,,,,
estonia,,ironx,26.319447,"We have merged the best in traditional trading from IronFX, with the best in crypto EmurgoHK, to create a world-class crypto exchange. The liquidity will be ensured by a multitude of benefits for IRX holders and the possibility to migrate the traditional accounts into the IronX platform. IronX Exchange will be established as a joint venture between one of the global leaders in online trading, the IronFX Group and EmurgoHK, one of the global leaders in blockchain technology, creator of the decentralised public Blockchain Cardano and the hugely successful ADA Coin.",IRX,1st Nov 2018,15th Jan 2019,https://ironx.io,Estonia,https://ironx.io/IronX_WP_Version_1.2.pdf,,,,,,
estonia,,moolyacoin,25,"moolya is the World’s 1st LIVE Global Digital Startup Ecosystem which replicates the global offline startup ecosystems and provides its members such as ideators, startups, investors, companies, service providers and institutions with digital avatars. moolya was ideated by our founder out of his learnings as a startup entrepreneur in India and the travails and pangs he faced in the process. It is our effort on moolya to help its global users focus on their core business aspects and use the digital workflows and services on moolya, for activities such as raising investments and getting their operations serviced. moolyacoin is an ERC20 token of a patent pending innovative SaaS platform, which merges interaction network, marketplace and on-demand service platforms offering services using the Ethereum blockchain framework and moolya.global's platform.",MOOLYA,1st Sep 2018,15th Jan 2019,https://www.moolyacoin.io,Estonia,https://www.moolyacoin.io/whitepaper/,,,,,,
estonia,,mycryptobank,3,"MyCryptoBank — is an online bank allowing any client registered in the electronic bank system to make a full range of bank operations, additional operations with cryptocurrency (payment processing, debit cards, credits and cheap investment products, use of cryptoassets as credit security and many others) based on Blockchain technology without visit of department. So, MyCryptoBank provides services of client’s remote access to accounts, products and bank services in order to make banking operations. MyCryptoBank offers its clients a multifunctional platform of banking service, which represents a hybrid system combining digital and traditional currencies. The use of digital currencies makes operations faster and cheaper, while traditional currencies guarantee practically all-round acceptance and validity. One account combination allows clients simultaneously using advantages of both types of currencies.",MCB,11th Sep 2018,31st Jan 2019,https://mycryptobank.io,Estonia,https://mycryptobank.io/docs/MyCryptoBank-white-paper.pdf,,,,,,
estonia,,streampay,,"StreamPay is an enterprise supply chain risk monitoring and payment tracking solution that uses blockchain smart contracts to manage suppliers and finished goods. StreamPay technology keeps distributed ledgers to create articles to insert into smart contracts so supply chain manufacturers, suppliers, vendors, logistics companies, and customers can track goods and services from the raw materials to the finished product using QR codes and digital signatures.",STPY,1st Sep 2018,31st Jan 2019,https://www.streampay.io,Estonia,https://www.streampay.io/Portals/27/Skins/StreamPay/StreamPay-White-Paper-ICO_version2.pdf,,,,,,
france,,digipay network,,"A cryptocurrency payment gateway for E-Commerce, which allows anyone, from anywhere to pay for an order with cryptocurrency. We aim to provide merchants an easy way to accept cryptocurrency as a payment option that eliminates the problems of current payment methods. Digipay will be a payment option offering an alternative to the traditional Pay with Paypal"" and ""Pay with credit card"" solutions.""",DIP,1st Nov 2018,23rd Jan 2019,https://digipay.network,https://digipay.network/assets/digipay-whitepaper.pdf
france,,iov,,"IOV solves the problem of complexity, human error and lack of interoperability when exchanging digital assets on the blockchain. IOV provides the Blockchain Communication Protocol that enables autonomous blockchains to be accessed efficiently. IOV provides the Blockchain Name Service, the first DNS for all participating blockchains. The IOV Token allows to register and transfer human readable names in the blockchain ecosystem: blockchain names and user value address names. Visit our telegram to pre-register your name.",IOV,15th Jan 2019,30th Jan 2019,https://www.iov.one,https://www.iov.one/docs/token_sale_v1.pdf
