cat1,cat2,name,raised,desc,ticker,start,end,www
singapore,,realtyreturns,,"RealtyReturns has built a decentralized compliance protocol creating an industry standard for how asset-backed tokens are issued and traded on the blockchain. The Returns Token is an open-source ERC-20 token on the Ethereum blockchain that will be secured and backed by physical, income generating real estate properties. This creates a liquid real estate marketplace for global investors, providing a secure alternative to the volatility of the crypto markets.",RRT Token,2nd Nov 2018,28th Apr 2019,https://realtyreturns.io?utm_source=ico.tokens-economy.com,Singapore,
germany,,whisky token,0.326383,"WHISKY TOKEN (WHY) stands for a disruptive new possibility in the crypto currency market due to the combination of High-End Whisky and Blockchain technology. Our mission is to combine the unlimited growth potential of a cryptocurrency with the security of real whisky value.",WHY,1st Dec 2018,1st Apr 2019,http://www.whytoken.de/?utm_source=ico.tokens-economy.com,Germany,
