cat1,cat2,name,raised,desc,ticker,start,end,www
USA,,pokersports,0.5,"PokerSports is a platform that offers a variety of different fantasy sports games that are tailored to each one of our user's personal interests. Our games require skill, strategy and social interaction to give our users an experience never seen before in this industry. Through the integration of the iGaming and eSports markets, we are looking to revolutionize the way fantasy sports are played today. With the introduction of the PokerSports Token (XPST), PokerSports users from all over the world will be able to use a unique decentralized digital currency to play all available games, making for quick and easy transactions under a trustless system.",XPST,24th Mar 2018,21st May 2018,https://www.pokersports.io/?utm_source=ico.tokens-economy.com,USA,
USA,,coinseed,,"Coinseed makes it easier for everyone to start investing in cryptocurrencies. A user can simply collect their spare change to invest or he/she can be more active by controlling their portfolio day to day. The Coinseed platform ranks the users' portfolios by their returns. Any user can replicate another user's portfolio with just a click of a button. We rank all users' portfolios by their returns and our users can copy the best performing portfolios from each other. When a Coinseed user converts their current portfolio to another portfolio that they like, there is a 1% fee on the total asset that is being converted. Coinseed will distribute 50% of this revenue to the CSD token holders every month.",CSD,20th Mar 2018,20th May 2018,https://www.ico.coinseed.co/?utm_source=ico.tokens-economy.com,USA,
Cayman-Islands,,evareium,2.0,"Evareium (EVM) presents an opportunity to invest in a new real estate asset-pool fund and asset management company, that will manage investment funds via blockchain tokens, offering the opportunity for immediate, tokenized exchange in an otherwise inherently highly-illiquid, long-term-only asset investment class. EVM will target only lucrative off-market real estate asset acquisitions, with high capital growth and strong investment returns potential fundamentals. Giving instant liquidity through tokenized exchange via the blockchain – a first for the $ 3 trillion+ real estate fund industry globally.",EVM,1st Mar 2018,19th May 2018,https://www.evareium.io/?utm_source=ico.tokens-economy.com,Cayman Islands,
